text,start,duration,time_midpoint,vader,textblob,llama3
there was nothing between you and,1608.57,3.589,1610.3645,0.0,0.0,-0.7
digging yeah because I wanted you to,1609.529,5.85,1612.454,0.296,0.0,0.7
divorce your husband and marry me and,1612.159,5.35,1614.834,0.0,0.0,0.8
now I want him more than ever,1615.379,5.341,1618.0495,0.0772,0.5,0.8
darling you will marry me as soon as you,1617.509,7.14,1621.079,0.5859,0.0,0.8
can get your divorce mind you I don't,1620.72,5.01,1623.225,0.0,0.0,-0.7
know what to say,1624.649,4.081,1626.6895,0.0,0.0,0.4
this is all rather sudden get me a drink,1625.73,4.919,1628.1895,0.0,0.0,0.4
Jimmy I don't want to touch his drinks,1628.73,6.36,1631.91,-0.0572,0.0,-0.7
well I do I need one so do you make it,1630.649,6.6,1633.9489999999998,0.2732,0.0,0.2
strong darling it doesn't every day one,1635.09,5.4,1637.79,0.7964,0.4333333333333333,0.4
gets a proposal laugh about it please,1637.249,4.591,1639.5445,0.7096,0.3,0.7
I'm serious,1640.49,3.21,1642.095,-0.0772,-0.3333333333333333,0.6
want a cape of your husband tomorrow,1641.84,4.11,1643.895,0.0772,0.0,0.4
until in the news you are a quick worker,1643.7,2.88,1645.14,0.0,0.3333333333333333,0.6
aren't you,1645.95,2.819,1647.3595,0.0,0.0,-0.5
I'll get some ice from the kitchen Jimmy,1646.58,4.319,1648.7395,0.0,0.0,0.4
come and sit down here with me I won't,1648.769,4.74,1651.139,0.0,-0.15555555555555559,0.3
take a second darling I don't want any,1650.899,3.12,1652.4589999999998,0.5541,0.0,-0.7
I want you you're gonna have both,1654.019,7.13,1657.584,0.0772,0.0,0.5
that's so you can you smell gas darling,1657.75,11.799,1663.6495,0.5859,0.0,0.4
come here it's this isn't it clear,1661.149,11.701,1666.9995,-0.2924,0.10000000000000002,0.2
lucerne site ending after enough I'll,1669.549,8.85,1673.974,0.0,0.0,0.2
open the window stop rushing about now,1672.85,7.799,1676.7495,-0.296,0.0,0.3
what's the matter I can't kiss you here,1678.399,5.221,1681.0095,-0.3031,0.0,-0.7
not in his flat well let's go somewhere,1680.649,6.0,1683.649,0.2732,-0.025,0.4
where you can that would you like to get,1683.62,5.82,1686.53,0.3612,0.0,0.4
bottle party can't you think of anywhere,1686.649,7.11,1690.204,0.4019,0.0,0.3
more private yes that's a person darling,1689.44,7.41,1693.145,0.7769,0.25,0.7
we are going to be married aren't we yes,1693.759,6.811,1697.1645,-0.3089,0.25,0.8
but do I have to write you a letter mr.,1696.85,6.23,1699.965,0.0,0.0,0.2
you can't kill em all you fool obviously,1744.76,5.03,1747.275,0.2115,0.0,-0.7
about that,1748.85,20.769,1759.2344999999998,0.0,0.0,0.2
I bought your little prison today you,1839.75,8.46,1843.98,-0.4601,-0.1875,-0.7
shouldn't have done that it's only an,1846.29,3.48,1848.03,0.0,0.0,-0.7
old signet ring I came across in the,1848.21,3.69,1850.055,0.0,0.1,0.4
junk shop but just you read what's,1849.77,7.67,1853.605,0.0,0.0,0.4
inside till death us do part,1851.9,11.28,1857.54,-0.5994,0.0,0.2
Vivian will you wear it till death us do,1857.44,7.77,1861.325,-0.5994,0.0,0.6
what was that what was the word I,1878.79,6.18,1881.88,0.0,0.0,0.2
thought I heard a door close,1882.65,5.23,1885.265,0.0,0.0,0.2
it's any reader coming home she's very,1884.97,5.27,1887.605,0.0,0.2,0.6
oh excuse me madam,1893.73,9.24,1898.35,0.0772,-0.05,0.3
before I treat her I don't you said,1900.0,4.649,1902.3245,0.4019,0.0,-0.7
you'd come to bed you needn't worry,1902.97,3.51,1904.725,0.3412,0.0,0.5
about her she knows how to hold her,1904.649,2.28,1905.789,0.0,0.0,0.7
there's for Danny stop worrying and say,1906.929,5.511,1909.6845,-0.5574,0.0,0.7
good night,1910.2,2.24,1911.32,0.4404,0.7,0.8
me darling when did you arrive how long,1971.56,5.58,1974.35,0.5859,-0.05,0.6
have you been here I've been in for us,1975.37,4.56,1977.65,0.0,0.0,0.3
you poor darling why didn't you phone me,1977.14,5.04,1979.66,0.1779,-0.4,0.7
when you weren't handed I did no answer,1979.93,4.65,1982.255,-0.296,0.0,-0.7
I came on home I went to bed why didn't,1982.18,4.1,1984.23,0.0,0.0,-0.7
you wait up for me,1984.58,4.86,1987.01,0.0,0.0,0.7
doctor better rotten crossing there's no,1986.28,4.56,1988.56,-0.3818,0.5,0.3
one in anywhere,1989.44,4.41,1991.645,0.0,0.0,0.4
poorly what a homecoming and just the,1990.84,5.11,1993.395,0.0,-0.4,-0.7
one night I'm out you must tell me all,1993.85,7.04,1997.37,0.0,0.0,0.6
about your trip was it successful Lee,1995.95,11.31,2001.605,0.5859,0.75,0.4
I've been so miserable without you what,2000.89,9.34,2005.56,-0.6269,-1.0,-0.8
time do you turn in about 10:00 did you,2007.26,4.56,2009.54,0.0,0.0,0.2
have something to eat yeah I didn't want,2010.23,4.2,2012.33,0.2448,0.0,-0.7
anything let me get you something now no,2011.82,5.25,2014.445,-0.296,0.0,0.4
thanks well I didn't you write to me,2014.43,6.15,2017.505,0.6124,0.2,0.4
live in if I take a moment why didn't,2017.07,6.39,2020.265,0.0,0.13636363636363635,-0.7
you but I did darling dozens and dozens,2020.58,6.33,2023.745,0.7351,0.0,0.8
of letters but you said every day but,2023.46,5.63,2026.275,0.0,0.0,0.2
darling that was only a figure of speech,2026.91,4.41,2029.115,0.5859,0.0,0.7
you know I was thinking of you every,2029.09,2.53,2030.355,0.0,0.0,0.8
missing your dreadfully but I couldn't,2031.62,3.75,2033.495,-0.4497,-0.6,-0.7
just go on saying that over and over,2034.02,3.39,2035.715,0.0,0.0,0.2
again could I it would have been so,2035.37,4.62,2037.68,0.0,0.0,0.2
boring and I've never bought you yet,2037.41,6.78,2040.8,-0.3182,-1.0,-0.7
have Eileen not until now but Lee you,2039.99,10.83,2045.405,0.0,0.0,0.4
see I don't believe your darling well,2044.19,8.88,2048.63,-0.2434,0.0,-0.7
you want duty last night yes sir did,2050.82,3.69,2052.665,0.4588,0.0,0.4
anyone ask for mr. Fenton during the,2053.07,2.67,2054.405,0.0,0.0,0.4
evening no sir,2054.51,4.05,2056.5350000000003,-0.296,0.0,-0.7
did you see anyone strange anyone other,2055.74,4.429,2057.9545,-0.2023,-0.0875,0.2
than the usual tenants come in or go out,2058.56,6.06,2061.59,0.0,-0.25,0.2
no sir no I can't say I did mr. Fenton,2060.169,8.26,2064.299,-0.0803,0.0,-0.7
often have visitors hmm not many no any,2064.62,8.24,2068.74,0.2235,-0.25,-0.4
ladies sometimes yes one particular lady,2068.429,8.521,2072.6895,0.4019,0.16666666666666666,0.4
not so you'd notice all right thank you,2072.86,8.77,2077.2450000000003,0.3612,0.2857142857142857,0.2
that'll be all for you too just now why,2076.95,6.479,2080.1895,0.0,0.0,-0.7
don't you want me anymore not for the,2081.63,2.549,2082.9045,-0.0572,0.0,0.7
moment thank you,2083.429,5.361,2086.1095,0.3612,0.0,-0.7
oh all right only I found him remember,2084.179,6.031,2087.1945,0.0,0.14285714285714285,0.3
yes thank you,2088.79,4.08,2090.83,0.6369,0.0,0.7
we're very grateful,2090.21,2.66,2091.54,0.5095,0.2,0.8
there's a lady here to see you sir she's,2095.32,4.21,2097.425,0.0,0.0,0.4
mr. Fenton's sister oh yes article to,2097.73,5.88,2100.67,0.4019,0.0,0.4
come in with you yes sir please come in,2099.53,5.87,2102.465,0.6124,0.0,0.7
for you miss Benton sit down won't you,2103.61,3.84,2105.53,-0.1531,-0.15555555555555559,0.4
what's the matter inspector why'd you,2105.4,4.24,2107.52,0.0258,0.0,-0.7
send for me I've got some bad news for,2107.45,4.77,2109.835,-0.5423,-0.6999999999999998,-0.7
you there's something happened to my,2109.64,3.06,2111.17,0.0,0.0,-0.7
I'm afraid so miss he he isn't dead,2112.7,6.14,2115.77,0.3239,-0.4,-0.7
how did it happen he was found this,2126.38,4.56,2128.6600000000003,0.0,0.0,-0.7
morning in there but he's hid in a gas,2129.14,8.159,2133.2195,-0.1531,0.0,-0.7
oven you mean he committed suicide don't,2130.94,7.28,2134.58,-0.5267,-0.3125,0.7
believe it,2137.299,3.81,2139.204,0.0,0.0,-0.7
did would never do such a thing he's not,2138.22,5.71,2141.075,0.0,0.0,-0.7
that sort of a person the door man can't,2141.109,4.111,2143.1645,0.0,0.0,-0.7
be forced to put his head in the gas of,2143.93,5.01,2146.435,-0.4588,-0.30000000000000004,-0.7
him is Fenton it wasn't like that you,2145.22,6.289,2148.3645,-0.2755,0.0,-0.7
better read this,2148.94,2.569,2150.2245000000003,0.4404,0.5,0.7
I don't understand there's something,2157.19,6.75,2160.565,0.0,0.0,-0.7
strange about this in what way I realize,2160.609,4.681,2162.9495,-0.2023,-0.05,0.3
you still love your husband and always,2163.94,3.99,2165.935,0.6369,0.5,0.8
will but he knew perfectly well Vivian,2165.29,4.89,2167.735,0.8573,1.0,-0.7
didn't love her husband who is this,2167.93,3.63,2169.745,-0.5216,0.5,0.2
Vivian do you know her,2170.18,4.02,2172.19,0.0,0.0,0.4
of course it's mrs. Warren and your,2171.56,6.66,2174.89,0.0,0.0,0.2
brother had an affair with her yes and,2174.2,5.25,2176.825,0.4019,0.0,-0.7
there was trouble with mr. Warren,2178.22,5.25,2180.845,-0.4019,-0.2,-0.7
no he's in America you say your brother,2179.45,5.61,2182.255,-0.296,0.0,-0.7
knew that mrs. Warren didn't love her,2183.47,6.75,2186.845,-0.5216,0.5,-0.7
husband because the men I was engaged to,2185.06,7.17,2188.645,0.4019,0.0,0.2
gave me up for her a fortnight ago are,2190.22,4.859,2192.6495,0.0,0.0,-0.7
you quite sure about that perfectly and,2192.23,4.46,2194.46,0.7778,0.75,0.2
what was the name of your young men,2195.079,2.76,2196.4590000000003,0.0,0.1,0.2
Jimmy Martin I see and you suggest that,2197.839,5.071,2200.3745,0.0,0.0,0.5
he took your brother's place that mrs.,2201.68,5.46,2204.41,0.0,0.0,-0.7
Warren I know he did and she took your,2202.91,7.919,2206.8695,0.0,0.0,-0.7
place with him is that it yes I'm just,2207.14,5.34,2209.81,0.4019,0.0,0.4
excuse my asking so many questions but,2210.829,5.25,2213.454,0.0387,0.225,0.4
it is a bit complicated isn't it it's,2212.48,6.51,2215.735,0.0,-0.5,0.2
all very sordid and unpleasant and it's,2216.079,6.841,2219.4995000000004,-0.5209,-0.22499999999999995,-0.8
all her fault yes I'm sorry now if you,2218.99,5.07,2221.525,-0.0772,-0.5,-0.7
wouldn't mind giving me this mr.,2222.92,3.54,2224.69,-0.2584,0.0,0.4
Martin's address why are you going to,2224.06,4.5,2226.31,0.0,0.0,-0.7
see him well just give me the address if,2226.46,3.3,2228.11,0.2732,0.0,0.2
you don't mind and I'll decide about,2228.56,5.18,2231.15,0.0,0.0,0.4
that later on yes of course,2229.76,3.98,2231.75,0.4019,0.0,0.7
aren't you going to the office this,2238.56,4.08,2240.6,0.0,0.0,0.2
morning yeah why not,2240.31,6.08,2243.35,0.296,0.0,0.5
ain't just get rid of me not at all,2242.64,6.01,2245.645,0.0,0.0,-0.7
I've turned in my report now I'm taking,2246.39,4.54,2248.66,0.0,0.0,0.4
a few days off put some private affairs,2248.65,2.87,2250.085,0.0,-0.1,0.3
my private affairs oh through the other,2251.52,16.14,2259.59,0.0,-0.0625,-0.7
papers they're over there good morning,2257.23,10.43,2262.445,0.4404,0.7,0.4
hello there thank you very much,2271.23,14.59,2278.525,0.3612,0.26,0.7
my favorite flower oh sweet I think your,2280.48,7.11,2284.035,0.7184,0.425,0.6
partner Joe make yourself at home,2285.82,3.18,2287.4100000000003,0.0,0.0,0.7
by the way I didn't quite catch your,2287.59,5.16,2290.17,0.0,0.0,-0.5
name Leoben introduces Jimmy Martin my,2289.0,6.3,2292.15,0.0,0.0,0.4
husband how do you do mr. Martin how are,2292.75,5.13,2295.315,0.0,0.0,0.4
you you know my wife long mr. Martin all,2295.3,4.65,2297.625,0.0,-0.05,0.3
right of course he hasn't only during my,2297.88,4.2,2299.98,0.0,0.14285714285714285,0.2
absence I take it I think I'd better go,2299.95,3.81,2301.855,0.4404,0.24375,-0.7
no no I think I'm entitled to some sort,2302.08,3.69,2303.925,0.4567,0.0,0.3
of explanation isn't every husband who,2303.76,3.12,2305.32,0.0,0.0,-0.7
comes home to find a handsome young man,2305.77,3.03,2307.285,0.4939,0.3,0.7
calling on his wife with flowers and a,2306.88,3.48,2308.62,0.0,0.0,0.4
breakfast time to do sit down mr. Martin,2308.8,3.21,2310.405,0.0,-0.15555555555555559,0.7
by the way you had your breakfast yes,2310.36,3.48,2312.1,0.4019,0.0,0.3
thank you I think you better go Jimmy,2312.01,3.3,2313.6600000000003,0.6597,0.5,0.7
yes of course and I think he'd better,2313.84,3.21,2315.445,0.6808,0.5,0.4
stay Lee don't be ridiculous,2315.31,3.66,2317.14,0.2755,-0.3333333333333333,0.4
no sit down mr. Martin have a cigarette,2317.05,3.51,2318.8050000000003,-0.296,-0.15555555555555559,0.3
you know I don't know what you can hope,2318.97,4.47,2321.205,0.4404,0.0,-0.5
to gain by this behavior Lee it's more,2320.56,4.86,2322.99,0.5267,0.5,0.4
than Tony either the habit of yours the,2323.44,3.42,2325.15,0.0,0.0,0.2
calling my wife so early in the morning,2325.42,4.05,2327.445,0.0,0.1,-0.7
certainly not this morning you just,2326.86,5.37,2329.545,0.34,-0.10714285714285714,-0.7
thought that you would is that it you,2329.47,4.44,2331.69,0.0,0.0,0.2
may as well know it I'm in love with,2332.23,5.25,2334.855,0.743,0.5,0.8
Vivian well at least you're honest he's,2333.91,5.19,2336.505,0.6597,0.15,-0.7
a likable lad have you quite finished,2337.48,7.44,2341.2,0.0,0.5,0.7
Lee nearly tell me mr. Martin there's my,2339.1,7.08,2342.64,0.0,0.1,0.4
wife return you I loved you happen to,2344.92,4.26,2347.05,0.5994,0.7,0.4
know yes I think so,2346.18,6.36,2349.36,0.4019,0.0,-0.7
is that to Vivian I refused to take part,2349.18,5.34,2351.85,-0.296,0.0,0.4
in this ridiculous charade doctor you're,2352.54,3.84,2354.46,-0.3612,-0.3333333333333333,-0.7
curious aren't you they're not missing a,2354.52,4.92,2356.98,0.4919,0.0,0.5
word please go Jimmy,2356.38,6.5,2359.63,0.3182,0.0,0.4
I can't stand any more of this,2359.44,3.44,2361.16,0.0,0.5,-0.9
you must forgive my wife she's not,2367.54,3.7,2369.39,0.2732,0.0,0.4
usually so inhospitable then of course,2369.589,4.581,2371.8795,0.0,-0.25,-0.7
you know that don't you,2371.24,2.93,2372.705,0.0,0.0,0.7
that's a fine place to park a car now,2384.25,4.63,2386.565,0.2023,0.4166666666666667,0.4
isn't it keep in mind on the job folks,2387.02,3.839,2388.9395,0.0,0.0,0.4
we got more important things to do you,2388.88,4.82,2391.29,0.2716,0.45,0.4
wait here I shall be long,2390.859,2.841,2392.2795,0.0,-0.05,-0.7
good morning I like to see mrs. Warren,2412.56,4.18,2414.65,0.6597,0.7,0.7
please what name should I say inspector,2414.82,3.96,2416.8,0.3182,0.0,0.2
Pembry will you come inside,2416.74,11.58,2422.53,0.0,0.0,0.5
thank you excuse me sad as a policeman,2418.78,12.39,2424.9750000000004,-0.0772,-0.275,0.3
called infector Pembry who does he want,2428.32,5.64,2431.1400000000003,0.0772,0.0,0.4
to see mrs. one she brought her flowers,2431.17,9.81,2436.0750000000003,0.0,0.0,-0.7
no thanks I'm in no come this way sir,2433.96,9.38,2438.65,-0.5583,-0.1,0.7
good morning sir good morning I'm,2445.12,4.63,2447.435,0.7003,0.7,0.6
inspector Penry mr. Warren,2447.98,3.33,2449.645,0.0,0.0,0.4
yes can I help it all my wife's death,2449.75,3.21,2451.355,0.128,0.0,-0.7
it's a better friend of your wife's a,2451.31,3.09,2452.855,0.7269,0.5,0.4
mr. Richard Fenton do you happen to know,2452.96,4.08,2455.0,0.0,0.0,0.2
him Fenton I don't think I do what about,2454.4,4.62,2456.71,0.0,0.0,0.2
he was found dead this morning,2457.04,4.59,2459.335,-0.6486,-0.2,-0.7
Oh what's that got to do with my wife we,2459.02,3.96,2461.0,0.0,0.0,-0.7
found this letter near the body it's,2461.63,3.06,2463.1600000000003,0.0,0.1,-0.7
addressed to Vivian I think that your,2462.98,4.74,2465.35,0.0,0.0,0.2
wife's name sir yes it is now read it if,2464.69,3.65,2466.515,0.4019,0.0,-0.7
Thanks I'm sorry to have to inflict this,2468.34,7.57,2472.125,0.3818,-0.15,-0.7
on you sir did you know about your wife,2473.69,4.08,2475.73,0.0,0.0,-0.7
and this mr. Fenton no I've been away,2475.91,3.87,2477.845,-0.296,0.0,-0.7
for eight months I only got back from,2477.77,4.23,2479.885,0.0,0.0,-0.7
America yesterday oh really sir then I,2479.78,3.42,2481.49,0.0,0.2,0.2
expect this must come as a bit of a,2482.0,5.21,2484.605,0.0,0.0,0.3
shock to you well yes no yes and no,2483.2,5.97,2486.185,-0.3089,0.0,-0.7
there's no point in beating about the,2487.21,4.81,2489.615,-0.6369,0.0,0.4
bush I came back from America earlier,2489.17,4.59,2491.465,0.0,0.0,0.2
than I expected because I was worried,2492.02,4.2,2494.12,-0.296,-0.1,-0.7
about my wife she hadn't written for,2493.76,5.46,2496.49,0.0,0.0,-0.7
several weeks and I'd heard that well,2496.22,5.1,2498.77,0.2732,0.0,0.3
which was going about another man now it,2499.22,3.87,2501.155,0.0,0.0,-0.7
looks as if I misjudged her you mean,2501.32,4.95,2503.795,0.0,-0.3125,-0.7
this letter makes it quite clear yes did,2503.09,4.86,2505.52,0.707,0.10000000000000002,0.7
you say anything to your wife about mr.,2506.27,3.18,2507.86,0.0,0.0,0.3
Fenton's last night sir how could I,2507.95,3.36,2509.63,0.0,0.0,-0.7
didn't even know you existed oh of,2509.45,4.44,2511.67,0.0,0.0,-0.7
course not sir silly of me but you did,2511.31,4.38,2513.5,-0.0096,-0.5,0.3
talk to her I expect not very much she,2513.89,3.66,2515.72,0.0,-0.07692307692307693,-0.7
didn't come into bed late didn't she,2515.69,4.23,2517.805,0.0,-0.3,0.2
come to meet you then no but she must,2517.55,3.96,2519.53,-0.1531,0.0,0.2
have known you were coming home as a,2519.92,4.26,2522.05,0.0,0.0,0.7
matter of fact no I thought it was more,2521.51,5.58,2524.3,-0.2732,0.5,0.2
of a surprise if she didn't I see do you,2524.18,4.08,2526.22,0.2732,0.0,0.4
mind telling me what time you arrived,2527.09,4.08,2529.13,0.0,0.0,0.2
back sir we learned about five I came,2528.26,6.33,2531.425,0.0,0.0,0.2
back yes and after you landed yeah what,2531.17,4.65,2533.495,0.5994,0.0,0.7
are my movements got to do with all this,2534.59,3.45,2536.315,0.0,0.0,-0.5
you may as well know sir there was,2535.82,3.81,2537.7250000000004,0.2732,0.0,-0.7
another man in mr. Fenton's flat last,2538.04,4.47,2540.275,0.0,-0.0125,-0.5
night we found his fingerprints the,2539.63,4.17,2541.715,0.0,0.0,-0.7
moment I thought it might have been you,2542.51,2.76,2543.8900000000003,0.0,0.0,0.4
if I known of the existence they very,2543.8,2.73,2545.165,0.0,0.2,0.4
easily might have been you mean you,2545.27,2.67,2546.605,0.34,0.060416666666666674,0.4
might have taken a law in your own hands,2546.53,8.57,2550.815,0.0,0.6,-0.7
yes good thing you didn't sir oh darling,2547.94,9.21,2552.545,0.367,0.7,0.7
this is inspector pin,2555.1,4.68,2557.44,0.0,0.0,0.4
how do you do inspector he wants a word,2557.15,4.86,2559.58,0.0,0.2,0.2
well I asked if you knew a mr. Richard,2559.78,6.02,2562.7900000000004,0.2732,0.0,-0.7
Fenton I did yes,2562.01,6.52,2565.2700000000004,0.4019,0.0,0.7
why do you say did madam well I haven't,2565.8,5.1,2568.3500000000004,0.2732,0.0,0.2
seen him for some time have a cigarette,2568.53,3.54,2570.3,0.0,0.0,-0.7
no thank you,2570.9,3.48,2572.64,-0.2755,0.0,-0.7
that's all this about mr. Fenton's was,2572.07,5.51,2574.8250000000003,0.0,0.0,0.2
found dead in his flat this morning,2574.38,3.2,2575.98,-0.6486,-0.1125,-0.7
never get your fingers I mean no I'm,2579.09,3.62,2580.9,-0.296,-0.3125,-0.7
alright thank you,2581.4,3.51,2583.155,0.5423,0.0,0.5
do you mind if I ask you one or two more,2582.71,4.87,2585.145,0.0,0.5,0.6
questions madam of course not thank you,2584.91,4.89,2587.355,-0.2755,0.0,-0.7
we're you friendly with the deceased did,2587.58,3.0,2589.08,0.4939,0.375,0.4
you know him well,2589.8,2.73,2591.165,0.2732,0.0,0.7
we went out two or three times together,2590.58,3.12,2592.14,0.0,0.0,0.4
if that's what you mean,2592.53,4.02,2594.5400000000004,0.0,-0.3125,0.2
did your husband know him or of him no,2593.7,6.57,2596.985,-0.296,0.0,0.2
he was someone I met just recently when,2596.55,7.5,2600.3,0.0,0.0,0.2
did you see him last I I haven't seen,2600.27,6.12,2603.33,0.0,0.0,0.2
him for well it's dinner with the town,2604.05,5.4,2606.75,0.2732,0.0,0.4
business about two weeks ago did he ever,2606.39,4.5,2608.64,0.0,0.0,0.2
say anything that made you feel he might,2609.45,2.72,2610.81,0.0,0.0,0.4
take his own life,2610.89,7.08,2614.43,0.0,0.6,-0.9
no that's terribly unexpected I hope,2612.17,7.18,2615.76,0.5609,0.1,0.4
you'll excuse me mrs. Warren but I have,2617.97,3.69,2619.815,0.0387,-0.05,0.3
to be more explicit did the deceased,2619.35,3.75,2621.225,0.0,0.5,-0.7
leave don't use that word,2621.66,4.29,2623.805,-0.0516,0.0,0.5
did mr. Fenton's ever well you know if,2623.1,5.34,2625.77,0.2732,0.0,0.2
he was fond of you I suppose he must,2625.95,4.47,2628.185,0.4404,0.0,0.4
have been in a way otherwise he wouldn't,2628.44,4.679,2630.7795,0.0,0.0,0.4
have wanted to take me out I don't mean,2630.42,5.64,2633.24,0.0,-0.3125,-0.7
that exactly did he ever tell you he,2633.119,5.451,2635.8445,0.0,0.25,-0.7
I'm sorry Lee but if I don't tell you,2639.71,5.32,2642.37,-0.0387,-0.5,-0.7
now I expect our friend will ferret it,2642.78,5.88,2645.7200000000003,0.4939,0.0,0.3
out somehow I couldn't help it I never,2645.03,5.88,2647.9700000000003,-0.3089,0.0,-0.7
encouraged it but he did he told me he,2648.66,4.17,2650.745,0.1901,0.0,0.4
loved me he even suggest that I should,2650.91,4.11,2652.965,0.5994,0.7,0.8
divorce you of course at first his,2652.83,3.87,2654.765,0.0,0.25,-0.7
flattery turned my head that's why I,2655.02,4.08,2657.06,0.1027,0.0,0.7
didn't write you then I realized how,2656.7,4.62,2659.01,0.0,0.0,-0.7
stupid I'd been and how very much I,2659.1,3.93,2661.065,-0.5267,-0.26999999999999996,-0.7
loved you and I said I wouldn't see him,2661.32,3.45,2663.045,0.5994,0.7,0.8
again but I still couldn't write you,2663.03,3.03,2664.545,0.0,0.0,-0.7
because I didn't know how to explain why,2664.77,3.42,2666.48,0.0,0.0,-0.7
I hadn't done so for so long you do,2666.06,3.99,2668.055,0.0,-0.05,0.4
understand don't you darling more than,2668.19,3.96,2670.17,-0.4717,0.5,-0.7
ever now my precious I was gonna try and,2670.05,3.45,2671.775,0.5719,0.5,0.7
tell you this morning but you were I'm,2672.15,3.36,2673.83,0.0,0.0,0.2
glad you have because Fenton left a,2673.5,5.97,2676.485,0.4588,0.25,0.4
letter a letter and what you said just,2675.51,6.349,2678.6845000000003,0.0,0.0,0.2
now explains perfectly what he wrote,2679.47,4.08,2681.51,0.6369,1.0,0.5
does the inspector,2681.859,6.041,2684.8795,0.0,0.0,0.2
it does indeed What did he say just one,2683.55,6.48,2686.79,0.0,0.0,0.2
more question first what did you do last,2687.9,5.969,2690.8845,0.0,0.25,0.2
night madam I I went to a theater with a,2690.03,5.73,2692.895,0.0,0.0,0.3
mr. Martin he brought me home about a,2693.869,3.661,2695.6995,0.0,0.0,0.4
quarter to twelve did he come in for a,2695.76,3.349,2697.4345000000003,0.0,0.0,0.2
while of course not,2697.53,2.839,2698.9495,0.0,0.0,-0.7
he saw me to the door say goodnight and,2699.109,6.41,2702.314,0.0,0.0,0.4
left thank you madam here's the letter,2700.369,5.15,2702.944,0.3612,0.0,0.4
he killed himself,2713.89,3.08,2715.43,-0.6705,-0.2,-0.8
how terrible terrible don't take it like,2720.2,6.54,2723.47,-0.8079,-1.0,-0.8
that he killed himself because you were,2724.73,3.18,2726.32,-0.6705,-0.2,-0.8
faithful to me didn't he,2726.74,3.48,2728.48,0.4404,0.0,-0.7
yes Father well no one can blame him for,2727.91,5.01,2730.415,0.0516,0.0,0.2
that you won't want to ask you any more,2730.22,4.59,2732.515,-0.0572,0.5,-0.7
questions now will you inspector no I,2732.92,3.77,2734.8050000000003,-0.296,0.0,-0.7
better be going,2734.81,5.22,2737.42,0.4404,0.5,0.7
inspector if there's anything else,2736.69,6.52,2739.9500000000003,0.0,0.0,0.2
please don't hesitate to ask me however,2740.03,5.069,2742.5645000000004,0.4791,0.0,0.7
badly I may feel about this it's not,2743.21,3.869,2745.1445,-0.4767,-0.6999999999999998,0.2
myself I'm worried about it's my husband,2745.099,3.931,2747.0645,-0.296,0.0,-0.7
your husband met him I don't quite,2747.079,4.111,2749.1345,0.0,0.0,-0.7
understand well you know how people talk,2749.03,5.13,2751.5950000000003,0.2732,0.0,-0.7
and that letter it looks so awful must,2751.19,4.649,2753.5145,-0.5949,-1.0,0.4
it be published well that's for the con,2754.16,4.31,2756.315,0.2732,0.0,-0.7
are the same Adam I'll do what I can,2755.839,4.941,2758.3095,0.0,0.0,0.5
Thank You inspector,2758.47,4.48,2760.71,0.3612,0.0,0.7
thank you madam you've made things much,2760.78,2.95,2762.255,0.3612,0.2,0.7
easier for me,2762.95,13.31,2769.605,0.4215,0.0,0.7
good day inspector good day Lee darling,2763.73,15.53,2771.495,0.8625,0.7,0.7
hello hello I can only talk to you for a,2787.64,8.23,2791.755,0.0,0.0,0.2
second please in the other room Jimmy,2792.87,6.44,2796.09,0.3182,-0.0625,-0.7
listen dick Fenton's committed suicide,2795.87,9.15,2800.445,-0.7717,0.0,0.3
who told you Oh is she there well be,2799.31,6.81,2802.715,0.2732,0.0,-0.7
careful what you say,2805.02,3.87,2806.955,0.1531,-0.1,0.4
Jimmy listen the police have been here,2806.12,5.17,2808.705,0.0,0.0,0.2
asking all sorts of questions they,2808.89,3.72,2810.75,0.0,0.0,0.4
wanted to know where I was last night,2811.29,3.9,2813.24,0.0,0.0,0.2
and I had to tell them if they ask you,2812.61,4.41,2814.815,0.0,0.0,0.2
say that you saw me home and whatever,2815.19,3.33,2816.855,0.0,0.0,0.2
happens don't bet out that I was in,2817.02,3.48,2818.76,0.0,0.0,0.3
defendants flat last night no don't,2818.52,8.79,2822.915,-0.296,-0.0125,-0.7
worry I wouldn't of course not or I,2820.5,8.1,2824.55,-0.4404,0.0,-0.7
don't watch miss dead,2827.31,6.41,2830.515,0.5975,-0.2,-0.8
bless you darling and be careful,2828.6,5.12,2831.16,0.802,-0.1,0.7
that was her wasn't it yes does she know,2840.58,8.16,2844.66,-0.3089,0.0,0.2
mm-hmm I can just hear her clotee dick,2844.56,5.98,2847.55,-0.5106,0.0,0.2
he killed himself with me you know isn't,2848.74,2.82,2850.15,-0.6705,-0.2,-0.7
it to touch him,2850.54,4.23,2852.655,0.0,0.0,0.7
no she's not like that isn't she first,2851.56,5.07,2854.095,-0.5122,0.25,-0.7
she lets a husband down then she lets,2854.77,4.89,2857.215,0.0,-0.15555555555555559,-0.7
deke down some day she'll do the same to,2856.63,4.95,2859.105,0.0,-0.07777777777777779,-0.7
you I don't believe she will,2859.66,5.49,2862.405,0.0,0.0,-0.7
anyway I'll take a chance on it do you,2861.58,9.15,2866.155,0.25,0.0,0.5
really love her yes is she coming here,2865.15,8.19,2869.245,0.8155,0.5,0.3
no it's wise to calm down I can see who,2870.73,4.85,2873.155,-0.3515,0.2814814814814815,0.8
