text,start,duration,time_midpoint
to each other one day in one way or,2413.16,8.4,2417.3599999999997
another Tove forgotten something for,2417.2,7.879,2421.1394999999998
listen and carefully because I want you,2437.119,3.2,2438.719
to tell it in London if anything happens,2438.92,4.36,2441.1
to me kid caught me in his cabin robbing,2440.319,5.121,2442.8795
his desk I lied to him told him I was a,2443.28,4.16,2445.36
king's Informer good yes but he didn't,2445.44,3.28,2447.08
believe me not one word he just,2447.44,4.6,2449.7400000000002
pretended to oh why didn't you shoot him,2448.72,5.28,2451.3599999999997
then he will give us no more trouble,2452.04,3.6,2453.84
that's a pleasure I'm reserving for,2454.0,3.24,2455.62
he proves the liar I think him King's,2457.24,4.92,2459.7
Men all know he betrayed an uncommon,2460.079,4.561,2462.3595
interest in the 12 apostles I didn't,2462.16,4.64,2464.48
like them Mr Lorenzo and I mean to find,2464.64,4.32,2466.7999999999997
out why why you could have charged him,2466.8,3.44,2468.52
with robbery and turned him off at a,2468.96,3.119,2470.5195
yard arm all legal and Ship Shape it,2470.24,2.96,2471.72
would have been rid of him once and for,2472.079,3.601,2473.8795
all let's not be impetuous Mr Po he,2473.2,4.76,2475.58
can't leave us unless he,2475.68,4.8,2478.08
swims it'll be rather amusing to find,2477.96,5.72,2480.82
out what he does you rest easy leave Mr,2480.48,4.76,2482.86
have the BOS and pipe to corus pipe to,2539.0,4.359,2541.1795
it's the qu a merchant sure,2553.8,4.039,2555.8195
enough can you make her out Captain,2558.559,6.201,2561.6595
rosson she hasn't the cut of a Buccaneer,2564.76,3.72,2566.6200000000003
Excellency much too tidy for that more,2568.48,6.68,2571.82
like a kingship yet she's the lines of a,2570.599,6.321,2573.7595
merchantman,2575.16,3.84,2577.08
have the Long Boat ready and man Long,2576.92,4.399,2579.1195000000002
stand stand by to put a shot across our,2585.2,5.76,2588.08
boughs Mr Mercy hi sir number four gun,2587.92,6.08,2590.96
crew stand by for,2590.96,3.04,2592.48
Action she's flying the English,2597.16,6.159,2600.2394999999997
colors perhaps she's our escort ship it,2600.2,5.639,2603.0195
was about here we were to meet wasn't it,2603.319,4.641,2605.6394999999998
well we'll make dead certain just the,2605.839,5.28,2608.479
same Mr Hillard see that all hands are,2607.96,6.28,2611.1
at the station very good,2611.119,3.121,2612.6795
ready Place Mr Mercy H star H star star,2622.64,8.28,2626.7799999999997
you will come across with us in the Long,2640.16,4.12,2642.22
Boat Mr mercy and convey my compliments,2641.48,4.56,2643.76
to all officers who will dress as,2644.28,5.14,2646.8500000000004
befitting a king's ship I,2646.04,6.61,2649.345
sir Captain William kid of his Majesty's,2661.48,5.8,2664.38
Privateer Adventure at your service Sir,2664.48,6.76,2667.86
Mr POI Miss surgeon Mr Mercy Me Master,2667.28,6.6,2670.5800000000004
Mr Lorenzo me Navigator welcome aboard,2671.24,6.119,2674.2994999999996
gentlemen I'm captain rosson I'm Lord,2673.88,6.12,2676.94
fsor his Majesty's ambassador to the,2677.359,5.361,2680.0395
court of the grand mul your obedient,2680.0,5.72,2682.86
servant sir I've been sent to give you,2682.72,4.839,2685.1394999999998
Convoy and we'd better make haste with,2685.72,4.399,2687.9195
our business these are unhealthy waters,2687.559,5.081,2690.0995000000003
for ships to be HED to as I discovered a,2690.119,5.081,2692.6595
day or so ago you mean you cited some of,2692.64,5.439,2695.3595
the pirate brother more than that sir we,2695.2,6.2,2698.2999999999997
beat off to of ay and cord out of Last,2698.079,6.721,2701.4395
Hope some 30 leaks out of here oh stop,2701.4,5.64,2704.2200000000003
me I near forgot could you spare us some,2704.8,4.08,2706.84
powder and Bowl we use more than we safe,2707.04,3.44,2708.7599999999998
during the action oh why all that you,2708.88,4.32,2711.04
need sir and welcome Mr Lorenzo here,2710.48,4.599,2712.7795
could attend to that then oh Mr hiler,2713.2,3.56,2714.98
take Mr Lorenzo below and see that he,2715.079,5.24,2717.699
gets what he wants I I sir,2716.76,3.559,2718.5395000000003
I'll send for the master gunner he'll,2736.48,4.8,2738.88
take care of all your needs,2737.96,3.32,2739.62
Lorenzo take this powder and put it in,2777.079,5.721,2779.9395
the Long Boat,2779.319,3.481,2781.0595
gentlemen my daughter the lady Anne,2792.72,9.16,2797.2999999999997
Dunston Captain kid Mr poie Mr,2795.72,6.16,2798.7999999999997
Mercy haven't we met before I think not,2805.359,7.0,2808.859
my lady you remind me of someone I've,2809.16,6.199,2812.2594999999997
seen I think it impossible that we could,2812.359,5.441,2815.0795
have ever met,2815.359,2.441,2816.5795
perhaps how do we proceed now Captain,2820.92,4.32,2823.08
well I'm instructed to give you,2823.92,2.72,2825.28
protection past,2825.24,3.56,2827.02
Madagascar and you'll be safe as long as,2826.64,5.32,2829.2999999999997
we sail in company but Avery will be a,2828.8,4.6,2831.1000000000004
wolf at your heels and if we are,2831.96,4.84,2834.38
separated in darkness or storm and uh,2833.4,7.08,2836.94
what would you advise then sir,2836.8,6.759,2840.1795
well I suppose we could take Lord,2840.48,5.52,2843.2400000000002
falsworth and Lady an the bo the,2843.559,4.28,2845.699
adventure till Madagascar's a St and,2846.0,4.76,2848.38
then if we are separated and this vessel,2847.839,5.28,2850.479
should be taken what about the treasure,2850.76,6.12,2853.82
on board one silver chest alone a,2853.119,5.321,2855.7795
present of his majesty from the grand,2856.88,4.88,2859.32
mogal contains precious gems valued at,2858.44,6.119,2861.4995
more than a million pound may I suggest,2861.76,4.44,2863.98
Excellency now why not transfer the,2866.2,4.399,2868.3995
treasure chest with yourself and Lady,2868.68,4.0,2870.68
Anne on board the adventure and till we,2870.599,3.201,2872.1995
are out of,2872.68,5.84,2875.6
danger she's a kingship that is a great,2873.8,6.6,2877.1000000000004
responsibility and although my,2878.52,4.44,2880.74
instructions are that you are to trust,2880.4,5.0,2882.9
me in all matters I don't know if I,2882.96,5.879,2885.8995
could go so far as what else can we do,2885.4,5.439,2888.1195000000002
three of them against us will even two,2888.839,5.0,2891.339
serve we'd be hopeless it's the wisest,2890.839,6.081,2893.8795
cause I defer to your,2893.839,5.76,2896.719
Excellency and now could we inspect the,2896.92,4.96,2899.4
chests we could have them slung into our,2899.599,3.561,2901.3795
boats along with the gear of Lord,2901.88,3.199,2903.4795
fallsworth and Lady Anne oh certainly,2903.16,5.56,2905.94
come this way captain no trouble at,2905.079,3.641,2906.8995
poy I've sent for the Manifest Captain,2925.16,4.48,2927.3999999999996
you may check it against the contents of,2928.2,3.599,2929.9995
this chest and give me your receipt if,2929.64,5.439,2932.3595
you will gladly gladly oh uh there you,2931.799,6.241,2934.9195
are Mr Renzo have you uh completed your,2935.079,6.401,2938.2795
business almost sir your people have,2938.04,6.559,2941.3195
been most kind capan Rosell there is,2941.48,6.52,2944.7400000000002
only one detail left it will not take a,2944.599,5.96,2947.579
minute finished up then we must be gone,2948.0,6.079,2951.0395
within the hour yes,2950.559,3.52,2952.3190000000004
C manifest sir would you attend to that,2954.16,6.32,2957.3199999999997
Mr pby thank you very much,2956.52,3.96,2958.5
come Mr lento you've seen a lovely lady,2996.92,4.6,2999.2200000000003
this a tribute to your beauty,3001.52,6.4,3004.72
mom uh did you finish your business,3004.88,6.199,3007.9795
below yes Captain then we'd better be,3007.92,6.399,3011.1195000000002
under way uh Mr Mercy you will see Lord,3011.079,7.681,3014.9195
fsw and the lady an into the boat than,3014.319,4.441,3016.5395
make way for the long,3034.72,3.2,3036.3199999999997
you will look after the loting Mr,3068.24,5.879,3071.1794999999997
Lorenzo I apologize M lady for our poor,3071.68,4.679,3074.0195
accommodations but M Val Shadwell will,3074.119,3.921,3076.0795000000003
see that you're made comfortable it's a,3076.359,3.801,3078.2595
pleasure to have your ladyship ab board,3078.04,5.039,3080.5595
if you'll follow me,3080.16,2.919,3081.6195
why hasn't it,3094.559,2.721,3095.9195
happened she's blown up someone must,3106.599,5.441,3109.3195
have touched off the magazine send out,3109.319,5.841,3112.2395
your boats at once sir you going ask me,3112.04,5.42,3114.75
to risk men near,3115.16,4.72,3117.52
that let go,3119.88,24.4,3132.08
excuse me my,3169.92,2.72,3171.28
lady your father may I say how sorry I,3172.68,6.28,3175.8199999999997
am the captain has requested that you,3176.359,5.281,3178.9995
take your meals in the main cabin oh no,3178.96,5.2,3181.56
Shadwell I can't bear to face those men,3181.64,6.04,3184.66
I can't I quite understand my lady but,3184.16,6.32,3187.3199999999997
the captain's orders are orders Shadwell,3187.68,4.159,3189.7594999999997
you must help me there's no one else I,3190.48,4.68,3192.82
can trust but what can I do my lady I'm,3191.839,6.681,3195.1794999999997
only a servant where can I turn I'm so,3195.16,6.04,3198.18
confused and,3198.52,4.88,3200.96
frightened keep thinking of my father,3201.2,5.96,3204.18
and the others lost back there,3203.4,3.76,3205.28
and on the ship Wherever I Go those,3208.44,4.84,3210.86
horrible staring men that Lorenzo who,3210.16,5.959,3213.1394999999998
was always standing behind me beside,3213.28,5.16,3215.86
me last night there was a tapping on the,3216.119,5.121,3218.6795
door when I opened it there he was that,3218.44,6.24,3221.56
that evil smiling face of his well he,3221.24,4.8,3223.64
might better belong with those pirates,3224.68,3.879,3226.6195
you fought a few days,3226.04,5.0,3228.54
ago Pirates,3228.559,5.601,3231.3595
millenni we fought no,3231.04,7.319,3234.6995
Pirates my father said Captain kid,3234.16,4.199,3236.2594999999997
to Shadwell what manner of ship is,3242.28,4.839,3244.6995
this my father was killed deliberately,3249.96,4.28,3252.1
I'm sure of,3252.4,4.399,3254.5995000000003
it that's why I can't bear to face your,3254.24,5.839,3257.1594999999998
captain I'd accuse,3256.799,3.28,3258.439
him there is a man on board my lady a,3260.16,6.56,3263.44
gentleman whom I know you can,3263.76,6.559,3267.0395000000003
trust Mr Mercy yes my,3266.72,6.68,3270.06
lady Shadwell I know I've met or seen,3270.319,5.601,3273.1195
him before no matter how he denies,3273.4,4.919,3275.8595
it his name isn't,3275.92,5.919,3278.8795
Mercy but who is he all I really know is,3278.319,5.48,3281.0589999999997
my lady he's no friend of the,3281.839,5.361,3284.5195
captains perhaps if I ask him he'll,3283.799,8.601,3288.0995
shall I oh yes will you please yes my,3287.2,5.2,3289.7999999999997
I am asking you again very nice my dear,3303.04,6.0,3306.04
capan your fancy manners do not impress,3306.16,5.399,3308.8595
Lorenzo when do we divide the gold in,3312.4,6.12,3315.46
London not before,3315.52,5.96,3318.5
uh-huh then look capan I will make a,3318.52,5.76,3321.4
bargain with you a bargain everybody,3321.48,5.48,3324.22
wants to bargain with me you and mercy,3324.28,4.2,3326.38
father and thunder what do you think I,3326.96,4.879,3329.3995
am a stinking sausage Merchant what kind,3328.48,7.04,3332.0
of a bargain the,3331.839,6.24,3334.959
girl all my life I have dreamed of a,3335.52,5.12,3338.08
beautiful woman like,3338.079,5.681,3340.9195
that give me half of my Dao now and you,3340.64,5.439,3343.3595
can split the rest between you if you,3343.76,3.88,3345.7000000000003
will let me have,3346.079,8.24,3350.199
her fire on him he Smit with love again,3347.64,8.28,3351.7799999999997
I want her,3354.319,4.081,3356.3595
and I am going to take,3355.92,6.04,3358.94
her whether I like it or,3358.4,6.56,3361.6800000000003
uhhuh with all this treasure on,3365.48,7.0,3368.98
board the crew is like a barrel of hot,3368.359,6.72,3371.719
gunpowder all that is needed is a word,3372.48,5.639,3375.2995
in the right ears do you mean,3375.079,5.321,3377.7395
Mutiny you're a,3378.119,5.801,3381.0195000000003
witness he's inciting the crew to mute,3380.4,5.04,3382.92
no no no no got be done I was only,3385.44,5.599,3388.2395
joking you have a very nasty way of,3388.92,3.48,3390.66
Loreno as for the girl I have my own,3392.4,5.0,3394.9
plans for her and they do not include,3394.72,5.879,3397.6594999999998
who is it Adam,3435.4,3.6,3437.2000000000003
thank you for coming Mr Mercy I'm my,3464.4,3.08,3465.94
name is Adam,3466.079,3.681,3467.9195
bla son of Lord,3467.48,6.359,3470.6595
BL I knew it I knew it but what are you,3469.76,5.599,3472.5595000000003
doing on this ship,3473.839,3.0,3475.339
my father was killed and accused of,3475.359,3.96,3477.339
piracy few people believe Lord bla the,3476.839,4.52,3479.099
king did that's why I went to seea and,3479.319,3.881,3481.2595
turned pirate 3 years ago that's why I'm,3481.359,3.801,3483.2595
on this ship I knew that someday I'd,3483.2,6.359,3486.3795
come upon the truth that you,3485.16,4.399,3487.3595
have it was Captain kid who killed your,3490.119,4.48,3492.359
father wasn't,3492.48,4.359,3494.6595
it Adam I'm no,3494.599,5.52,3497.3590000000004
fool he did the same thing to my,3496.839,5.441,3499.5595
father the fat,3500.119,4.841,3502.5395000000003
butcher it's taken me 3 years to back,3502.28,6.0,3505.28
him down 3 years of degradation now I've,3504.96,5.879,3507.8995
got him where I want him and he knows it,3508.28,5.6,3511.0800000000004
you mean he knows who you are he knows,3510.839,5.041,3513.3595
something that's why you didn't admit to,3513.88,4.04,3515.9
me who you were why you avoided me if,3515.88,3.679,3517.7195
kit knows we shared this he'd kill you,3517.92,2.96,3519.4
with his little compunction as he means,3519.559,3.721,3521.4195
to kill me if I let,3520.88,4.959,3523.3595
him what can I do to help that there,3523.28,5.0,3525.78
something forget everything you've seen,3528.599,4.281,3530.7395
on this ship play up to him be friendly,3530.52,4.4,3532.72
that way you'll be safe now when you get,3532.88,3.56,3534.6600000000003
back to London no matter what has,3534.92,3.36,3536.6
happened to me go to the Lords of the,3536.44,4.76,3538.82
admy and the King you'll be doing me a,3538.28,4.6,3540.5800000000004
great service as well as,3541.2,5.599,3543.9995
yourself I will Addam I,3542.88,3.919,3544.8395
promise you're going to have trouble,3547.88,5.0,3550.38
with Lorenzo beating as Al L is exciting,3549.92,5.04,3552.44
the tiger his blood's getting too rich,3552.88,4.8,3555.28
for him he'd be the better for,3554.96,4.56,3557.2400000000002
bleeding things are getting a bit,3557.68,4.52,3559.94
complicated my Lord the king May accept,3559.52,4.279,3561.6595
the elimination of the queen of merchant,3562.2,3.96,3564.18
as an accident maybe even the sudden,3563.799,5.04,3566.319
demise of Lord fallsworth but what about,3566.16,5.56,3568.94
the lady you said you had plans for her,3568.839,5.681,3571.6794999999997
do they include Mr POI the little deer's,3571.72,4.399,3573.9195
as safe with me as if she was me,3574.52,4.839,3576.9395
daughter my passion's power and gold,3576.119,6.44,3579.339
since she suspects nothing I'll deliver,3579.359,5.321,3582.0195
her to his majesty along with his share,3582.559,4.961,3585.0395000000003
of the que of merchants Goods or weep,3584.68,5.159,3587.2594999999997
appropriately over the untimely demise,3587.52,5.92,3590.48
of her par receed The Grateful thanks of,3589.839,7.121,3593.3995
Miss Sovereign and and a page is mine,3593.44,5.599,3596.2395
Lord laugh if you will but that's what,3596.96,5.2,3599.56
I'll have and neither man nor devil,3599.039,5.76,3601.9190000000003
shall stop,3602.16,2.639,3603.4795
me Shad senorita me lady do not be,3610.359,9.041,3614.8795
alarmed now that she knows who I am and,3617.16,4.199,3619.2594999999997
the kind of a ship she's on I think we,3619.4,4.08,3621.44
can count on it to keep ahead you stay,3621.359,5.2,3623.959
here till I come off watch,3623.48,3.079,3625.0195
Shadwell use your head to PO Lux with us,3653.52,6.12,3656.58
tonight which of either of them would,3657.48,4.18,3659.57
you like to see,3659.64,10.74,3665.0099999999998
Mr Mercy you did well to protect,3712.76,12.0,3718.76
are you all right sir yes I'm all right,3748.68,4.52,3750.94
look after lady,3750.52,2.68,3751.86
an Adam what's the,3757.16,5.879,3760.0995
matter my Medallion it's gone has the,3759.88,7.159,3763.4595
Blain Crest on it,3763.039,6.481,3766.2795
Blain perhaps I can find it for you sir,3767.039,4.08,3769.079
no it must have come off just before,3769.52,4.279,3771.6595
Lorenzo went through the port Chad will,3771.119,4.641,3773.4395
take lady and into a cabin well please,3773.799,3.841,3775.7195
Adam I can't go in there you must and,3775.76,4.2,3777.86
this is serious it involves you remember,3777.64,3.88,3779.58
no matter what tricks he tries you've,3779.96,3.079,3781.4995
never seen me before and you don't know,3781.52,3.599,3783.3195
who I am Shad I think well don't worry,3783.039,4.32,3785.199
about me he never could get anything out,3785.119,4.48,3787.359
of me and he never will it's the only,3787.359,4.121,3789.4195
way you'll be safe Shad will watch out,3789.599,4.081,3791.6395
for you but what about you Adam what,3791.48,4.559,3793.7595
will he do the same thing he's done to,3793.68,4.84,3796.1
the others if he gets a chance oh Adam,3796.039,4.361,3798.2195
don't worry an I at least know what to,3798.52,4.759,3800.8995
now Chadwell if anything does happen,3803.279,4.361,3805.4595
remember you to stand by Lady an and see,3805.96,3.24,3807.58
that she gets safely to London I'll,3807.64,4.8,3810.04
stake my life on it I know you will be,3809.2,4.32,3811.3599999999997
Adam please be,3813.52,3.559,3815.2995
careful Come My,3817.68,3.399,3819.3795
he's no King's man who is he then,3835.24,5.079,3837.7794999999996
tomorrow we put into the Lagoon for,3838.48,3.96,3840.46
water and while the crew's getting it on,3840.319,5.121,3842.8795
board you and me and Mr Mercy's going to,3842.44,4.639,3844.7595
the cave are you going to take him in,3845.44,4.24,3847.56
there I have a peculiar humor to watch,3847.079,5.24,3849.699
my clever young friends Fizz when we dig,3849.68,7.04,3853.2
out that chest sweet,3852.319,4.401,3854.5195
Dig Fast Mr Mercy you haven't got,3943.2,3.599,3944.9995
forever who might this,3950.039,4.641,3952.3595
perhaps a man that asked too many,3954.68,3.439,3956.3995
questions gently now Mr Mercy you've,3965.559,5.961,3968.5395000000003
something so it was the 12 apostles a,3978.16,7.84,3982.08
captain yes it was Mr Mercy,3981.279,4.721,3983.6394999999998
up blaines,4011.839,4.161,4013.9195
Plaines he was a brave Seaman but,4017.96,5.599,4020.7595
foolish did you happen to know him Mr,4020.599,7.121,4024.1595
Mercy i' heard of him I thought perhaps,4023.559,6.201,4026.6595
yours isn't,4034.72,6.839,4038.1394999999998
it I uh traded a ring for it one of,4036.839,7.801,4040.7395
Avery's men yes,4041.559,5.24,4044.179
when I encountered Lord Blain at Sea I,4044.64,5.679,4047.4795
did my simple Duty as a loyal subject a,4046.799,7.32,4050.459
Pity he turned pirate and tritor to his,4050.319,6.8,4053.719
he's meat for the Sharks now Mr Mr poby,4102.319,5.601,4105.119500000001
tide closes this place in half an hour,4105.44,4.64,4107.759999999999
we've nothing more to fear oh yes you,4107.92,5.08,4110.46
have Captain lady an it's a long Voyage,4110.08,7.759,4113.9595
Home Mr poy and anything might,4113.0,4.839,4115.4195
happen naturally our ladyship is still,4122.92,5.239,4125.5395
very distressed sir in the midst of life,4125.56,5.719,4128.4195
we are in death Shadell and though me,4128.159,8.481,4132.3994999999995
heart pleas my heart sir my heart,4131.279,5.361,4133.959500000001
bleeds confound you Shadwell you've,4139.4,4.72,4141.759999999999
drove the thought right out of my head,4142.04,4.56,4144.32
and it was an uncommon pretty one I'm,4144.12,6.0,4147.12
sure of that sir got her at once tell,4146.6,5.199,4149.199500000001
her she can't mourn forever and I shall,4150.12,3.52,4151.88
expect her to take our meals in the main,4151.799,6.241,4154.9195
cabin with the rest of us very well,4153.64,4.4,4155.84
sir poor lad return just in time to see,4158.839,7.761,4162.7195
him go over The Edge search for an hour,4163.239,5.721,4166.099499999999
never came up,4166.6,6.199,4169.699500000001
well here's to him wherever he is you,4168.96,6.279,4172.0995
I I'll go to my cabin with your,4177.679,4.961,4180.1595
permission if you wish it's been quite a,4180.159,4.961,4182.639499999999
trying Voyage what with one little thing,4182.64,4.92,4185.1
and another but bear up you'll soon be,4185.12,4.88,4187.5599999999995
I warned Adam not to go no one could,4204.76,5.32,4207.42
have stopped him was cold blooded plan,4207.6,4.599,4209.8995
deliberate the same will happen to our,4210.08,5.119,4212.6395
ladyship unless we,4212.199,3.0,4213.699
you they find you on board sir I've come,4225.76,4.959,4228.239500000001
back for lady an oh thank you sir I've,4228.679,3.401,4230.3795
been hanging on the rudder chain since,4230.719,3.52,4232.479
dark waiting for the turn of the watch,4232.08,4.84,4234.5
the Jolly boat's M to St I waited,4234.239,4.241,4236.3595
alongside it's secured right under this,4236.92,4.36,4239.1
port B get in it and drift after under,4238.48,4.48,4240.719999999999
the pain cabin we now get me some dry,4241.28,3.2,4242.88
clothes Shad where is a captain in his,4242.96,4.0,4244.96
own cabin with Mr poiser examining the,4244.48,4.28,4246.62
silver chest they brought back on board,4246.96,4.12,4249.02
sir my father's chess chadell kid,4248.76,4.16,4250.84
doesn't suspect you tell lady an to get,4251.08,3.2,4252.68
some things together when the coast is,4252.92,4.84,4255.34
clear you come back for me yes,4254.28,3.48,4256.0199999999995
sir B hi sir R out both watches at day,4268.199,7.561,4271.9794999999995
break we're waiting on the Morning Tide,4272.719,5.321,4275.3795
kid doesn't suspect Shadwell he's,4295.6,2.72,4296.96
staying on board and he'll be evidenced,4297.0,3.639,4298.8195
for us in London BS in the small boat M,4298.32,4.879,4300.7595
to stern we'll row asore then where Adam,4300.639,4.161,4302.7195
two days journey Overland is the pirate,4303.199,3.241,4304.8195
town of last hope it's the most Lawless,4304.8,3.16,4306.38
place on Earth but I have friends there,4306.44,3.12,4308.0
but somehow they'll find us a ship for,4307.96,7.6,4311.76
England England no come on,4309.56,6.0,4312.56
get down on the,4330.04,2.639,4331.3595
bow goodbye lady goodbye Lord God,4339.08,6.84,4342.5
speed I see an,4351.8,3.56,4353.58
England oh hi there who's in that boat,4356.12,5.8,4359.0199999999995
fire thank you me Lords,4387.96,5.4,4390.66
fire and the long,4402.36,9.08,4406.9
five hold on to,4420.92,3.52,4422.68
away he's de as a mackerel he's gone too,4455.12,6.96,4458.599999999999
I guess that's the end of him he captain,4460.12,3.84,4462.04
and good riddles,4462.08,4.76,4464.46
back to the ship,4463.96,2.88,4465.4
if you're thinking what I think you're,4495.52,4.8,4497.92
thinking my friend forget it there a,4497.159,5.321,4499.8195
little matter of a letter I left in,4500.32,5.879,4503.2595
London spoil,4502.48,3.719,4504.339499999999
Captain William,4541.199,2.921,4542.6595
kid greetings captain,4550.679,4.601,4552.9795
what news have you brought me from the,4553.76,4.08,4555.8
Indian Seas by your leave your majesty,4555.28,4.48,4557.5199999999995
both good and Ill but mostly very good,4557.84,4.28,4559.9800000000005
indeed I returned by way of the American,4559.76,4.959,4562.239500000001
colonies s so I,4562.12,4.76,4564.5
understood with the main points of your,4564.719,4.281,4566.8595000000005
Voyage I am,4566.88,4.4,4569.08
familiar I wonder if you can enlighten,4569.0,4.199,4571.0995
me about the affair of the Queen's,4571.28,3.879,4573.2195
godchild lady an Dunston and your ship,4573.199,5.321,4575.8595
Master Mr Mercy oh that poor impetuous,4575.159,6.0,4578.159
fellow sire inv vagled that bud of,4578.52,4.719,4580.8795
Innocence he did into running away with,4581.159,4.241,4583.2795
him and catching him red-handed in,4583.239,5.48,4585.978999999999
defense of my very life I was forced to,4585.4,7.52,4589.16
dispatch him both rest in,4588.719,7.121,4592.2795
peace tell me Captain about the,4592.92,5.4,4595.62
treasure and the qua,4595.84,5.6,4598.64
Merchant unfortunate sire most,4598.32,6.319,4601.4794999999995
unfortunate we' ship at that chest when,4601.44,6.08,4604.48
up she blew and All Souls went,4604.639,6.881,4608.0795
heavenward rest in peace to them,4607.52,7.08,4611.06
ditto I see,4611.52,4.88,4613.96
and about the 12 apostles and Lord,4614.6,5.44,4617.320000000001
Blaine did you encounter any Trace nay,4616.4,6.0,4619.4
sire I can only hope that the weight of,4620.04,6.76,4623.42
his sin sank both him and his ship I,4622.4,8.56,4626.679999999999
see then how do you explain,4626.8,4.16,4628.88
this whose might that be your majesty my,4633.96,4.84,4636.38
officers found it on your ship at,4637.239,4.161,4639.3195
Plymouth after you left for London it,4638.8,4.919,4641.2595
Bears the Blain crest which I believe,4641.4,5.04,4643.92
you are not unfamiliar I've always felt,4643.719,4.681,4646.0595
that Mr poy Miss surgeon a very wiy,4646.44,3.64,4648.259999999999
fellow indeed was hiding something from,4648.4,3.839,4650.3195
me hiding it in a secret Lazar in your,4650.08,4.76,4652.46
cevin captain I hope Mr POI has a proper,4652.239,5.201,4654.839499999999
explanation sire Mr POI was killed three,4654.84,4.28,4656.9800000000005
days ago defending it with his dying,4657.44,4.199,4659.5395
oath he swore it was not his perhaps,4659.12,5.079,4661.6595
Shadwell Mallet slipped it aboard might,4661.639,4.441,4663.8595000000005
it not have come from a Madagascar cave,4664.199,3.761,4666.0795
Captain something gent for queer about,4666.08,5.92,4669.04
all this your enough of your lies,4667.96,7.04,4671.4800000000005
nightmare a pity you overlooked Last,4683.36,4.52,4685.62
Hope Captain we stood on the Headland,4685.679,3.681,4687.5195
with my friend Avery and watched you,4687.88,3.64,4689.7
sail by may it please your majesty I,4689.36,4.96,4691.839999999999
accuse this man of piracy and,4691.52,6.48,4694.76
murder was ever a gentleman so,4694.32,6.44,4697.54
misfortunate lock him up in nugat he's,4698.0,4.159,4700.0795
to be held for the next session of the,4700.76,3.36,4702.4400000000005
court of UR ter there have been tried,4702.159,2.621,4703.469499999999
life hands off me,4707.08,3.88,4709.0199999999995
you all I done was to the credit and for,4710.96,6.96,4714.44
the honor and Glory of,4714.48,3.44,4716.2
England so here's me bequest to them,4718.44,7.84,4722.36
what hunts would I have hid and to their,4722.639,8.6,4726.939
son Sons down through the endless,4726.28,9.12,4730.84
corridors of time time,4731.239,7.601,4735.0395
greed that spawns,4735.4,5.16,4737.98
hatred that corrodes the,4740.56,5.679,4743.3995
ambition the foulest trumpet of all hey,4746.239,7.601,4750.0395
Jack Jack kids sell me a bit of that,4751.239,5.121,4753.799499999999
roope for six prin will you save your,4753.84,5.879,4756.779500000001
money mad you can have it all for,4756.36,6.96,4759.839999999999
nothing if you'd only step up here and,4759.719,6.041,4762.7395
it I a have check can't wait,4766.76,5.28,4769.400000000001
forever Captain kid is dead my Lord,4774.32,5.6,4777.12
Blaine his account is closed now what,4776.719,4.841,4779.1395
Manner can I atone for the Injustice I,4779.92,4.16,4782.0
worked upon your father offered your,4781.56,5.36,4784.240000000001
first Sea Lord what do you suggest we've,4784.08,5.76,4786.96
a fine frig of 50 guns commissioned for,4786.92,5.6,4789.72
American Waters sire that we thought of,4789.84,3.76,4791.72
the lady an it should be a wedding gift,4793.6,5.639,4796.4195
to you from the crown for your loyalty,4796.84,4.8,4799.24
and service to King and,4799.239,18.46,4808.468999999999
