text,start,duration,time_midpoint
brilliant young man with the flesh is,2156.079,3.841,2157.9995000000004
perverted very weak versus,2157.839,3.201,2159.4395
it's always well to take precautions,2161.04,4.559,2163.3195
thus if the noble or seen he remains,2163.68,3.679,2165.5195
faithful to my service he will continue,2165.599,5.441,2168.3195
to serve me by serving him but,2167.359,7.681,2171.1994999999997
if god forbid he should,2171.04,4.0,2173.04
for any reason,2177.92,2.8,2179.32
he will continue to serve me there you,2184.0,5.92,2186.96
are 200 yucats,2186.72,3.2,2188.3199999999997
your graciousness has made me wealthy,2191.839,4.161,2193.9195
beyond my most impossible dream,2193.76,4.56,2196.0400000000004
have no illusions about my generosity,2196.0,5.44,2198.72
knowledge is always a good investment,2198.32,7.68,2202.1600000000003
i also know when i've made a bad bargain,2201.44,4.56,2203.7200000000003
good night,2208.4,29.72,2223.26
i would like to say a few words,2275.2,3.68,2277.04
captain orcini comes to us as cesare,2278.96,6.399,2282.1595
borges ambassador that is good,2282.32,5.279,2284.9595000000004
perhaps the duke will learn through his,2285.359,5.361,2288.0395
ambassador that if we prosper it is,2287.599,5.441,2290.3195
because we live in peace,2290.72,4.72,2293.08
and that if we enjoy peace,2293.04,4.96,2295.52
it is because we want only friendship,2295.44,5.36,2298.12
and understanding of our neighbors and,2298.0,4.64,2300.32
of each other,2300.8,3.76,2302.6800000000003
i depend on you all,2302.64,4.88,2305.08
to help captain orsini to send this,2304.56,5.92,2307.52
message to his illustrious master,2307.52,4.46,2309.75
captain the lord or cd,2310.48,6.8,2313.88
my lord verano,2317.28,3.28,2318.92
i am a professional soldier,2320.56,4.48,2322.7999999999997
if you should see me climbing your walls,2323.119,3.601,2324.9195
know that i am,2325.04,4.96,2327.52
studying your defenses,2326.72,5.28,2329.3599999999997
but i know also that i,2330.0,4.56,2332.28
i was not sent here for that,2332.0,4.32,2334.16
my wise and illustrious master duke,2334.56,3.92,2336.52
chasery has already told me that your,2336.32,3.6,2338.1200000000003
defenses are,2338.48,3.28,2340.12
impregnable,2339.92,4.32,2342.08
he has also told me that one citizen of,2341.76,5.04,2344.28
chita del monte is worth five hundred,2344.24,3.79,2346.1349999999998
mercenaries,2346.8,5.039,2349.3195
in his wisdom you chaser has identified,2351.839,4.0,2353.839
your strength,2354.24,3.839,2356.1594999999998
as loyalty,2355.839,4.161,2357.9195
i am here to spy,2358.079,3.921,2360.0395000000003
on that loyalty,2360.0,3.52,2361.76
to learn for him the secret of how it,2362.0,3.04,2363.52
i am already learning,2365.04,4.14,2367.11
please help me to learn more,2367.04,9.01,2371.545
we must talk alone baby beatrice will,2379.92,4.54,2382.19
fetch you later,2382.0,12.559,2388.2795
madonna camille is in the chat,2406.079,7.881,2410.0195000000003
will you please wait here yes thank you,2408.24,5.72,2411.1
i know that borges sent you here for,2453.68,3.84,2455.6
some evil purpose,2455.28,4.72,2457.6400000000003
i've asked you here to give you warning,2457.52,5.44,2460.24
my husband is your husband again,2460.0,4.8,2462.4
if any harm should come to my husband,2462.96,4.32,2465.12
through you i will hate you unto the,2464.8,3.84,2466.7200000000003
i promise you i know how to hate,2468.64,5.52,2471.4
or love the twin of hate,2471.599,5.281,2474.2395
do not betray his hospitality,2474.16,4.48,2476.3999999999996
there will be peace between us so long,2476.88,4.959,2479.3595
as you act peaceably,2478.64,3.199,2480.2394999999997
so you found our chapel,2498.0,3.44,2499.72
lovely isn't it,2500.0,3.52,2501.76
i come here every night,2501.44,6.52,2504.7000000000003
it makes my sleep more peaceful,2503.52,4.44,2505.74
sometimes i end by wishing that old age,2510.64,4.959,2513.1195
was slurring coming,2512.96,4.8,2515.36
if old age brings wisdom such as yours,2515.599,7.161,2519.1795
my lord it comes too slowly to suit me,2517.76,5.0,2520.26
you find my wife attractive don't you,2525.359,5.121,2527.9195
only with the deepest respects in your,2528.4,3.52,2530.1600000000003
i regretted your lordship thinks ill of,2531.92,2.48,2533.16
i think he'll have no one your lordship,2534.4,3.52,2536.1600000000003
is tolerant,2536.88,2.64,2538.2000000000003
i am tolerant of nothing that might,2537.92,3.84,2539.84
affect madonna's honor,2539.52,4.48,2541.7599999999998
but the certainty i have of her excludes,2541.76,4.96,2544.2400000000002
jealousy suspicion and such cleptrep,2544.0,4.64,2546.32
mind you she's abolioni,2546.72,3.84,2548.64
her blood's hot enough she's as capable,2548.64,3.36,2550.3199999999997
of going to the devil as any other of,2550.56,2.64,2551.88
but i'm certain of this if she does go,2553.2,5.04,2555.72
she won't sneak about it she'll tell me,2555.92,3.6,2557.7200000000003
that's my certainty and my pride,2559.52,5.76,2562.4
i don't think i love you,2565.28,5.039,2567.7995
i've lived 70 years,2568.24,4.8,2570.64
and i know that in spite of the poets,2570.319,6.721,2573.6794999999997
youth is not their happiest season,2573.04,4.0,2575.04
i'll not detain you longer incidentally,2577.119,5.801,2580.0195000000003
i returned this,2579.359,3.561,2581.1394999999998
i can hardly wait for spring to see what,2623.839,4.24,2625.959
they look like each year we tolerate,2625.599,3.52,2627.3590000000004
because it brings us the new flowers of,2629.119,5.0,2631.619
will you excuse me my damn,2641.44,4.04,2643.46
give me a thousand men and enough food,2648.4,4.0,2650.4
and ammunition i could hold this place,2650.24,3.839,2652.1594999999998
until the enemy either starved to death,2652.4,2.48,2653.64
died of old age but the way it's left,2654.88,5.199,2657.4795
unguarded now,2657.44,5.23,2660.055
good morning my lord good morning,2660.079,5.201,2662.6795
of all chica del monte this is my,2665.28,3.6,2667.0800000000004
favorite place,2667.44,3.679,2669.2795
whenever i'm troubled whenever i need to,2668.88,4.64,2671.2000000000003
work out a difficult problem i come here,2671.119,5.521,2673.8795
and always i find the solution,2673.52,4.4,2675.72
it's frightening,2676.64,4.32,2678.7999999999997
a loose pebble a gust of wind and,2677.92,5.919,2680.8795
are you afraid of death,2680.96,4.24,2683.08
i can't say that i have any great,2683.839,3.76,2685.719
affection for it,2685.2,6.44,2688.4199999999996
look below you my friend,2687.599,4.041,2689.6195000000002
for 70 years i've watched the seasons,2692.8,3.68,2694.6400000000003
i've seen the vibrant life of summer,2696.48,4.879,2698.9195
the brilliant death of fall,2699.2,4.48,2701.4399999999996
the silent grave of winter,2701.359,4.72,2703.719
and then i've seen the resurrection of,2703.68,5.439,2706.3995
spring the glorious birth of new life,2706.079,5.201,2708.6795
and my father and my father's father,2709.119,4.96,2711.599
have seen him before me,2711.28,6.24,2714.4
nothing ever dies my friend,2714.079,5.52,2716.8390000000004
you don't believe that do you,2717.52,4.48,2719.7599999999998
i don't have your wisdom lord,2719.599,3.921,2721.5595000000003
i believe that i was born and that i,2722.0,3.68,2723.84
must die and that i must make the best,2723.52,4.64,2725.84
of what lies between the two extremes,2725.68,4.0,2727.68
the gardeners have finished and are,2729.68,3.12,2731.24
waiting for further instructions,2730.96,3.84,2732.88
no need for you to run uphill to do me,2732.8,4.24,2734.92
there we have much time before winter,2734.8,4.48,2737.04
sets in won't you come along now excuse,2737.04,5.24,2739.66
perfect absolutely heavens,2746.079,4.961,2748.5595000000003
whenever we wish we give the old man a,2748.96,7.24,2752.58
problem to think out he comes up here,2751.04,5.16,2753.62
i thought a court here in cavalier left,2793.839,5.28,2796.479
dubbing with paint as a craftsman,2795.68,5.84,2798.6
your husband finds pleasure in work one,2799.119,4.321,2801.2795
usually leaves for gardeners,2801.52,3.52,2803.28
his roses are the most beautiful in,2803.44,3.84,2805.36
it's not for me to say the same for my,2807.28,3.839,2809.1995
you have a certain skill,2812.079,3.961,2814.0595000000003
i try madonna i try one can do no more,2819.2,4.8,2821.6
you've missed none of the evil in his,2824.4,3.04,2825.92
judas iscariot was evil,2827.44,4.12,2829.5
i imagine you find painting beauty more,2832.72,2.81,2834.125
i paint what i see and feel madonna,2837.119,4.24,2839.239
if one is beautiful inside as well as,2839.52,2.88,2840.96
my brush can neither take from nor add,2842.4,4.719,2844.7595
to that beauty,2844.4,2.719,2845.7595
actually it's quite good,2848.48,5.599,2851.2795
are you as good with women,2851.76,5.92,2854.7200000000003
i've been very successful with women,2854.079,6.24,2857.199
when you finish this,2863.52,3.039,2865.0395
perhaps you will do some of my ladies,2867.92,6.56,2871.2000000000003
that is if you have nothing else to do,2870.96,3.52,2872.7200000000003
perhaps madonna herself,2875.119,3.521,2876.8795
i will need to ask my lord husband,2883.28,11.739,2889.1495
uh come in come in mr rossini,2896.72,4.839,2899.1394999999998
thank you for coming you're launching,2907.28,3.279,2908.9195000000004
hibernating my friend hibernating,2910.559,5.441,2913.2795
and those who will play winter games i'm,2913.599,4.24,2915.719
for enjoying the snow by reading a book,2916.0,3.76,2917.88
in a warm room,2917.839,3.76,2919.719
and you i'm told past the time in,2919.76,4.24,2921.88
dorbing's about a name for it,2924.0,5.839,2926.9195
come closer do sit down please,2925.92,3.919,2927.8795
why do you peek,2931.28,4.16,2933.36
helps to pass the time,2933.68,3.12,2935.24
do you love it,2935.44,4.8,2937.84
i can't say that i love it it amuses me,2936.8,6.319,2939.9595000000004
are you afraid of the word love,2940.24,4.24,2942.3599999999997
no i'm not afraid of it my lord it's,2943.119,2.401,2944.3195
just that i,2944.48,2.72,2945.84
i have no use for it,2945.52,4.24,2947.64
and yet you dream of ruling men and,2947.2,4.0,2949.2
my lord presumes,2951.2,4.24,2953.3199999999997
the prerogative of age but don't,2953.28,4.16,2955.36
misunderstand me i'm no sentimentalist,2955.44,4.159,2957.5195
about love i'm not even as romantic,2957.44,4.879,2959.8795
about it as i used to be,2959.599,4.881,2962.0395000000003
but i believe one cannot understand,2962.319,4.081,2964.3595
anything properly until one has learned,2964.48,3.2,2966.08
to love it,2966.4,3.919,2968.3595
it's true of my roses and it's true of,2967.68,4.72,2970.04
i'm afraid i haven't sufficient,2972.4,4.08,2974.44
knowledge to debate the subject,2973.68,5.439,2976.3995
you're lying,2976.48,2.639,2977.7995
your lordship speaks carelessly you're,2980.079,4.961,2982.5595000000003
lying not me that yourself,2982.079,5.841,2984.9995000000004
there is something that you love,2985.04,5.6,2987.84
something beyond,2987.92,5.6,2990.7200000000003
this deceitful and murderous game you're,2990.64,4.56,2992.92
playing now,2993.52,3.28,2995.16
it is better if i assume your lordship,2995.2,6.0,2998.2
is ill your lordship's permission,2996.8,4.4,2999.0
while you're brooding over my delirious,3004.96,3.92,3006.92
ravings i'd appreciate it if you do a,3006.8,4.08,3008.84
portrait of my wife she tells me you,3008.88,3.679,3010.7195
have an extraordinary understanding of,3010.88,3.439,3012.5995000000003
the art of painting and a great talent,3012.559,4.161,3014.6395
she's too kind,3016.72,4.04,3018.74
but there is news magnifico,3028.319,4.8,3030.719
cesare moves on kapwa,3030.88,4.8,3033.28
blood flows again in fienza,3033.119,5.281,3035.7595
naples trembles and florence sounds with,3035.68,6.24,3038.7999999999997
alarms all sure signs of spring,3038.4,5.04,3040.92
does no one notice the return of the,3041.92,4.0,3043.92
birds or the budding of fruit trees,3043.44,4.24,3045.56
your lordship speaks as one afflicted,3045.92,3.919,3047.8795
with love sickness,3047.68,4.399,3049.8795
a woman's ailment a belly,3049.839,4.401,3052.0395
unworthy of men,3052.079,5.601,3054.8795
and certain death for politicians,3054.24,3.44,3055.9599999999996
i'll see you later,3064.4,3.8,3066.3
when may i look,3074.16,2.88,3075.6
you've sat patiently for so many months,3077.839,2.961,3079.3195
have you no more patience,3080.8,3.92,3082.76
a woman's entitled to a reasonable,3082.96,3.2,3084.56
how do i know but what should make me,3086.16,4.0,3088.16
ugly as a witch,3087.76,4.4,3089.96
then my brush would lie,3090.16,6.04,3093.18
why should i expect the truth,3092.16,4.04,3094.18
that portrait is finished madonna,3099.2,20.56,3109.48
do i look like that,3119.76,3.28,3121.4
as i see you,3123.2,2.72,3124.56
and i thought you were only a maker of,3129.599,4.321,3131.7595
compliments,3131.28,2.64,3132.6000000000004
a lot of ambitions and dark schemes,3134.16,4.52,3136.42
and now in my own portrait i see,3138.88,3.21,3140.485
something else,3140.559,2.8,3141.9590000000003
there's a great artist and you miss,3143.359,3.441,3145.0795
i have much to learn,3146.8,5.44,3149.52
you speak now with humility,3149.76,4.16,3151.84
what's happened to all your quick easy,3152.24,4.079,3154.2794999999996
everything i know is stale,3157.28,4.88,3159.7200000000003
i must find a new language to fit new,3160.319,6.361,3163.4995
definitions but please don't say,3162.16,4.52,3164.42
your portrait madonna,3168.4,4.05,3170.425
what is troubling you,3171.2,3.28,3172.8399999999997
the change of season,3174.48,5.04,3177.0
spring is here,3176.88,4.64,3179.2000000000003
and what was planted in the winter must,3179.52,5.799,3182.4195
soon begin to grow,3181.52,3.799,3183.4195
well there's no question about it,3293.76,4.44,3295.98
it appears that cesare border has,3322.4,3.679,3324.2395
decided to launch an attack against,3324.24,4.16,3326.3199999999997
i am required to afford passage for his,3328.4,3.679,3330.2395
and to levy a thousand men for his,3332.079,4.401,3334.2795
he assumes that i shall welcome this,3336.48,3.44,3338.2
opportunity of showing my devotion to,3338.16,3.919,3340.1195
i must think about this,3346.24,6.319,3349.3995
it concerns others besides myself,3348.48,4.079,3350.5195
i'll show the captain to this quarter,3358.0,7.64,3361.82
i hope you become,3362.079,3.561,3363.8595
the vacation is over ayocini we'll see,3378.64,4.959,3381.1195
now which is more effective pretty words,3381.28,4.16,3383.36
are a sharp blade if you're lord you,3383.599,3.52,3385.3590000000004
pull please follow me,3385.44,5.56,3388.2200000000003
i'll show you to your quarters,3387.119,3.881,3389.0595000000003
soon you'll have everything wealth,3406.64,5.28,3409.2799999999997
position fame even love greatness too,3408.48,7.2,3412.08
you've sweated for this how many years,3411.92,3.76,3413.8
all my life it seems and now only one,3416.319,6.0,3419.319
last hurdle a small one of that,3418.96,7.44,3422.68
speak up magnifico give me your orders,3422.319,4.081,3424.3595
could you kill that old,3428.16,7.399,3431.8595
man consider it done,3430.839,4.72,3433.199
my course is plain,3508.16,5.679,3510.9995
honor as well as duty,3511.119,6.401,3514.3195
forbids me to give aid to this treasury,3513.839,5.041,3516.3595
a man i consider evil,3518.88,3.76,3520.76
and perjured,3522.64,5.12,3525.2
therefore i shall refuse to assist him,3524.799,5.601,3527.5995
in this matter,3527.76,3.68,3529.6000000000004
i have no right to condemn you,3531.44,7.119,3534.9995
and your families to the miseries of war,3534.4,7.28,3538.04
you must decide for yourselves,3538.559,7.121,3542.1195000000002
which you value more liberty,3541.68,6.399,3544.8795
i should accept your choice,3548.079,3.361,3549.7595
your excellency,3553.599,4.801,3555.9995000000004
you speak of liberty all life life is,3555.2,5.76,3558.08
cheap to chelsea abortion to us it is,3558.4,4.48,3560.64
the most we have to give,3560.96,4.399,3563.1595
is it living to be a slave,3562.88,4.959,3565.3595
or not life and liberty one and the same,3565.359,4.561,3567.6394999999998
i say it is,3567.839,4.401,3570.0395
we will not have it said that while,3569.92,5.84,3572.84
others defied the power of cesare borgia,3572.24,4.96,3574.72
fix these yoke on our necks,3577.2,17.22,3585.81
you're throwing away fortune success,3595.839,4.081,3597.8795
life itself for the sake of moonshine,3597.92,4.0,3599.92
sentiments that no enlightened man would,3599.92,4.48,3602.16
take seriously you consider yourself an,3601.92,4.56,3604.2000000000003
enlightened man belly enough to know,3604.4,3.76,3606.28
there's no profit in fighting lost,3606.48,3.28,3608.12
i'm not so sure about that,3609.76,4.72,3612.1200000000003
i give you notice now i'm withdrawing,3614.48,3.76,3616.36
from your service you've betrayed not,3616.079,5.361,3618.7595
only chesaray borger but me,3618.24,5.68,3621.08
i'll not forget that,3621.44,4.0,3623.44
nor will you forget what you have seen,3623.92,2.919,3625.3795
here at cheetah del,3625.44,4.32,3627.6
monte chose death through slavery,3626.839,6.601,3630.1394999999998
let them say we who lived in honor,3629.76,9.559,3634.5395000000003
knew also how to die in honor,3633.44,5.879,3636.3795
i offer one more sword against chaser,3654.4,5.56,3657.1800000000003
we must strip the farms of everything,3700.72,2.879,3702.1594999999998
edible we'll need all the food we can,3702.079,3.28,3703.719
get to withstand a long siege and,3703.599,3.121,3705.1595
gorgeous troops won't be able to live,3705.359,3.121,3706.9195
off the land we'll not have time we'll,3706.72,4.079,3708.7594999999997
make what time we can i know borges,3708.48,4.079,3710.5195
technique first he'll send mounted,3710.799,4.0,3712.799
troops artillery will follow if your,3712.559,3.841,3714.4795000000004
lordship agrees we won't wait for him to,3714.799,3.361,3716.4795
attack the city we are not strong enough,3716.4,4.159,3718.4795
to meet barger's army in open battle but,3718.16,4.24,3720.2799999999997
does the wolf charge headlong at the,3722.4,2.639,3723.7195
no he waits his chance and then rushes,3725.039,3.921,3726.9995000000004
in from the side to escape the long,3727.359,3.041,3728.8795
sharp horns,3728.96,4.159,3731.0395
and he strikes at the weakest part,3730.4,6.83,3733.815
always the weakest part,3733.119,8.561,3737.3995
where this my lord husband,3741.68,10.159,3746.7594999999997
with my love and my prayers for your,3751.839,4.48,3754.0789999999997
my lordosini,3761.039,5.201,3763.6395
this talisman for you,3763.839,5.601,3766.6394999999998
with my gratitude,3766.24,13.23,3772.8549999999996
i once had a friend,3801.76,5.76,3804.6400000000003
he was a saint in honor and justice,3803.92,5.36,3806.6
and he passed those virtues on to his,3807.52,3.839,3809.4395
only child,3809.28,4.4,3811.48
when he died she needed a refuge from,3811.359,5.121,3813.9195
the enemies of her family,3813.68,4.159,3815.7594999999997
i married her,3816.48,4.48,3818.72
to assure her that refuge,3817.839,4.96,3820.319
he was my friend,3820.96,3.64,3822.78
and i made her my daughter,3822.799,3.121,3824.3595
and as i tend the beauty of my roses,3825.92,6.639,3829.2395
so i must always care for the beauty and,3829.76,7.0,3833.26
the happiness of her soul,3832.559,4.201,3834.6595
they're coming into the woods,3843.2,3.72,3845.06
they're coming into the clearing,3923.599,3.281,3925.2395
we're ready for your orders your,3929.2,4.119,3931.2594999999997
follow them into the woods cut them from,4021.839,5.72,4024.699
behind after them,4023.76,3.799,4025.6595
how is it with the battle and,4085.039,5.681,4087.8795
we've thrown them back to fabriano,4087.68,6.639,4090.9995
the dogs should be straightly followed,4090.72,6.4,4093.9199999999996
give them no pause under,4094.319,7.561,4098.0995
we're on their heels excellence good,4097.12,4.76,4099.5
i'm lying alone,4106.96,5.44,4109.68
no my lord i'm here mr andre,4108.799,6.641,4112.1195
you've got good friends,4112.4,7.439,4116.1195
in your hand and,4115.44,4.399,4117.639499999999
you've both been true to me,4122.799,6.641,4126.1195
i've understood,4126.319,3.121,4127.8795
i'll be true to each other,4129.839,4.0,4131.839
the people,4136.48,2.64,4137.799999999999
the people,4141.52,3.319,4143.1795
direct your cannon fire closer to the,4251.6,4.599,4253.8995
we have held out for three months now,4449.04,3.52,4450.8
we've come to the end the people are,4450.8,4.08,4452.84
dying of pestilence and starvation one,4452.56,4.24,4454.68
more assault and we're done it remains,4454.88,4.44,4457.1
only to provide measures for your safety,4456.8,4.56,4459.08
what measures,4461.36,3.12,4462.92
there's a secret exit from the city,4462.64,3.76,4464.52
while borgia's men pillage you'll escape,4464.48,3.679,4466.3195
into the open and under perugia venice,4466.4,4.64,4468.719999999999
or wherever you wish,4468.159,2.881,4469.599499999999
i marvel at you andre,4474.159,4.721,4476.519499999999
a sad rogue i marvel that you think so,4478.88,4.48,4481.12
badly of me,4481.52,3.76,4483.400000000001
i could not sneak off and beg for refuge,4483.36,3.839,4485.2795
while you and my people die,4485.28,4.08,4487.32
heroism is a shallow thing madonna if it,4487.199,4.321,4489.3595
isn't rooted in wisdom i don't intend to,4489.36,3.76,4491.24
i can only be what i am,4493.12,5.52,4495.88
then i ask you to leave,4496.8,4.0,4498.8
for my sake,4498.64,5.28,4501.280000000001
how can my leaving,4500.8,3.12,4502.360000000001
the book is closing for me madonna,4506.239,5.201,4508.839499999999
i have failed in all points,4509.44,3.92,4511.4
politics in war,4513.36,3.04,4514.88
but if you are safe,4516.48,3.759,4518.3595
i know at the very end that,4518.08,6.04,4521.1
my life was to some purpose,4520.239,3.881,4522.179499999999
it's been strange,4525.52,3.04,4527.040000000001
i wrote together,4530.48,3.04,4532.0
and yet not together,4535.04,3.96,4537.0199999999995
please go captain orsini,4539.36,4.24,4541.48
what is it fabio,4542.159,3.441,4543.8795
there are three borgia men under a flag,4543.6,4.2,4545.700000000001
of truth at the city gates,4545.6,6.079,4548.6395
you know what they want did they say,4551.679,4.48,4553.919
what they want yes sir they say a parley,4553.12,4.32,4555.28
apparently,4556.159,4.0,4558.159
escort them to the council hall yes,4557.44,4.32,4559.599999999999
call all our men into the square better,4560.159,3.04,4561.679
be swarming with soldiers and lead the,4561.76,2.959,4563.239500000001
walls undefended never mind they must,4563.199,3.04,4564.719
judge our strength by what they see,4564.719,4.401,4566.9195
hurry yes sir,4566.239,2.881,4567.679499999999
if hangling's their game our road may be,4570.8,4.16,4572.88
longer than we thought,4572.56,4.32,4574.72
always the fault,4574.96,5.04,4577.4800000000005
with a few tricks left,4576.88,3.12,4578.4400000000005
as commanding officer of the benevolent,4612.08,3.68,4613.92
duke chesley barges forces engaged,4613.84,3.6,4615.64
before your city,4615.76,3.36,4617.4400000000005
i am authorized by his excellence to,4617.44,3.279,4619.0795
make certain proposals to your,4619.12,3.28,4620.76
illustrious scenery,4620.719,3.041,4622.2395
that he believes you will find to your,4622.4,4.56,4624.679999999999
advantage does our fierce resistance,4623.76,5.2,4626.360000000001
force him to offer what he had not first,4626.96,4.239,4629.0795
intended hold your tongue madame what's,4628.96,4.0,4630.96
your words estimated,4631.199,3.441,4632.9195
we cannot deny that the duke offers,4632.96,3.12,4634.52
these terms as a tribute to your,4634.64,3.039,4636.159500000001
excellencies courage,4636.08,3.36,4637.76
it would be a shame to italian chivalry,4637.679,4.321,4639.8395
should harm come to you thousands thanks,4639.44,4.08,4641.48
proceed with the terms,4643.52,2.8,4644.92
in return for the surrender of your city,4646.32,4.399,4648.519499999999
my lord duke engages to restrain his,4648.64,4.16,4650.72
soldiers from looting and take no,4650.719,3.681,4652.5595
vengeance on the people,4652.8,3.52,4654.56
what security does he offer his,4654.4,4.319,4656.559499999999
illustrious word,4656.32,3.76,4658.2
my lord duke engages to permit the noble,4660.96,4.48,4663.2
madonna miller to remain here,4662.96,3.84,4664.88
that only a captain appointed by the,4666.8,3.6,4668.6
duke shall command the garrison and,4668.48,3.84,4670.4
assist her in the government,4670.4,3.6,4672.2
and the next,4672.32,2.72,4673.679999999999
these terms will be considered null and,4675.04,3.52,4676.8
void unless,4676.8,3.76,4678.68
the traitor calling himself andrea,4678.56,4.4,4680.76
orsini be delivered alive into the hands,4680.56,4.48,4682.8
of duke cesar's officers to be dealt,4682.96,5.6,4685.76
with as his excellence may determine,4685.04,3.52,4686.8
go back to your duke with my answer,4688.88,5.359,4691.5595
i will set torches to the city,4694.239,4.96,4696.718999999999
rather than accept the conditions he,4697.36,4.16,4699.44
offered madonna,4699.199,4.081,4701.2395
your leadership's refusal doesn't credit,4701.52,3.12,4703.080000000001
to your courage,4703.28,3.84,4705.2
but for this many will suffer and die,4704.64,4.559,4706.9195
and this good city be laid waste how,4707.12,4.079,4709.1595
long do these terms stand until tomorrow,4709.199,4.0,4711.199
sunrise madame,4711.199,3.841,4713.1195
understand the duke chisel will permit,4713.199,3.921,4715.1595
me to make no compromise regarding this,4715.04,3.76,4716.92
i ask nothing,4718.8,5.68,4721.64
from your illustrious assassin,4721.6,4.559,4723.8795
that he withdraw,4726.159,4.721,4728.519499999999
and leave us in peace,4728.48,4.56,4730.759999999999
i shall convey your answer,4730.88,6.52,4734.14
exactly as you have phrased,4733.04,4.36,4735.22
so much for that,4755.28,3.919,4757.2395
we'll renew the defense it will be our,4757.28,3.34,4758.95
i'm not afraid,4765.76,3.399,4767.4595
i've been your launch of a prisoner a,4847.12,4.32,4849.28
good hole balioni,4849.199,4.801,4851.599499999999
a very good hole i asked to be taken to,4851.44,5.199,4854.0395
duke chaser abortion by his orders i sit,4854.0,3.76,4855.88
in his seat,4856.639,2.801,4858.0395
now sit lightly my friend lest you,4857.76,3.439,4859.4795
damage your brains,4859.44,3.84,4861.36
give a good tongue for cutting,4861.199,4.161,4863.2795
since i'm not one for recriminations mr,4863.28,3.2,4864.88
i'm not reveal the history of your,4866.48,2.64,4867.799999999999
that is only the matter of a fitting,4869.12,3.84,4871.04
punishment what's the difference since,4871.04,3.52,4872.8
to all intents and purposes i'm dead,4872.96,4.48,4875.2
already a reasonable deduction,4874.56,4.639,4876.8795
and yet like so many dead ones i can,4877.44,3.84,4879.36
still influence the living,4879.199,3.921,4881.1595
you've surrendered yet you intimate turn,4881.28,3.12,4882.84
that you honestly fulfill those you have,4884.4,3.2,4886.0
already offered,4886.239,3.681,4888.0795
what if i take your life now and do as i,4887.6,4.16,4889.68
please about the terms,4889.92,4.0,4891.92
you will conquer a dead city,4891.76,4.399,4893.9595
every building will be raised by fire,4893.92,3.92,4895.88
every man woman and child will be a,4896.159,2.961,4897.639499999999
there will be even less glory than loot,4899.12,4.8,4901.5199999999995
i will fulfill the terms,4902.08,4.0,4904.08
put your promises in writing my word is,4903.92,4.319,4906.0795
not good enough to convince the noble,4906.08,4.4,4908.28
madonna camilla who unfortunately does,4908.239,4.561,4910.519499999999
not know you as well as i,4910.48,4.32,4912.639999999999
it will be in writing,4912.8,5.0,4915.3
write this,4920.639,2.481,4921.8795
i don esteban ramirez,4923.36,4.799,4925.7595
in the name of cesare borja,4925.84,5.52,4928.6
duke valentino and duke of romania,4928.159,5.201,4930.759499999999
in exchange for the immediate surrender,4931.36,4.0,4933.36
of cheetah del monte,4933.36,4.879,4935.7995
promised faithfully and on my honor,4935.36,4.56,4937.639999999999
and on my honor,4938.239,4.901,4940.6894999999995
to fulfill the following obligations,4939.92,52.62,4966.2300000000005
madonna camila,5058.639,4.241,5060.7595
i come from rome not as a conqueror but,5060.96,3.6,5062.76
it's one who would create a bond of,5062.88,3.68,5064.72
affection between us,5064.56,3.599,5066.3595000000005
is there something i can do to,5066.56,3.92,5068.52
accomplish this,5068.159,5.52,5070.919
i ask only one thing,5070.48,6.56,5073.759999999999
but you would not grant it,5073.679,3.361,5075.3595000000005
ask and find,5077.52,3.36,5079.200000000001
out grant the lord has seen a life and,5082.84,4.44,5085.06
i will obey your least wish and thank,5087.28,4.0,5089.28
you with every breath,5089.44,4.799,5091.8395
this is most touching,5091.28,5.6,5094.08
no no madonna camilla,5094.239,4.721,5096.599499999999
you must not kneel,5096.88,4.72,5099.24
such love is indeed rare and i respect,5098.96,4.16,5101.04
what you ask is not impossible,5103.12,4.32,5105.28
all will come right in the end,5108.08,5.28,5110.72
you'll be surprised,5113.36,3.4,5115.0599999999995
your scenery is not eating,5153.52,5.36,5156.200000000001
i have no taste for fruits i promise to,5155.92,5.04,5158.4400000000005
consider the case of the,5158.88,4.72,5161.24
noble horsini since it concerns him,5160.96,6.84,5164.38
should we not invite him to table,5163.6,4.2,5165.700000000001
i haven't words to thank your grace for,5170.159,4.48,5172.398999999999
this mercy,5172.4,4.64,5174.719999999999
don't don't speak of it,5174.639,4.0,5176.639
enough of this,5178.639,5.881,5181.5795
bring in the mess orsini,5188.4,3.96,5190.379999999999
there he is,5232.639,4.161,5234.7195
what do you think of him,5235.28,3.439,5236.9995
look at her madonna i'm showing him to,5236.8,4.879,5239.239500000001
you out of masquerade,5238.719,5.361,5241.3995
and the clothes proper to his station,5241.679,3.841,5243.5995
ramadan he would stay here you need to,5245.52,4.24,5247.64
be informed about this,5247.199,5.761,5250.0795
noble orcini he,5249.76,3.2,5251.360000000001
a peasant opposed is a noble,5254.639,4.481,5256.8795
you still want to marry this lying,5257.679,3.04,5259.1990000000005
i love in honor of the lord orsini hmm,5260.719,5.801,5263.6195
the ladies,5266.8,4.56,5269.08
swallowed his hook to the gills,5268.08,7.119,5271.6395
and he always had a glib tongue,5271.36,3.839,5273.2795
at least before he lost his voice,5275.36,4.96,5277.839999999999
you slander him when he has no voice to,5278.4,5.04,5280.92
call you a liar with,5280.32,3.12,5281.88
