text,start,duration,time_midpoint
seen you somewhere Seattle no well I'm,3146.839,5.161,3149.4195
afraid not this is my first engagement,3150.4,4.439,3152.6195000000002
in Los Angeles well my mistake and hard,3152.0,4.92,3154.46
luck see I dropped in to see if you'd,3154.839,3.321,3156.4995
like to go to the bowl tonight I've got,3156.92,3.24,3158.54
a couple of tickets which on oh sh,3158.16,4.04,3160.18
kovich isn't it the seventh good,3160.16,4.24,3162.2799999999997
exercise for your musical appreciation,3162.2,4.08,3164.24
yeah it's very tempting but thank you,3164.4,5.52,3167.1600000000003
just the same okay some other time why,3166.28,5.96,3169.26
don't you go it'll do you good I'll be,3169.92,5.48,3172.66
here when you get back sure maybe I can,3172.24,4.8,3174.64
dream up a nice plug,3175.4,4.48,3177.64
and of course for Rios who am I to turn,3177.04,5.72,3179.9
down free advertising perhaps an evening,3179.88,5.16,3182.46
we sh the co which might prove,3182.76,6.2,3185.86
very enlightening,3185.04,3.92,3187.0
well you're good girl,3190.76,6.2,3193.86
where'd they go to the ball good Marty,3211.28,4.0,3213.28
that columnist was at the trial he might,3213.64,3.479,3215.3795
have recognized me we've got to risk,3215.28,5.76,3218.1600000000003
that Kathy this looks like the ideal,3217.119,7.761,3220.9995000000004
moment what's the combination no Mar,3221.04,6.4,3224.24
job if anyone's going to stick their,3231.2,4.44,3233.4199999999996
neck out from now on it's going to be me,3233.359,4.041,3235.3795
you can't M you go on for dinner music,3235.64,5.64,3238.46
in a minute that can wait no,3237.4,3.88,3239.34
Mar well I'll keep an eye on,3241.359,4.841,3243.7795
him if he starts up these stairs I'll,3246.92,8.159,3250.9995
segue into Moonlight Sonata right,3249.92,5.159,3252.4995
we'll tell him to come at once it's very,3310.4,4.88,3312.84
important thank,3312.079,3.201,3313.6795
Lu just having a sandwich yeah,3370.68,5.24,3373.2999999999997
so this is why you want me to go to the,3426.319,6.841,3429.7395
concert Mrs,3429.76,3.4,3431.46
Bennett George Mitchell told you what do,3435.599,4.561,3437.8795
you take me for a,3438.559,6.601,3441.8595
second I knew it knew it all the,3440.16,8.0,3444.16
all right where are,3448.799,3.921,3450.7595
they you know what I mean the box and,3455.2,6.72,3458.56
the letter I want them if you knew who I,3459.039,5.601,3461.8395
was why look Catherine I liked you and,3461.92,5.08,3464.46
if Mrs Kirk Bennett wants to make a new,3464.64,4.52,3466.9
start that's her,3467.0,5.079,3469.5395
business great respect for,3469.16,4.879,3471.5995
unfortunately I'm a very suspicious,3474.039,5.8,3476.9390000000003
man why do you think I'll ate that,3477.64,4.52,3479.9
little trap and let you see the,3479.839,4.561,3482.1195
combination simple isn't,3482.16,6.199,3485.2594999999997
it now may I have the box and the,3484.4,6.56,3487.6800000000003
letter remember Catherine you promised,3488.359,5.561,3491.1394999999998
me to be a good,3490.96,2.96,3492.44
girl let me out of here it's entirely up,3494.039,4.681,3496.3795
lucky I'm we go let,3504.88,7.46,3508.61
go go ahead scream no one can hear,3509.28,4.88,3511.7200000000003
you waste paper basket,3514.16,8.72,3518.52
oh all right that's enough,3518.92,3.96,3520.9
oh I came in too soon you didn't have,3529.319,8.161,3533.3995
time to open it you know what's in it,3533.079,7.321,3536.7395
yes Maris tell your husband I'll ask the,3537.48,5.0,3539.98
questions from here Marco oh Mari I,3540.4,4.959,3542.8795
couldn't get the Box,3542.48,4.44,3544.7
Mar unlock it Marco all right how much,3546.92,6.8,3550.32
harush money do you want open that box,3550.28,5.4,3552.98
what's your price our price is what's in,3553.72,4.48,3555.9599999999996
the box I can take them might be,3555.68,5.56,3558.46
interesting if you tried I wouldn't I,3558.2,4.72,3560.56
thought you'd never get,3561.24,3.879,3563.1794999999997
here what you people want to fool with,3562.92,5.08,3565.46
Marco for he's got an alibi his Alibi,3565.119,6.72,3568.4790000000003
means nothing take a look in this,3568.0,3.839,3569.9195
box what's in it Marco nothing of any,3573.72,5.599,3576.5195
interest to you whatsoever I'll be the,3577.359,5.121,3579.9195
judge of that better open it you realize,3579.319,6.441,3582.5395
FL that this is quite illegal I agree,3582.48,5.639,3585.2995
who's this it's my,3600.28,4.559,3602.5595000000003
daughter are you kid don't have to read,3602.359,4.24,3604.479
it it's only a birth,3604.839,3.361,3606.5195
certificate,3606.599,4.801,3608.9995000000004
oh it was your daughter who married that,3608.2,5.56,3610.98
doesn't concern you or anybody else,3611.4,4.719,3613.7595
listen flood I want nobody to know that,3613.76,4.319,3615.9195000000004
she's the daughter of a man who sered,3616.119,4.601,3618.4195
understand,3620.72,4.24,3622.8399999999997
Mavis was the only one who did know and,3630.319,5.081,3632.8595
"you tried to shut her up with that 5,000",3632.92,4.08,3634.96
yeah as it turned out I could have saved,3635.4,4.48,3637.64
satisfied no Ruby,3644.599,3.641,3646.4195
BR you just got to play detective don't,3649.68,5.679,3652.5195
you do I go around playing piano he was,3652.16,5.72,3655.02
theadi saw him sure he did so did I,3655.359,4.401,3657.5595
that's where I picked him up at 10:45,3657.88,3.52,3659.6400000000003
more than an hour before the,3659.76,3.52,3661.5200000000004
murder I just wanted to have a little,3661.4,3.959,3663.3795
chat with him about a suddenly dead ex,3663.28,3.559,3665.0595000000003
partner of,3665.359,3.601,3667.1594999999998
his didn't know anything about that did,3666.839,6.121,3669.8995
you Marco you let me go didn't,3668.96,6.399,3672.1595
you well Maris wasn't killed until after,3672.96,4.079,3674.9995
12 he had plenty of time oh no no he,3675.359,3.121,3676.9195
didn't I was still talking to him when,3677.039,3.8,3678.9390000000003
the phone call came into,3678.48,5.839,3681.3995
headquarters you mean,3680.839,3.48,3682.5789999999997
we all his,3684.92,6.679,3688.2595
wasted let her cry it,3706.28,3.759,3708.1595
Kathy I've got to talk to you Mar please,3730.319,6.04,3733.339
but I've got to it's,3734.44,4.72,3736.8
important nothing's important anymore,3736.359,4.281,3738.4995
well that's just what I wanted to talk,3739.16,2.36,3740.3399999999997
about he's going to die,3741.52,7.12,3745.08
Mar C's going to,3744.839,3.801,3746.7395
die you did all you could so did I I've,3754.52,6.72,3757.88
been convinced myself he was innocent he,3758.88,7.52,3762.6400000000003
is I won't give up until L Ro is,3761.24,8.799,3765.6394999999998
found it won't be,3766.4,3.639,3768.2195
found can't you see he took it,3770.24,7.359,3773.9195
himself and destroyed it it it was never,3774.16,7.04,3777.68
meant to be found do you believe,3777.599,6.2,3780.699
that you got to face it,3781.2,6.119,3784.2594999999997
Kathy he killed,3783.799,3.52,3785.559
her they were two of a kind Mavis and,3787.48,9.359,3792.1595
Kirk don't let him do this to you you,3793.359,5.321,3796.0195
on I can't I just,3798.68,8.08,3802.72
can't that's what I thought once,3803.4,5.56,3806.1800000000003
until you came,3806.76,5.24,3809.38
along I needed,3808.96,5.44,3811.68
someone I still,3812.0,5.68,3814.84
do we both need,3814.4,5.42,3817.11
someone we need each other,3817.68,5.28,3820.3199999999997
Kathy please,3822.96,11.76,3828.84
I knew from the very,3838.599,6.121,3841.6595
beginning that you were everything I,3840.559,8.0,3844.559
wanted and everything I'd,3844.72,3.839,3846.6394999999998
missed it has to be you and me,3851.68,5.59,3854.475
can't there's only been one,3861.0,6.72,3864.36
man they can only be one,3864.279,6.441,3867.4995
EV you don't mean,3871.64,5.639,3874.4595
that I should have told you,3874.799,4.841,3877.2195
before I just couldn't bear to have you,3877.279,5.201,3879.8795
hurt like that,3879.64,2.84,3881.06
again very,3883.4,3.32,3885.06
considerate I'm,3888.359,3.321,3890.0195
the cus Growers are very concerned about,3950.4,3.28,3952.04
the situation and feel something should,3952.16,4.0,3954.16
be done immediately in SA ramento the,3953.68,4.159,3955.7594999999997
fate of the bill was in doubt for some,3956.16,3.879,3958.0995
time however after a bitter debate on,3957.839,4.121,3959.8995
the floor it was rejected by the,3960.039,5.441,3962.7595
legislature by a vote of 49 to 40 San,3961.96,5.92,3964.92
Quenton prison Mrs Kirk Bennett arrived,3965.48,4.2,3967.58
by plane tonight to say goodbye to her,3967.88,3.919,3969.8395
husband who dies in the gas chamber at,3969.68,4.0,3971.68
10:00 tomorrow morning for the murder of,3971.799,4.04,3973.819
Mavis Marlo nightclub singer who was,3973.68,3.879,3975.6195
found dead by strangulation in her,3975.839,3.921,3977.7995
apartment in the exclusive Wilshire,3977.559,5.48,3980.299
house and now a few baseball scores the,3979.76,5.0,3982.26
San Francisco Seals took the Hollywood,3983.039,5.481,3985.7795
stars into camp today by a score of 8 to,3984.76,11.859,3990.6895000000004
5 say that,3997.0,8.4,4001.2
again well hello where have you been,4005.4,4.399,4007.5995000000003
yourself remember me I'm,4009.799,4.721,4012.1594999999998
I know you need a,4016.319,5.271,4018.9545
drink two Bourbons,4018.079,6.28,4021.219
George where did you get,4024.359,5.081,4026.8995
that well you gave it to,4026.76,7.0,4030.26
me I gave it to you sure months ago you,4029.44,6.72,4032.8
came in here stinkle put it on my dress,4033.76,3.96,4035.7400000000002
with your own little,4036.16,3.8,4038.06
hands hey that's mine what you trying to,4037.72,3.359,4039.3995
something go your,4041.079,3.361,4042.7595
on I'm all right I tell you I'm all,4058.76,5.319,4061.4195000000004
right you're all,4061.2,2.879,4062.6394999999998
right jacket all,4066.16,3.919,4068.1195
right get his arm in there if you,4071.799,4.751,4074.1745
who you gave it to me sure month,4081.799,4.601,4084.0995
ago you gave it to me there months,4086.4,4.639,4088.7195
ago you gave it to me sure months ago,4091.839,6.44,4095.0589999999997
you gave it to me sure months ago when,4095.559,5.68,4098.399
you gave it to me,4098.279,2.96,4099.759
you want out heart,4144.44,4.919,4146.8994999999995
bre I'll let you out for a,4146.88,6.76,4150.26
quarter a quarter where's my quter,4149.359,6.681,4152.699500000001
hbr give me a,4153.64,5.4,4156.34
feeling better I'm all,4289.28,5.8,4292.179999999999
right that's,4292.28,6.04,4295.3
fine doctor I've got to talk to you in,4295.08,4.96,4297.5599999999995
the morning you can talk all you like in,4298.32,3.2,4299.92
the morning it'll be too late you'll be,4300.04,4.639,4302.3595
dead he's innocent doctor little rest is,4301.52,5.32,4304.18
all you need don't give me that hypo,4304.679,4.921,4307.1395
please I want you to call the police yes,4306.84,5.04,4309.360000000001
yes in the morning but you don't,4309.6,4.639,4311.9195
understand I killed Mavis,4311.88,4.04,4313.900000000001
come now don't let your imagination get,4315.92,3.52,4317.68
the better of you I know what I'm,4317.679,4.641,4319.9995
saying the man who killed Mavis Marlo,4319.44,4.56,4321.719999999999
has been convicted but I got the wrong,4322.32,4.52,4324.58
man I was her husband I I strangled her,4324.0,4.44,4326.22
it all came back to me just now I'd,4326.84,3.48,4328.58
forgotten because I was drunk when it,4328.44,3.799,4330.3395
happened because I wanted to forget but,4330.32,3.72,4332.179999999999
tonight I relived it you got to believe,4332.239,3.201,4333.839499999999
doctor well that's,4335.44,7.199,4339.0395
possible corov psychosis it's called,4339.56,6.079,4342.5995
it's a kind of alcoholic amnesia you I,4342.639,4.52,4344.899
can prove it just let me talk to Captain,4345.639,5.321,4348.2995
fled he knows me let me talk to him,4347.159,3.801,4349.059499999999
please all right you can talk to,4352.56,4.92,4355.02
get me Captain flood homicide division,4375.639,3.881,4377.5795
please homicide Sergeant Baker this is,4380.4,4.799,4382.7995
the county hospital Dr courtneyy,4383.44,3.719,4385.299499999999
speaking I want to talk with Captain,4385.199,4.241,4387.3195
flood I'm sorry he's out on a case,4387.159,5.841,4390.0795
anything I can do we have a man here who,4389.44,6.6,4392.74
insists he killed the Marlo woman yeah,4393.0,4.28,4395.14
what's his,4396.04,5.08,4398.58
name Martin Blair ah that's screw ball,4397.28,6.12,4400.34
we checked on him You better lock him up,4401.12,4.44,4403.34
and then throw the key away Sor don't,4403.4,3.52,4405.16
bother tell him to have Captain flood,4405.56,2.96,4407.04
call You' better get some sleep come,4406.92,3.04,4408.4400000000005
along but you said you let me talk with,4408.52,2.679,4409.8595000000005
Captain flood you got to get a hold of,4409.96,2.8,4411.36
him you can talk to him in but you said,4411.199,4.281,4413.3395
you would you've got to here put your,4412.76,4.959,4415.239500000001
on Doctor wait a minute look I I found,4418.32,9.76,4423.2
it the Bro here I'll take care of,4422.6,5.48,4425.34
operator Police Department what's your,4528.96,7.08,4532.5
number please Hollywood,4531.88,4.16,4533.96
71246 Police Department homicide Captain,4538.28,6.8,4541.679999999999
flood homicide division Sergeant Baker,4542.44,5.719,4545.299499999999
speaking is Captain flood there no he's,4545.08,4.52,4547.34
this where can I reach him well I don't,4549.6,4.32,4551.76
know can I help,4552.4,5.319,4555.059499999999
you you ask him to call Mrs Bennett Mrs,4553.92,7.0,4557.42
Kirk Bennett Hollywood,4557.719,5.681,4560.5595
71246 Hollywood,4560.92,6.96,4564.4
71246 I'll tell him thank,4563.4,17.51,4572.155
Mar why did,4683.36,3.44,4685.08
you you found it who hit it Marty,4690.92,5.319,4693.5795
who Marty wake up it's me Marty,4696.56,5.36,4699.240000000001
please Marty you've got to tell me,4711.199,3.241,4712.8195
there's so little,4712.92,4.08,4714.96
T I phoned as soon as I got your message,4714.44,3.88,4716.379999999999
but nobody,4717.0,3.98,4718.99
answered I couldn't get here till,4718.32,5.99,4721.315
now what's been going on he found the,4725.0,5.28,4727.64
brooch turn it,4733.719,3.881,4735.6595
over where'd you get this from the woman,4742.159,7.881,4746.099499999999
I gave it to after I killed my,4745.44,7.6,4749.24
wife you know what this means don't,4750.04,7.28,4753.68
you but before we go into it you better,4753.04,5.8,4755.94
call someone about,4757.32,5.16,4759.9
Bennett I told you I had the wrong man,4758.84,8.2,4762.9400000000005
remember yeah yeah I,4762.48,4.56,4764.759999999999
remember long,4773.719,4.641,4776.0395
distance Captain flood homicide,4775.56,6.44,4778.780000000001
calling get me the governor's mansion in,4778.36,6.04,4781.38
Sacramento hurry it up,4782.0,4.52,4784.26
Insurgent oh,4784.4,4.88,4786.839999999999
Mar don't be unhappy,4786.52,5.92,4789.4800000000005
not car around Martin,4792.44,6.44,4795.66
was a good,4796.639,5.04,4799.159000000001
team well it,4798.88,4.56,4801.16
hello I've got to talk to the,4803.44,5.32,4806.099999999999
governor well I'm afraid you'll have to,4806.8,5.72,4809.66
wake him then there a,4808.76,3.76,4810.64
