text,start,duration,time_midpoint
accept this ring I do the new James,2038.2,5.219,2040.8095
repeat after me,2041.2,5.52,2043.96
this ring I give thee this ring I give,2043.419,6.601,2046.7195000000002
thee in token and pledge in token and,2046.72,5.699,2049.5695
pledge of our constant faith and Abiding,2050.02,5.099,2052.5695
Love of our constant faith and Abiding,2052.419,3.661,2054.2495
foreign as much as Dean and James have,2056.08,4.68,2058.42
solemnly pledged himself to live,2058.659,4.74,2061.029
together in the Holy Barn of matrimony,2060.76,4.859,2063.1895000000004
and have so declared themselves,2063.399,7.101,2066.9494999999997
I Now pronounce them husband and wife,2065.619,4.881,2068.0595000000003
congratulations thanks Bruce now give me,2082.24,4.8,2084.64
Room everybody the best man's gonna kiss,2085.419,4.161,2087.4995
no no no wait a minute one more for my,2090.339,4.641,2092.6594999999998
new sister-in-law,2092.32,2.66,2093.65
I want to wish you all the happiness in,2097.98,5.08,2100.52
the world I'm so honored to be here Rick,2100.42,3.9,2102.37
had Bruce brought you with and Mrs,2103.06,3.299,2104.7095
cordless how do you like my brother,2104.32,4.56,2106.6000000000004
Mrs Cortland my parents in China you see,2106.359,4.321,2108.5195
we were in the Army there together they,2108.88,3.3,2110.53
took such a fancy to Bruce they made him,2110.68,4.08,2112.72
my honorary Brotherhood ladies and,2112.18,5.46,2114.91
gentlemen this place belongs to you all,2114.76,5.339,2117.4295
for this night the refreshments are,2117.64,5.34,2120.31
waiting for us in the Next Room and the,2120.099,4.74,2122.469
musicians are ready to play for our,2122.98,2.59,2124.275
there's plenty of them copy enough and,2147.24,6.24,2150.3599999999997
got paid to last until Tuesday,2150.28,3.2,2151.88
oh just a nice warming inside yes that's,2161.7,5.139,2164.2695
what lots of people think when they,2165.7,2.34,2166.87
begin to see twice as many wedding,2166.839,4.041,2168.8595
guests as it really is,2168.04,2.84,2169.46
that I'd love to,2170.98,15.499,2178.7295
they're more practical than aircasts,2193.14,5.96,2196.12
do you have any important champagne yeah,2213.54,7.079,2217.0795
will you chill about it for me sure,2216.52,4.099,2218.5695
must have a girl out there in a car I,2221.02,3.66,2222.85
really it's not bad at all and hardly,2226.14,5.979,2229.1295
anybody there our kind of place hmm what,2228.94,6.98,2232.43
do you mean easy to get a table,2232.119,3.801,2234.0195000000003
they all look alike like in a roll,2242.619,3.061,2244.1495
called the maples,2244.0,4.7,2246.35
should we sit over there,2245.68,3.02,2247.19
will you serve that to us now sure,2249.4,5.76,2252.28
now is that something or is that,2253.119,5.781,2256.0095
something that's something all right,2255.16,3.74,2257.0299999999997
shall we dance,2264.64,8.099,2268.6895
you're wonderful evening wonderful,2274.68,13.26,2281.31
we've got an audience,2287.94,6.28,2291.08
who's here oh I don't know just some,2290.64,5.86,2293.5699999999997
peeping Tom his Dancing Days Are Over so,2294.22,5.94,2297.1899999999996
he just watches I don't like it,2296.5,5.88,2299.44
yeah if you don't like it why do we come,2300.16,5.3,2302.81
here you'll pick this joint I didn't,2302.38,4.47,2304.6150000000002
goodbye Junior,2311.64,8.939,2316.1095
I'm sorry Daphne I'm,2320.579,5.26,2323.2090000000003
I'm a little jumpy,2323.5,4.859,2325.9295
what's making you jumpy,2325.839,6.481,2329.0795
well dick you got something to tell me,2328.359,6.541,2331.6295
something to give you,2334.9,2.9,2336.35
oh so that's it,2338.74,5.94,2341.7099999999996
why they're emeralds Daphne,2341.859,4.74,2344.229
I thought they'd make you happy,2344.68,4.32,2346.8399999999997
you thought they'd make me patient too,2346.599,4.801,2348.9995000000004
didn't you,2349.0,4.56,2351.28
the last time it was the fox goth that,2351.4,3.66,2353.23
was a month ago,2353.56,3.0,2355.06
what does this mean,2355.06,4.279,2357.1995
another month,2356.56,2.779,2357.9495
what we're trying to do is,2359.859,4.801,2362.2595
not an easy thing,2362.079,4.681,2364.4195
it takes time Daphne,2364.66,3.9,2366.6099999999997
don't you understand I understand,2366.76,4.5,2369.01
everything it's all set but please this,2368.56,5.22,2371.17
Dr Reinhardt and so forth,2371.26,5.9,2374.21
offset isn't that right,2373.78,3.38,2375.4700000000003
and there's one thing I don't understand,2379.599,6.0,2382.599
everything must be very carefully worked,2387.46,6.54,2390.73
out and then eventually eventually,2390.7,6.26,2393.83
one is eventually,2394.0,2.96,2395.48
you're not waiting,2397.359,4.141,2399.4294999999997
you're stalling,2398.98,6.44,2402.2
then they think so now I think so too,2401.5,3.92,2403.46
when we're together this way we have,2422.02,3.86,2423.95
everything,2423.64,2.24,2424.7599999999998
we've got a lot,2426.28,4.88,2428.7200000000003
but we haven't everything,2428.02,3.14,2429.59
I want what she has got I want all of,2432.04,3.36,2433.72
that's my water house her name,2435.4,4.5,2437.65
and I want them now,2439.9,4.88,2442.34
what's that I said my friend likes it,2452.22,7.2,2455.8199999999997
well what do you know,2455.44,3.98,2457.43
now I wish propose another toast this,2459.76,4.68,2462.1000000000004
toast we will drink to the different,2462.7,5.11,2465.2549999999997
kinds of melon skins for mushrooms,2464.44,6.52,2467.7000000000003
could I propose a toast oh certainly go,2472.839,4.74,2475.209
right ahead and speak out please,2475.06,6.72,2478.42
I'd like to propose a toast too,2477.579,7.741,2481.4495
cheers to Genie and Jimmy and Genie's,2481.78,5.94,2484.75
mother and father and,2485.32,5.46,2488.05
to this lovely wedding party the,2487.72,6.42,2490.93
happiness it's brought all of us and to,2490.78,6.42,2493.9900000000002
all of you hell handle all the melon,2494.14,5.36,2496.8199999999997
oh that was nice,2504.9,6.699,2508.2495
very well said anyone know nothing the,2507.119,7.361,2510.7995
human race I think the human race is,2511.599,4.581,2513.8895
well human rights be glad to know that,2516.18,5.02,2518.69
it needs encouragement I don't follow,2518.68,4.28,2520.8199999999997
you you know something,2521.2,5.94,2524.1699999999996
human race is funny too it's fun,2522.96,7.42,2526.67
but it's funny I Don't Follow You Well,2527.14,4.82,2529.5499999999997
everybody's different,2530.38,5.699,2533.2295
everybody's fine but it's different now,2531.96,6.76,2535.34
you take you and dig,2536.079,5.101,2538.6295
same sort of family same sort of school,2538.72,5.54,2541.49
same sort of friends,2541.18,3.08,2542.72
you follow me yes I'm right with you,2548.74,6.9,2552.1899999999996
it's these some people say what they,2551.94,7.659,2555.7695
mean they had a happy time,2555.64,6.78,2559.0299999999997
and other people,2559.599,6.061,2562.6295
they're all tightened up inside,2562.42,5.419,2565.1295
can't talk,2565.66,5.12,2568.22
I can't even feel,2567.839,6.52,2571.099
they don't have a happy time,2570.78,7.14,2574.3500000000004
oh people are very funny,2574.359,3.561,2576.1394999999998
I know something,2582.4,5.64,2585.2200000000003
that was my question,2584.46,5.39,2587.155
oh no don't change,2588.04,2.64,2589.36
what's your opinion,2594.16,4.02,2596.17
well it's one good thing about it oh,2596.04,4.059,2598.0695
there are lots of good things about it,2598.18,4.46,2600.41
Kathy it's it's,2600.099,6.301,2603.2495000000004
15 different kinds of mild melons kids,2602.64,5.8,2605.54
wears off as quickly as he's swearing in,2606.4,5.419,2609.1095
who's swearing,2608.44,3.379,2610.1295
you want to know something something,2612.42,3.8,2614.32
think you're my very good friend,2618.579,8.221,2622.6895
Bruce you're my good good friend,2622.54,8.279,2626.6795
let's shake hands hate to interrupt the,2626.8,5.64,2629.6200000000003
Genie's changing now we're going to make,2630.819,3.661,2632.6495
our break in a minute first man fun I'm,2632.44,3.419,2634.1495
driving Jimmy and Genie up to a little,2634.48,3.0,2635.98
cabin I have sneeze Landing up Hudson,2635.859,3.601,2637.6594999999998
we'll drop you home on the way Sweden's,2637.48,4.44,2639.7
Landing oh that's a sweet little tub,2639.46,3.66,2641.29
we'll meet you in the car yeah,2641.92,3.84,2643.84
oh hello yes remember me,2680.56,5.16,2683.14
no more interruptions though I won't,2683.339,4.48,2685.5789999999997
keep Bruce a man,2685.72,4.5,2687.97
so glad I didn't go to the event slide,2687.819,5.161,2690.3995
him you like a wedding oh,2690.22,5.84,2693.14
dear ingenious,2692.98,6.0,2695.98
aren't they sweet,2696.06,5.98,2699.0499999999997
I like the way you are with people I,2698.98,6.74,2702.35
mean I love people,2702.04,3.68,2703.88
wanted the dogs too,2705.88,5.12,2708.44
I just adored dogs,2708.339,6.421,2711.5495
psylliums especially yeah,2711.0,7.18,2714.59
oh there's my keys oh efficient too,2714.76,6.66,2718.09
and Butterfingers well,2718.18,6.54,2721.45
it's long about here I heard it I have,2721.42,6.02,2724.4300000000003
very sharp ears,2724.72,7.08,2728.2599999999998
I'm also devoted to cats the Persians,2727.44,8.62,2731.75
especially I have six-toed pressure once,2731.8,7.08,2735.34
you had a key once too in Nantucket and,2736.06,6.019,2739.0695
then like I better get a flashlight,2738.88,3.199,2740.4795
don't you two ever come up for air,2750.52,3.559,2752.2995
it's just disappeared well we'll find it,2756.579,5.04,2759.099
we'll here,2760.3,3.08,2761.84
thank you could you uh could you move,2763.38,8.32,2767.54
your foot yeah no the the other foot oh,2767.02,7.46,2770.75
I know that no Allison Allison,2771.7,5.6,2774.5
would you uh mind lifting your dress,2774.48,6.28,2777.62
what in a very ladylike way I mean,2777.3,6.6,2780.6000000000004
I better get it,2788.92,3.02,2790.4300000000003
even like the way you are with the keys,2794.92,3.8,2796.82
Allison here,2800.02,5.96,2803.0
that's the girl,2802.96,3.02,2804.4700000000003
oh it's been wonderful really wonderful,2806.98,5.78,2809.87
that's true Allison wonderful,2810.46,5.399,2813.1595
you think we're a little tried I don't,2812.76,6.24,2815.88
mind oh the kids good night,2815.859,5.301,2818.5095
day after tomorrow,2819.0,5.2,2821.6
my cocktail party oh yeah,2821.16,6.6,2824.46
you won't forget I will forget,2824.2,3.56,2825.98
fruity he was standing there behind the,2881.38,3.239,2882.9995
but I must have dropped my bag when I,2884.619,4.381,2886.8095000000003
the one who said he was Dr Reinhardt he,2891.839,5.52,2894.599
was here I wanted to go,2894.28,3.079,2895.8195
Allison darling I just came home we'd,2900.579,4.141,2902.6495
been to a wedding and I came and started,2902.859,3.661,2904.6895
upstairs when the light went on nothing,2904.72,5.22,2907.33
wrong sir oh Haskins uh check all the,2906.52,5.099,2909.0695
windows here and everywhere else on this,2909.94,4.44,2912.16
floor yes and close that door,2911.619,4.321,2913.7795
Dickey couldn't have gone out the front,2914.38,3.12,2915.94
door I'd have seen him can he sign up,2915.94,4.02,2917.9500000000003
back there no nothing here did you go,2917.5,3.96,2919.48
I wish you hadn't stayed out so late,2921.46,4.56,2923.7400000000002
you're exhausted it's all my fault court,2923.92,3.72,2925.78
and I persuaded her against her will to,2926.02,3.36,2927.7
help me launch a Chinese wedding no it's,2927.64,4.08,2929.68
quite all right only it may have been,2929.38,4.199,2931.4795
too much of a strain for her oh don't be,2931.72,3.84,2933.64
absurd dick I'm excited only because I,2933.579,4.201,2935.6795
saw that man here when I came home,2935.56,3.6,2937.36
just where he was yesterday morning,2937.78,3.839,2939.6995
behind that chair Allison darling we've,2939.16,4.56,2941.44
been all over that the windows are,2941.619,5.041,2944.1395
locked yes sir put that possible how,2943.72,4.139,2945.7895
could you have got out of the house if,2946.66,2.76,2948.04
everything's locked,2947.859,4.081,2949.8995
listen to me very carefully Allison,2949.42,4.38,2951.61
nobody was here,2951.94,4.56,2954.2200000000003
not yesterday not tonight nobody could,2953.8,3.96,2955.78
have gone out that front door because,2956.5,3.48,2958.24
you yourself would have seen him nobody,2957.76,4.319,2959.9195000000004
could have gone upstairs I would have,2959.98,4.52,2962.2400000000002
oh sorry Bruce just wanted to remind you,2975.04,4.44,2977.2599999999998
where I'll be right with you Jim okay,2977.619,4.641,2979.9395
we'll wait outside,2979.48,2.78,2980.87
Allison Allison,2991.26,4.0,2993.26
shall I bring Mrs Cotton's chocolate now,2999.4,3.179,3000.9895
yes please,3002.579,2.78,3003.969
welcome are you quite sure you saw,3006.06,5.279,3008.6995
nobody leave the house just now I was,3009.18,3.36,3010.8599999999997
right outside I couldn't have helped,3011.339,2.881,3012.7795
seeing anybody is there anything I can,3012.54,2.64,3013.86
thanks nothing sorry you were Disturbed,3015.18,4.159,3017.2594999999997
I'll get I must confess I don't know,3019.74,3.72,3021.6
what to do,3022.079,3.721,3023.9395
at times she seems completely,3023.46,4.139,3025.5295
well rational,3025.8,4.98,3028.29
and then these sudden frightening scenes,3027.599,6.0,3030.599
hallucinations I have this puzzling all,3030.78,4.94,3033.25
she seemed so happy tonight the whole,3041.94,2.52,3043.2000000000003
oh here I'll uh I'll take that thanks,3044.46,3.0,3045.96
I hope Mrs cotland will have a good,3047.46,3.96,3049.44
night sir yes,3049.38,4.739,3051.7495
but I'll show you no no you go on good,3051.42,5.659,3054.2495
night good night,3054.119,2.96,3055.599
you think of everything,3108.48,2.9,3109.93
don't wear those glasses anymore,3116.28,10.91,3121.735
and I'm already,3127.38,2.719,3128.7395
Allison darling yes,3159.059,4.621,3161.3695000000002
honeymoon remember love nest at,3182.0,3.88,3183.94
sneeden's Landing yeah I know kids it's,3184.319,3.121,3185.8795
awful but I'll buy the best Bridal Suite,3185.88,2.88,3187.32
in New York I have to get back to him,3187.44,7.159,3191.0195
back where something nice second place,3188.76,5.839,3191.6795
is after you with that poker,3269.7,6.119,3272.7594999999997
he's coming closer,3272.48,5.56,3275.26
Closer Closer,3278.04,3.9,3279.99
we've got to get away,3285.48,6.3,3288.63
you've got to get away,3288.26,5.74,3291.13
the balcony,3297.18,3.86,3299.1099999999997
the balcony,3301.04,3.36,3302.72
balcony foreign,3307.98,3.139,3309.5495
welcome I saw her on the balcony you saw,3428.059,4.78,3430.449
is she how do you happen to other,3431.7,2.58,3432.99
readings if you might jump I flashed the,3432.839,4.341,3435.0095
light in their face then you,3434.28,2.9,3435.73
then you saved her from,3437.579,3.961,3439.5595000000003
I really don't know how to thank you,3441.54,3.24,3443.16
what if she she's uh she's sleeping now,3442.92,4.74,3445.29
we better go downstairs,3444.78,5.1,3447.3300000000004
she must have fallen back from,3449.88,5.58,3452.67
you say she was on the railing and was,3453.0,5.059,3455.5295
about to jump,3455.46,2.599,3456.7595
Haskins if Mrs cotton doesn't remember,3459.78,3.48,3461.52
what just happened don't say anything,3462.119,2.881,3463.5595000000003
about it I understand so and have Helen,3463.26,3.18,3464.8500000000004
make up the couch in Mrs Cotton's room,3465.0,2.46,3466.23
I'll stay there the rest of the night,3466.44,3.84,3468.36
yes sir I'll tell her look Alan I'm sure,3467.46,5.879,3470.3995
I'm butting in here and yet,3470.28,4.799,3472.6795
what good Heavens don't you realize if,3473.339,5.361,3476.0195
you hadn't come along Allison you might,3475.079,3.621,3476.8895
well it's fortunate that you,3478.74,5.819,3481.6495
incidentally what did bring you back,3482.28,4.98,3484.77
I uh I came back here tonight because,3484.559,5.04,3487.079
look uh why don't you sit oh yes oh can,3487.26,3.839,3489.1795
I have one of your cigarettes apparently,3489.599,4.621,3491.9095
sorry here I have a light,3491.099,6.0,3494.099
thank you I um,3494.22,4.7,3496.5699999999997
I came back here tonight well,3497.099,3.96,3499.079
deliberately in fact because,3498.92,4.139,3500.9895
these Chinese kids were sitting my car,3501.059,4.141,3503.1295
said they saw somebody on the street out,3503.059,3.821,3504.9695
there what did he look like they didn't,3505.2,3.119,3506.7594999999997
see him very clearly naturally I thought,3506.88,2.52,3508.1400000000003
it might be the fella that Al is,3508.319,2.461,3509.5495
impossible,3509.4,3.36,3511.08
I suppose so,3510.78,3.18,3512.3700000000003
and yet I can't believe it's all,3512.76,3.599,3514.5595000000003
hallucination on Allison's farm and this,3513.96,4.139,3516.0295
man that the kids saw must have been,3516.359,3.96,3518.339
selling from The Parkers,3518.099,4.921,3520.5595000000003
the Parker yes the people across the,3520.319,4.441,3522.5395
street they're always given parties must,3523.02,2.76,3524.4
have been one of their guests on his way,3524.76,3.299,3526.4095
home walking I'll probably a guest who,3525.78,4.799,3528.1795
lives nearby that's right some neighbor,3528.059,4.02,3530.0690000000004
no I could have been all through this,3530.579,3.0,3532.079
with a police and a doctor,3532.079,3.72,3533.9390000000003
look the other afternoon in an imaginary,3533.579,3.661,3535.4095
psychiatrist giving her a fantastic,3535.799,3.3,3537.449
examination tonight after you brought,3537.24,2.819,3538.6495
her home he was in the living room,3539.099,2.881,3540.5395000000003
trying to frighten her just now we found,3540.059,3.721,3541.9195
her on the balcony unconscious you saw,3541.98,3.78,3543.87
her yourself yeah she'd walk him to,3543.78,3.72,3545.6400000000003
sleep that's how she got to Boston in a,3545.76,4.28,3547.9
complete trance,3547.5,2.54,3548.77
I don't know what to do with it Allison,3550.26,4.26,3552.3900000000003
is a very sick woman,3552.839,3.901,3554.7895
and I wanted to help,3554.52,3.72,3556.38
better mind my own business I guess,3556.74,3.3,3558.39
you've done more than a help,3558.24,4.079,3560.2794999999996
I'll never forget that,3560.04,4.86,3562.47
anyway Allison won't be left alone again,3562.319,4.5,3564.569
I'll see you there,3564.9,5.3,3567.55
it's a good day good night,3566.819,3.381,3568.5095
hello again good morning darling you're,3603.599,5.22,3606.2090000000003
up early did you sleep well no not too,3606.359,4.321,3608.5195
I had an awful dream,3610.68,5.58,3613.47
I dreamed I was,3613.799,4.32,3615.959
dick why was the couch made up in my,3616.26,3.42,3617.9700000000003
I was concerned about you last night,3621.839,4.141,3623.9094999999998
darling I slept there,3623.4,5.459,3626.1295
you must have been so uncomfortable no,3625.98,5.339,3628.6495
it wasn't bad at all and it kept me from,3628.859,4.021,3630.8695
worrying about you,3631.319,5.061,3633.8495
the dream very bad Alison,3632.88,3.5,3634.63
I was running away,3637.559,4.74,3639.929
climbing over something High,3639.72,5.339,3642.3894999999998
I can't remember much Evan maybe that's,3642.299,4.02,3644.309
just as well,3645.059,3.54,3646.829
Nick it was that man the one with the,3646.319,5.161,3648.8995
glasses he was after me,3648.599,5.46,3651.329
good morning good morning Helen I'll,3654.059,3.361,3655.7395
I have such a splitting headache,3662.819,4.561,3665.0995
did you put anything on my chocolate,3666.059,2.881,3667.4995000000004
last night,3667.38,3.179,3668.9695
why didn't you tell me Dr Reinhardt told,3673.68,3.78,3675.5699999999997
me to give you a sedative whenever you,3676.26,3.599,3678.0595000000003
have one of those attacks attacks I hate,3677.46,3.72,3679.32
her to do it Allison,3679.859,3.301,3681.5095
what are you talking about,3681.18,3.78,3683.0699999999997
I didn't have an attack,3683.16,3.959,3685.1394999999998
I do not have a tax,3684.96,4.74,3687.33
I saw that man standing in the living,3687.119,4.021,3689.1295
oh I've had enough of all this I'm going,3691.14,4.5,3693.39
to the police about it Allison,3692.819,4.081,3694.8595
the police,3695.64,2.939,3697.1095
to have them find him and arrest him,3696.9,3.6,3698.7000000000003
find out why he's persecuting me and,3698.579,4.581,3700.8695000000002
make him stop,3700.5,2.66,3701.83
while doing a thing like that make us,3704.52,3.92,3706.48
look a little,3706.2,2.24,3707.3199999999997
which seems to be the least desirable,3708.54,4.559,3710.8195
looking ridiculous to the police so am I,3710.94,4.32,3713.1
being driven out of my mind there is n't,3713.099,3.781,3714.9895
for you there is he's going to say there,3715.26,3.9,3717.21
is no need for you to snap at me,3716.88,4.76,3719.26
sometimes I feel that nothing I do,3722.4,3.3,3724.05
really affects you deeply,3724.02,4.2,3726.12
why Alice I understood the police find,3725.7,5.54,3728.47
this man and arrest him,3728.22,3.02,3729.73
since you feel the way you do I think we,3733.26,4.76,3735.6400000000003
should go to the police,3735.42,2.6,3736.7200000000003
could I just swear out a warrant or,3744.18,3.96,3746.16
something Mrs Cortland we want to help,3746.22,3.78,3748.1099999999997
you as much as possible,3748.14,3.719,3749.9995
but surely you realize we can't go out,3750.0,3.359,3751.6795
and pick up every man in certain place,3751.859,2.94,3753.3289999999997
who happens to be wearing horn Rim,3753.359,3.901,3755.3095
glasses the mayor wouldn't like it he,3754.799,4.381,3756.9895
wouldn't like it at all I'm not asking,3757.26,3.72,3759.1200000000003
you to pick up a lot of men just this,3759.18,4.5,3761.43
one I want him arrested it seems simple,3760.98,4.2,3763.08
enough to me,3763.68,4.139,3765.7495
isn't there some kind of Warrant well,3765.18,4.679,3767.5195
you could swear out a John Doe warrant I,3767.819,3.661,3769.6495
guess but if I were you I'd think this,3769.859,4.081,3771.8995
overall doesn't need to I believe her if,3771.48,4.44,3773.7
you don't miss man ought to be arrested,3773.94,4.44,3776.16
I'll swear out the warrant myself thank,3775.92,4.74,3778.29
you dick look darling why don't you run,3778.38,3.84,3780.3
along I'll attend to it and take a cab,3780.66,3.06,3782.19
on to the office all right I'll see you,3782.22,5.839,3785.1394999999998
later thank you Sergeant Mrs Cortland,3783.72,4.339,3785.8894999999998
I'm sorry straight I couldn't let her,3791.16,4.139,3793.2295
down she'll feel better now the one does,3792.78,3.6,3794.5800000000004
Anna warrant,3795.299,3.721,3797.1594999999998
what's the use no use,3796.38,4.739,3798.7495
as your arm you,3799.02,5.46,3801.75
oh it's fine it's fine well thanks again,3801.119,4.861,3803.5495
all in a day's work,3805.98,3.2,3807.58
is this the house yeah the one with the,3817.559,4.201,3819.6595
canopy looks like a park Hoster sleeping,3819.9,3.419,3821.6095
off a hangover from their party last,3821.76,4.76,3824.1400000000003
night I'll wake him up,3823.319,3.201,3824.9195
no no she did oh I'm sorry I'm sorry too,3839.66,7.06,3843.19
but Miss Parker she been dead for five,3844.5,5.04,3847.02
years so it ain't as bad as it might be,3846.72,6.06,3849.75
is uh Mr podcast around he around but he,3849.54,5.22,3852.15
ain't around here well I'm from the,3852.78,3.779,3854.6695000000004
times I was wondering if no funny paper,3854.76,4.74,3857.13
in the times has said no I was wondering,3856.559,5.28,3859.199
if it's too bad no funny people yeah so,3859.5,3.599,3861.2995
we're concerned about it too but what I,3861.839,2.821,3863.2495
wanted to ask has to do with the society,3863.099,3.781,3864.9895
section of the times did uh Mr podcast,3864.66,4.199,3866.7594999999997
have some guests in late last night we,3866.88,3.84,3868.8
wanted to ride I don't know,3868.859,4.621,3871.1695
you don't know I ain't heard Miss Parker,3870.72,4.68,3873.06
is he in Florida and he only writes once,3873.48,4.859,3875.9095
a month and he only said 95 and no 100s,3875.4,5.34,3878.07
he been in Florida long about six seven,3878.339,4.141,3880.4094999999998
months wow,3880.74,4.14,3882.81
I guess the times is all mixed up well,3882.48,5.04,3885.0
thanks a lot I'll get a funny paper,3884.88,4.979,3887.3695000000002
inside that time yes well I'll speak the,3887.52,4.079,3889.5595
managing editor about well thanks thanks,3889.859,5.72,3892.719
again bye you're welcome bye,3891.599,3.98,3893.589
find out anything yeah he made up all,3897.66,4.199,3899.7594999999997
that about The Parkers and their parties,3900.24,4.26,3902.37
look I better go see Mrs Courtland no I,3901.859,4.26,3903.989
won't be long well just so you let me,3904.5,3.66,3906.33
get back to that hotel I promise why,3906.119,3.24,3907.739
don't you run around there now and cover,3908.16,3.0,3909.66
Genie for a few minutes Genie doesn't,3909.359,4.081,3911.3995
come for that fast I see what you mean,3911.16,5.0,3913.66
I'll be back,3913.44,2.72,3914.8
how'd you do sir I'd like to see Mrs,3916.2,4.68,3918.54
Clinton from moment Haskins how is she,3918.72,4.079,3920.7594999999997
this morning quite well she's in the,3920.88,3.66,3922.71
conservatory well thanks I'll just go on,3922.799,4.04,3924.819
Hi abruz Well slaving away over a hot,3932.4,5.82,3935.31
jungle I see,3935.819,5.161,3938.3995
I'm sorry about last night,3938.22,4.619,3940.5294999999996
was it dismal ending such a wonderful,3940.98,4.68,3943.32
evening hope you got some rest oh I did,3942.839,5.821,3945.7495
well that's a fascinating story you,3949.859,3.361,3951.5395
should write down reminiscences like,3951.9,3.5,3953.65
that for past their name,3953.22,4.26,3955.35
humor come on what we're going to tell,3955.4,3.459,3957.1295
well I was going to say it,3958.859,4.74,3961.229
oh just that I had an awful dream I,3961.319,3.601,3963.1195
can't imagine anything less interesting,3963.599,3.061,3965.1295
than that than you wonder what kind of a,3964.92,5.28,3967.56
dream it was I um take it you dreamed,3966.66,6.74,3970.0299999999997
about the horn-rimmed character,3970.2,3.2,3971.7999999999997
it's going to be all right now we told,3975.78,3.0,3977.28
the police about,3977.64,3.06,3979.17
a very efficient Sergeant strike at the,3978.78,3.779,3980.6695000000004
17th Precinct he's going to try to find,3980.7,3.419,3982.4094999999998
him and arrest him,3982.559,3.921,3984.5195000000003
how The Honeymooners honeymooning,3986.48,5.92,3989.44
would you mind my being impertinent and,3990.539,4.141,3992.6095
nosy for a minute longer yes but that,3992.4,4.56,3994.6800000000003
won't stop you Allison do something for,3994.68,3.0,3996.18
for a friend,3997.68,3.0,3999.18
don't take anything to drink in the,3999.299,3.841,4001.2195
evening for a while,4000.68,4.5,4002.93
was I that bad at the wedding,4003.14,3.719,4004.9995
you know what I mean,4005.18,3.659,4007.0094999999997
hot chocolate,4008.839,3.861,4010.7695
what do you know about that,4012.7,4.359,4014.8795
only that I saw your husband taking some,4015.2,4.339,4017.3695
you're my friend but I think you're way,4020.96,3.64,4022.78
out of line,4022.88,8.25,4027.005
hmm good place for a treehouse,4032.859,6.341,4036.0295
look Alison,4036.52,4.24,4038.64
during the night you walked onto the,4039.2,3.899,4041.1495
balcony you very nearly jumped off now,4040.76,4.38,4042.9500000000003
that's what you did not what you dreamed,4043.099,4.02,4045.1090000000004
this is a shock and I intended to be a,4045.14,3.56,4046.92
I know because I saw you I was standing,4048.7,5.5,4051.45
right out here and that completes my,4051.619,5.18,4054.2090000000003
statement for today,4054.2,2.599,4055.4995
get chocolate just leave it there Helen,4073.46,4.82,4075.87
good night good night,4079.099,3.081,4080.6395
well I guess I'm about ready for bed,4082.72,6.579,4086.0094999999997
quite a day tomorrow I guess with our,4086.299,5.721,4089.1594999999998
cocktail party,4089.299,2.721,4090.6594999999998
you know I feel so much better since we,4096.859,3.721,4098.7195
saw Sergeant strike today,4098.779,3.601,4100.579500000001
well the war is all signed up for the,4100.58,3.06,4102.11
New York Police Department's officially,4102.38,3.419,4104.0895
on the lookout for the film,4103.64,6.9,4107.09
oh it's so strange I wonder who why yes,4105.799,7.681,4109.6395
it's very strange but I was thinking,4110.54,4.259,4112.6695
this afternoon,4113.48,4.08,4115.5199999999995
your father had a lot of enemies father,4114.799,5.04,4117.319
any man does who is both powerful and,4117.56,3.9,4119.51
Wealthy as he was,4119.839,4.5,4122.089
it might be some crank,4121.46,4.68,4123.8
who imagined himself Wrong by your,4124.339,4.041,4126.3595
like that crackpotter tried to kill,4128.42,4.58,4130.71
Harry Gibbs,4130.339,2.661,4131.6695
kill I'm not a crank,4133.4,5.339,4136.0695
but he didn't get very far they got him,4136.4,4.58,4138.69
okay chocolate's getting cold only,4143.179,7.221,4146.7895
I don't think I want any tonight dick,4146.66,3.74,4148.53
Allison yes,4151.1,3.32,4152.76
there's nothing in it tonight,4155.839,5.101,4158.3895
Down the Hatch like a good girl I I,4158.48,4.98,4160.969999999999
really don't want anything,4160.94,4.02,4162.95
you're not afraid to drink this are you,4163.46,3.739,4165.3295
yes I'm fine,4176.859,7.44,4180.579000000001
no of course I did,4180.199,4.1,4182.249
yes bruised,4189.799,4.801,4192.1995
yes it is rather late,4192.5,4.679,4194.8395
well maybe that'll help me sleep I could,4197.179,3.861,4199.1095000000005
use some come to think of it,4199.28,6.0,4202.28
darling Oh I'm so,4201.04,7.02,4204.55
don't ever suspect me again no,4210.32,3.859,4212.2495
good night my dear,4214.4,3.02,4215.91
oh Haskins yes I'm going to fill your,4236.26,4.54,4238.530000000001
cigarette box but never mind never mind,4239.239,3.48,4240.978999999999
it'll take only a moments I have some,4240.8,3.72,4242.66
cigarettes in my desk just let it go in,4242.719,3.241,4244.3395
the morning good night what time would,4244.52,2.76,4245.900000000001
you like me to call you in the morning,4245.96,3.719,4247.8195
sir the usual time and Brett good night,4247.28,5.959,4250.2595
asking good night sir,4249.679,3.56,4251.459
come over here,4307.0,3.36,4308.68
look Mister what's going on carbon,4311.84,3.3,4313.49
tetrachloride is all molded below the,4313.4,4.14,4315.469999999999
minimum absorption index but what does,4315.14,5.18,4317.7300000000005
that put it back,4317.54,2.78,4318.93
North Atlantic fire Insurance,4325.219,3.241,4326.8395
