text,start,duration,time_midpoint
there's other women,2346.54,5.24,2349.16
not for me,2348.579,3.201,2350.1795
Betty forget Betty animals I'll get you,2354.359,5.621,2357.1695
a date with some of those Russian women,2358.3,5.58,2361.09
you'll get me a date sure,2359.98,7.32,2363.64
I'll get you into the Russian compound,2363.88,4.86,2366.31
speaking metal from bollocks they try to,2368.74,5.099,2371.2895
get nowhere and they shot him in the leg,2371.619,5.46,2374.349
it takes a gimmick animal,2373.839,6.841,2377.2595
I figured us a little gimmick it did,2377.079,4.681,2379.4195
sometimes I'm so shocked it's,2381.76,4.88,2384.2000000000003
frightening,2384.16,2.48,2385.3999999999996
instead of brick Kremlin,2387.64,7.64,2391.46
she'll never forgive me come on animal,2390.4,4.88,2392.84
what are you serving today nitric acid I,2401.4,5.74,2404.27
only work here talk to the management,2405.52,4.079,2407.5595
Mr management,2410.68,5.399,2413.3795
what are you trying to do and bomb us,2413.16,4.959,2415.6394999999998
why we're still alive what'd you expect,2416.079,3.721,2417.9395
for two cigarettes eight-year-old bottle,2418.119,3.901,2420.0695
and bond all the house guarantees is you,2419.8,6.24,2422.92
don't go blind blind hurry,2422.02,8.18,2426.11
hurry hurry up,2426.04,4.16,2428.12
hurry hurry up blind,2432.96,8.879,2437.3995
how stupid can you get animal,2437.8,4.039,2439.8195
the killer dealer of course the real,2450.4,4.26,2452.53
Bonanza was when Sefton put up the,2452.5,3.48,2454.24
observatory,2454.66,3.419,2456.3695
he scrounged himself some high-powered,2455.98,4.44,2458.2
Kraut lenses and a magnifying mirror and,2458.079,4.201,2460.1795
got Ronnie Bigelow from Barracks 2 to,2460.42,3.48,2462.16
put the whole shebang together for a,2462.28,3.0,2463.78
pound of coffee,2463.9,3.06,2465.4300000000003
on a clear day you could have seen the,2465.28,4.02,2467.2900000000004
Swiss Alps only who wanted to see the,2466.96,5.34,2469.63
Swiss Alps was about a mile away that,2469.3,5.34,2471.9700000000003
Russian delousing Shack but we were,2472.3,4.5,2474.55
right on top of it it cost you a,2474.64,4.02,2476.65
cigarette or a half a bar of chocolate a,2476.8,4.08,2478.84
peek you couldn't catch much through,2478.66,5.1,2481.21
that steam but believe you me after two,2480.88,4.979,2483.3695000000002
years in that camp just the idea what,2483.76,4.44,2485.98
was behind that window sure spruced up,2485.859,4.881,2488.2995
your voltage,2488.2,2.54,2489.47
let's go to 20 seconds to a customer,2491.079,4.461,2493.3095000000003
hey Sefton we're snarling up the traffic,2504.339,3.901,2506.2895
by the time we get to look they'll be,2506.56,4.38,2508.75
all high simmer down boy simmer down,2508.24,3.96,2510.22
there'll be a second show when they put,2510.94,4.1,2512.9900000000002
the next batch through,2512.2,2.84,2513.62
hey Sefton,2525.22,4.859,2527.6495
what's the big idea take that telescope,2527.859,4.74,2530.229
out of here says who says me you take it,2530.079,4.201,2532.1795
out only you're gonna have a riot on,2532.599,3.541,2534.3695000000002
your hands every time the men got Red,2534.28,3.24,2535.9
Cross packages you have to think of some,2536.14,2.939,2537.6095
angle to Rob them When the Crowds find,2537.52,2.94,2538.99
that get it they'll throw us all in the,2539.079,3.121,2540.6395
boob they know about that Gadget I'd,2540.46,3.3,2542.11
worry more about that radio maybe they,2542.2,3.06,2543.73
also know about your distillery in the,2543.76,3.54,2545.53
horse races that's right just what makes,2545.26,5.46,2547.9900000000002
UNM crowd so buddy buddy that's security,2547.3,4.86,2549.73
go on tell them price you got me,2550.72,3.359,2552.3995
shadowed every minute of the day why,2552.16,3.78,2554.0499999999997
haven't you found out yet not yet answer,2554.079,3.421,2555.7895000000003
the question how do you rate all these,2555.94,3.24,2557.56
privileges I greased the crowd guards I,2557.5,3.24,2559.12
give him 10 of the take and maybe a,2559.18,3.24,2560.7999999999997
little something else a little something,2560.74,3.9,2562.6899999999996
what maybe a little information break it,2562.42,3.06,2563.9500000000003
how much more do we have to take from,2565.48,3.119,2567.0395
this truck there'll be no vigilante,2566.8,3.96,2568.78
stuff not while I'm Barracks chief,2568.599,6.24,2571.719
hey look at him those crazy jerks they,2570.76,5.76,2573.6400000000003
won't get away with it the crowds will,2574.839,3.78,2576.729
shoot him it's Harry in the animals,2576.52,3.9,2578.47
they're trying to sneak into the Russian,2578.619,3.661,2580.4495
look at him go,2604.619,17.561,2613.3995
those idiots will paint themselves right,2622.18,4.52,2624.44
into their graves,2623.859,2.841,2625.2795
wait for me the animal,2659.28,4.319,2661.4395000000004
so life sort of drifted back to normal,2719.74,4.859,2722.1695
in Stalag 17.,2721.96,4.56,2724.2400000000002
it was a couple of days before Christmas,2724.599,4.381,2726.7895000000003
and everything seemed quiet enough,2726.52,4.38,2728.71
but Underneath It All we knew we were,2728.98,4.2,2731.08
sitting on a barrel of dynamite,2730.9,4.38,2733.09
and at the stoolie whoever he was was,2733.18,6.08,2736.22
ready to strike again at any second,2735.28,3.98,2737.27
anything for stanislasaba first the,2750.76,5.88,2753.7000000000003
common end is sending every box a little,2754.78,6.44,2758.0
Christmas present a copy of mine camp,2756.64,4.58,2758.93
now to the German Victory is in sight,2764.7,4.36,2766.8799999999997
All American prisoners ought to be,2767.26,3.3,2768.9100000000003
indoctrinated with the teachings of the,2769.06,4.799,2771.4595
fuhrer unquote in my own words,2770.56,6.059,2773.5895
that's the wrong direction,2776.619,3.381,2778.3095000000003
give that man,2782.079,3.421,2783.7895000000003
Martin yeah Shapiro yep fries yeah,2785.5,9.5,2790.25
McCain yo Shapiro,2791.76,7.24,2795.38
Shapiro Manfredi,2795.0,4.0,2797.0
Shapiro my scroll hey,2802.26,10.96,2807.7400000000002
yo Peterson yeah close up Shapiro,2805.98,7.24,2809.6
agno there and does what makes you so,2821.02,7.74,2824.89
popular yeah it's amazing 50 million,2825.22,5.34,2827.89
guys running around loose back home and,2828.76,4.8,2831.1600000000003
all those Dames one is sugar lip Shapiro,2830.56,5.84,2833.48
clowns power,2833.56,8.039,2837.5795
McCain yo agno they're here yeah give,2836.4,7.24,2840.02
this to Joey will ya hey is that all the,2841.599,4.161,2843.6795
here's a little something from father,2845.76,5.559,2848.5395000000003
Murray one to each Barrack,2847.599,5.901,2850.5495
during your time how do you get those,2854.76,4.24,2856.88
trees I don't know praying I guess they,2857.2,5.22,2859.81
grew out of his mattress come on Steve,2859.0,4.819,2861.4095
what do we do for decorations but don't,2863.819,5.28,2866.459
you gotta pray yourself,2866.319,2.78,2867.709
and so Joey,2870.76,3.9,2872.71
we do hope that you will finish that,2872.619,5.101,2875.1695
last year of law school when you come,2874.66,5.72,2877.52
law school hey you don't want to be no,2880.54,5.819,2883.4495
stinking lawyer with a stinking,2884.56,3.84,2886.48
briefcase in the stinking office do you,2886.359,3.061,2887.8894999999998
and do keep writing son your letters are,2891.16,8.1,2895.21
very dear to us with all our love there,2894.28,8.52,2898.5400000000004
hey it's from here there Joey yeah take,2899.26,5.52,2902.0200000000004
next time we write to your folks you,2904.78,3.6,2906.5800000000004
know what you're gonna say,2906.76,3.54,2908.53
you're gonna say that you don't want to,2908.38,3.78,2910.27
be no lawyer,2910.3,5.1,2912.8500000000004
that you want to be a musician maybe huh,2912.16,5.4,2914.8599999999997
I played a flute,2915.4,5.12,2917.96
I saw a wonderful article on German,2928.48,5.04,2931.0
prison camps in one of the magazines,2930.76,4.62,2933.07
mom reads a lot,2933.52,3.96,2935.5
they showed pictures of the tennis,2935.38,4.38,2937.57
courts and they also say that in the,2937.48,4.08,2939.52
winter they freeze them over so you boys,2939.76,4.2,2941.86
can ice skate anything about us grouse,2941.56,4.38,2943.75
hunting in the Vienna Woods,2943.96,3.78,2945.85
in a way I'm glad you're not in America,2945.94,4.44,2948.16
right now with everything rationed here,2947.74,5.099,2950.2895
like gas and meat heart rendering ain't,2950.38,4.199,2952.4795
it why don't we send them some food,2952.839,4.341,2955.0095
what do all those broads say,2959.98,5.339,2962.6495
what do they always say let me read one,2962.02,6.48,2965.2599999999998
it's not good for you animal,2965.319,6.241,2968.4395
hey this is with a typewriter,2968.5,5.52,2971.26
from a finance company,2971.56,4.98,2974.0499999999997
so it is from the finance company so,2974.02,4.38,2976.21
it's better no letter at all,2976.54,3.539,2978.3095
so they want the third payment on the,2978.4,3.06,2979.9300000000003
so they want the fourth the fifth the,2981.46,5.639,2984.2795
sixth the seventh so they want the,2984.579,6.201,2987.6795
Plymouth sugar lips,2987.099,5.821,2990.0095
amazing ages,2990.78,4.539,2993.0495
I believe it I believe it you believe,2992.92,5.34,2995.59
what my wife she says darling you won't,2995.319,5.101,2997.8695
believe it but I found the most adorable,2998.26,4.44,3000.48
baby on our doorstep and I've decided to,3000.42,4.679,3002.7595
keep it for our very own now you won't,3002.7,4.26,3004.83
believe it but it's got exactly my eyes,3005.099,4.141,3007.1695
and nose why does she keep saying I,3006.96,5.54,3009.73
don't believe it I believe it,3009.24,3.26,3010.87
I believe it,3012.839,5.671,3015.6745
I believe it,3015.78,7.22,3019.3900000000003
this is it gentlemen don't bother to,3023.0,5.52,3025.76
scrape your shoes,3025.859,2.661,3027.1895
okay gang meet our new guests this is,3029.64,5.1,3032.19
Lieutenant Dunbar and this is sergeant,3033.0,4.619,3035.3095
bagradian lieutenant,3034.74,3.839,3036.6594999999998
I'm not gonna knock it off but I said a,3038.579,3.301,3040.2295000000004
pleasure Soul mine hey how are things,3040.56,2.46,3041.79
Lieutenant it's doing on the outside,3041.88,4.52,3044.1400000000003
yeah what's new in the states,3043.02,3.38,3044.71
skirts are shorter if that's what you,3046.8,2.66,3048.13
the lieutenant will be with us for a,3051.359,3.0,3052.859
week or so until the crowd shipped into,3052.92,3.36,3054.6
the officers camp in salisia seems like,3054.359,3.421,3056.0695
all the railroad lines out of Frankfurt,3056.28,2.7,3057.63
are fouled up because somebody blew up,3057.78,3.839,3059.6995
an ammunition train somebody my eye the,3058.98,4.26,3061.11
lieutenant did it right in the station,3061.619,4.141,3063.6895
50 German Gods around glad to have you,3063.24,4.619,3065.5494999999996
with the organization yeah you're just,3065.76,4.44,3067.98
in time for the Christmas Pageant looks,3067.859,4.021,3069.8695
more like the Lost company of Tobacco,3070.2,3.359,3071.8795
Road he's an actor you should see him do,3071.88,4.199,3073.9795
imitations he can imitate anybody you,3073.559,4.8,3075.9590000000003
Lionel Barrymore again do Helen land do,3076.079,6.74,3079.449
Carrie Grant hey do grebel,3078.359,4.46,3080.589
yeah I'll see here Scarlett bad crazy,3082.859,5.161,3085.4395
about you would always have been I gave,3085.619,4.141,3087.6895
you Kisses for Breakfast kisses for,3088.02,4.5,3090.27
lunch and kisses for supper and now I,3089.76,4.4,3091.96
find that you're eating out,3092.52,5.88,3095.46
not Gable Grable that's enough they were,3094.16,5.62,3096.97
shot down two days ago and they've been,3098.4,3.179,3099.9895
on their feet ever since surprise here,3099.78,4.64,3102.1000000000004
I'll show you to your box,3101.579,2.841,3102.9995000000004
fix them some tea huh,3105.059,4.5,3107.309
we had a couple of unexpected vacancies,3107.4,4.14,3109.4700000000003
which will be upper or lower Lieutenant,3109.559,4.081,3111.5995000000003
uh it doesn't matter just so I can get,3111.54,4.26,3113.67
some sleep no dinner Dunbar yeah,3113.64,4.26,3115.77
wouldn't be James Scott or Dunbar from,3115.8,4.92,3118.26
Boston yes sure would we know each other,3117.9,5.34,3120.57
well he's in Boston too but you wouldn't,3120.72,4.74,3123.0899999999997
know him not unless you had your house,3123.24,5.16,3125.8199999999997
robbed maybe he would we were going to,3125.46,5.159,3128.0395
be officers together remember only they,3128.4,4.74,3130.77
washed me out glad to see you made it,3130.619,4.081,3132.6595
of course it couldn't be that all that,3133.14,2.76,3134.52
dough behind you had something to do,3134.7,2.82,3136.1099999999997
with it his mother's got 20 million,3135.9,2.64,3137.2200000000003
25. they got a summer home and Nantucket,3138.54,4.68,3140.88
with an upstairs Polo feel better put a,3141.24,4.5,3143.49
canopy over his bunk layoffs have to say,3143.22,3.96,3145.2
with all your mother's Polo how come,3145.74,3.3,3147.39
you're not a chicken Colonel by now lay,3147.18,3.12,3148.74
off I said unless you want your head,3149.04,4.019,3151.0495
handed to you tea is being served on the,3150.3,4.019,3152.3095000000003
Adam where are the napkins,3154.319,4.401,3156.5195
doobies need to be needed what a,3166.619,5.22,3169.2290000000003
perfectly Charming table arrangement,3169.859,3.361,3171.5395
they must have copied it from house,3171.839,3.421,3173.5495
annum how many times have I told you you,3175.26,6.92,3178.7200000000003
always got a paw from the left,3178.44,3.74,3180.31
thank you James,3198.78,4.68,3201.1200000000003
don't encourage them those are the,3201.319,4.421,3203.5295
barracks clowns,3203.46,3.54,3205.23
where'd they get you lieutenant over,3205.74,4.879,3208.1794999999997
Frankfurt I destroyed for it run,3207.0,7.14,3210.57
Fighters how many ships you lose about,3210.619,6.22,3213.7290000000003
half the group flying out of England yes,3214.14,4.979,3216.6295
Waddington 92nd bomber group hey,3216.839,4.081,3218.8795
lieutenant how'd you blow up that train,3219.119,5.46,3221.849
with 50 guards around well I,3220.92,5.76,3223.8
was lucky I guess don't let him kid you,3224.579,3.961,3226.5595000000003
Cagney couldn't have pulled a sweeter,3226.68,2.76,3228.06
here's what happened,3229.44,3.119,3230.9995
we're waiting at the Jeep Hall in,3231.059,3.54,3232.829
Frankfurt I understand when an,3232.559,3.661,3234.3895
ammunition train comes through,3234.599,3.361,3236.2795
the longest ammunition train you ever,3236.22,3.839,3238.1394999999998
saw on I understand no he's just giving,3237.96,4.139,3240.0295
it a big build up actually it was simple,3240.059,3.961,3242.0395000000003
enough I just drifted into the men's,3242.099,4.081,3244.1395
room fixed myself up a little time bomb,3244.02,3.9,3245.97
broke open the window and when the,3246.18,3.48,3247.9199999999996
ammunition train started pulling out I,3247.92,3.72,3249.78
just tossed a thing into an open car I,3249.66,3.3,3251.31
guess there must have been some straw in,3251.64,4.26,3253.77
there on the floor yeah about three,3252.96,5.879,3255.8995
minutes later you can hear it boom I,3255.9,4.98,3258.39
understand broke every winter in,3258.839,5.341,3261.5095
Frankfurt I understand it was gorgeous,3260.88,6.719,3264.2395
wait a second I'm not true,3264.18,6.08,3267.22
I understand,3267.599,2.661,3268.9295
I wouldn't talk about things like that,3270.38,5.14,3272.9500000000003
they never caught on they may that's why,3272.64,4.919,3275.0995
I'd keep my mouth shut why we're all,3275.52,3.78,3277.41
Americans here aren't we the crowds have,3277.559,3.241,3279.1795
a way of getting information yeah,3279.3,4.259,3281.4295
especially in this Barracks Ah that's,3280.8,4.2,3282.9
what we'd like to know,3283.559,3.841,3285.4795000000004
there's only one pair left we'll get,3285.0,3.559,3286.7795
say uh where does the father take a hot,3288.559,5.8,3291.4590000000003
shower around here hot shower dig him,3291.18,5.04,3293.7
sorry no hot showers you have to watch,3294.359,4.141,3296.4294999999997
another dream you know a tree what'd you,3296.22,4.5,3298.47
expect glamor boy an Officers Club with,3298.5,4.559,3300.7795
a steam room and a massage maybe just a,3300.72,4.56,3303.0
minute he made a couple of cracks before,3303.059,3.901,3305.0095
and I let him slide but I don't intend,3305.28,4.14,3307.3500000000004
to take any more if you reset my having,3306.96,5.34,3309.63
money start a revolution but get off my,3309.42,4.62,3311.73
back look Lieutenant on your door won't,3312.3,2.94,3313.77
help you here because here you're on,3314.04,2.76,3315.42
your own and no mother to throw your,3315.24,3.48,3316.9799999999996
life belt now let's see how good you can,3316.8,5.039,3319.3195
swim I can swim all right we own three,3318.72,6.3,3321.87
swimming pools and a private Lake,3321.839,4.74,3324.209
it figures,3325.02,5.299,3327.6695
sorry boys my Taxi's waiting,3326.579,3.74,3328.449
got the horseplay Harry what's the,3340.02,3.97,3342.005
matter with you guys,3341.64,4.4,3343.8399999999997
get ready here he comes,3346.04,3.96,3348.02
gentlemen attention,3374.24,7.839,3378.1594999999998
I hate it drop me get glad they're,3377.88,6.06,3380.9100000000003
indoctrinating is the Royal,3382.079,3.321,3383.7395
indoctrinated,3383.94,5.159,3386.5195
it's through all good little Nazis is,3385.4,6.58,3388.69
you all good laid out no then we will,3389.099,8.181,3393.1895
all salute for rubber shoes about face,3391.98,5.3,3394.63
I want for your eyes enough now please,3401.96,6.28,3405.1
gentlemen take off those mustaches or do,3405.72,5.24,3408.3399999999997
you want me arrested by the Gestapo yeah,3408.24,5.52,3411.0
you would be very sorry to get a new,3410.96,5.02,3413.4700000000003
failed table somebody without a sense of,3413.76,3.359,3415.4395000000004
okay gang take off the mustaches,3417.119,5.7,3419.969
now what is it Schultz gender and,3419.7,4.8,3422.1
tomorrow morning the Geneva man is,3422.819,4.141,3424.8894999999998
coming to inspect the camp and find out,3424.5,3.9,3426.45
whether we are living up to the,3426.96,3.24,3428.58
International Convention I'm sure you,3428.4,3.12,3429.96
will find that we are treating you very,3430.2,3.359,3431.8795
well oh you must not run around your,3431.52,4.559,3433.7995
underwear and take off the wash the,3433.559,4.5,3435.809
commandant wants all the barracks to be,3436.079,5.221,3438.6895
speak and also span yeah I will put pink,3438.059,5.701,3440.9095
ribbons under bed bugs the commandant,3441.3,5.279,3443.9395000000004
also sends you clean blankets he wants,3443.76,5.099,3446.3095000000003
every man to have a new clean blank yeah,3446.579,4.74,3448.949
yeah we know we had him last year five,3448.859,3.96,3450.839
minutes after the Geneva man was gone,3451.319,3.721,3453.1794999999997
the blankets were gone yeah,3452.819,5.341,3455.4895
uh the commandant also told me to pick,3455.04,4.94,3457.5099999999998
up the radio,3458.16,4.32,3460.3199999999997
what radio show but the one you're,3459.98,4.54,3462.25
hiding in the barracks don't you know,3462.48,4.68,3464.82
the one your friend without the leg is,3464.52,4.799,3466.9195
smuggling all over the compound sure off,3467.16,3.959,3469.1394999999998
your nut come on give me to hold you we,3469.319,4.141,3471.3894999999998
have no radio oh boy gentlemen I will,3471.119,3.861,3473.0495
find it myself,3473.46,4.02,3475.4700000000003
now let's see,3474.98,5.82,3477.89
where could it be,3477.48,7.32,3481.14
maybe maybe an independence book oh no,3480.8,6.4,3484.0
not in the lieutenants but I'm cold here,3484.8,4.92,3487.26
maybe warmer on this side,3487.2,5.52,3489.96
in the pickle moment oh no not in the,3489.72,7.32,3493.3799999999997
piccolo am I getting warmer,3492.72,7.639,3496.5395
what is this this is water it's a mouse,3518.48,7.0,3521.98
trap and there's my grandmother's,3522.059,5.701,3524.9095
earmuffs look at them Lieutenant,3525.48,4.859,3527.9095
everybody is a clown how do you expect,3527.76,5.4,3530.46
to win the war with an army of clowns we,3530.339,4.441,3532.5595
sort of hope you'll laugh yourselves to,3533.16,4.8,3535.56
now I'll take everybody everybody else,3544.339,6.041,3547.3595
for the blankets we're out here we go,3547.44,4.859,3549.8695000000002
hey you two how tight get going,3550.38,3.84,3552.3
hurry up boys,3554.22,29.7,3569.0699999999997
talking about,3583.92,5.699,3586.7695
he knew where the radio was all the time,3586.76,5.14,3589.3300000000004
whoever that still is he sure Batman,3589.619,3.901,3591.5695
thousand yeah the guy I want to talk to,3591.9,4.8,3594.3
septon has anybody seen Sefton,3593.52,5.16,3596.1
cookie you haven't seen Sefton have you,3596.7,4.22,3598.81
no I haven't,3598.68,5.3,3601.33
Huffy I'm very sorry about the mouse man,3608.16,4.98,3610.6499999999996
but the war news are very depressing,3610.74,3.72,3612.6
I might as well also confiscate the,3617.94,3.84,3619.86
American know-how,3621.78,3.92,3623.7400000000002
all right cookie let's hear it where's,3627.68,4.24,3629.7999999999997
Sefton well I don't he wouldn't be at,3629.94,3.96,3631.92
the common dance would he I don't know I,3631.92,3.48,3633.66
told you what are the crowds trade him,3633.9,3.48,3635.64
for the radio I don't don't know why,3635.4,4.08,3637.44
don't we just look at his Foot Locker no,3637.38,4.14,3639.4500000000003
come on you didn't still turn over them,3639.48,4.859,3641.9095
keys I haven't got any Keys okay then,3641.52,7.86,3645.45
I'll get me a key oh okay happy okay hey,3644.339,7.161,3647.9195
wait a minute,3649.38,5.36,3652.06
of all the hardened creds looks like,3660.299,5.581,3663.0895
Macy's basement donut,3663.299,6.381,3666.4895
at kids richer than my mother,3665.88,3.8,3667.78
for crying out loud what would he be,3671.64,4.32,3673.7999999999997
doing with these,3674.46,6.8,3677.86
suppose you ask me go on ask me,3675.96,5.3,3678.61
because I got the goods on Mr Sefton,3682.74,6.859,3686.1695
because this time he didn't shake me,3685.559,4.04,3687.579
take a look for yourself,3694.5,5.22,3697.11
little curlier guts,3696.48,4.26,3698.61
the Russian women,3699.72,2.72,3701.08
here try the end window where the candy,3705.02,6.279,3708.1595
is come on hoppy we all want to see how,3708.119,5.401,3710.8195
did he get over there easy walked right,3711.299,3.961,3713.2795
through the gate past the guard like it,3713.52,3.72,3715.38
was some crowd field marker now we know,3715.26,4.7,3717.61
what he got for the radio,3717.24,2.72,3718.6
this is murder,3720.5,5.859,3723.4295
this steak and mice are keeping all out,3723.839,4.5,3726.089
for himself,3726.359,4.26,3728.489
so I'm a vigilante huh,3728.339,3.72,3730.199
so what are the barracks officers going,3730.619,3.18,3732.2090000000003
to do now don't worry Duke we'll handle,3732.059,3.121,3733.6195000000002
it from here on in well you'd better,3733.799,3.06,3735.329
handle it fast before he sells us all,3735.18,4.22,3737.29
down the river,3736.859,2.541,3738.1295
too late for ciao,3793.68,5.82,3796.5899999999997
what's the matter boys my slip showing,3796.619,5.101,3799.1695
I'll say it is you spilled a little,3799.5,4.319,3801.6595
borscht on it boy,3801.72,4.74,3804.0899999999997
did you have a good time over there,3803.819,4.201,3805.9195
somebody was peeking yeah had a dreamy,3808.02,5.4,3810.72
time those Dames they really know how to,3811.14,3.419,3812.8495
throw a party,3813.42,3.48,3815.16
I've known some women in my time but,3814.559,4.02,3816.5690000000004
between you and me there's just nothing,3816.9,3.84,3818.82
like the hot breath of the Cossacks a,3818.579,3.961,3820.5595000000003
couple of blonde snipers over there real,3820.74,4.7,3823.0899999999997
man kill is it,3822.54,2.9,3823.99
what's this,3827.099,2.661,3828.4295
I'm having cookie,3831.059,5.401,3833.7595
who did it we did it,3832.68,5.879,3835.6195
it better not be anything missing this,3836.46,3.78,3838.35
is private property so is the radio,3838.559,3.601,3840.3595
private property so were Manfredi and,3840.24,4.099,3842.2895
what about the radio yeah,3846.119,4.44,3848.339
what about it,3849.0,4.319,3851.1595
cut the horsing around we know he's the,3850.559,4.56,3852.8390000000004
stooling we know what the payoff is so,3853.319,3.3,3854.969
let's get on with it let's get on with,3855.119,2.521,3856.3795
is this anyway a kangaroo court,3857.64,4.08,3859.68
why don't you get a rope and do it right,3860.099,3.96,3862.079
you make my mouth water,3861.72,4.44,3863.9399999999996
you're an old wire happy boys you've,3864.059,3.721,3865.9195
been in this Camp too long you put two,3866.16,3.06,3867.69
and two together and it comes out four,3867.78,3.48,3869.52
only it ain't four what's it add up to,3869.22,4.2,3871.3199999999997
you Sefton it adds up that you got,3871.26,3.72,3873.1200000000003
yourselves a wrong guy,3873.42,3.179,3875.0095
because I'm telling you the crowds,3874.98,2.879,3876.4195
wouldn't plant two stoolies and one,3876.599,2.341,3877.7695000000003
and whatever you do to me you're gonna,3878.94,3.179,3880.5295
have to do all over again when you find,3880.44,3.02,3881.9500000000003
the right guy,3882.119,4.581,3884.4095
coming down,3883.46,3.24,3885.08
yeah come again,3902.54,5.759,3905.4195
clutch you're having eh,3914.24,7.5,3917.99
gloomy in here isn't it,3917.72,4.02,3919.73
where's the barracks chief,3921.839,4.26,3923.969
you have a little tenant here lieutenant,3926.099,6.421,3929.3095000000003
James Dunbar,3929.579,5.641,3932.3995
I'm Lieutenant Dunbar,3935.22,6.32,3938.3799999999997
what is your number,3938.579,2.961,3940.0595000000003
that is correct,3947.7,4.44,3949.9199999999996
written and done by came to apologize,3950.04,4.86,3952.47
for the accommodations ordinarily of,3952.14,4.679,3954.4795
course we never put officers up with,3954.9,3.48,3956.64
enlisted men,3956.819,3.181,3958.4094999999998
by the transportation Jam we are having,3960.0,5.099,3962.5495
outside of Frankfurt they are very angry,3962.339,5.341,3965.0095
in Berlin they will be even angry on the,3965.099,4.861,3967.5295
East front waiting for that ammunition,3967.68,5.58,3970.47
train don't you think so lieutenant I,3969.96,4.26,3972.09
don't know what you're talking about,3973.26,2.64,3974.5800000000004
now Lieutenant how would you like to,3975.9,4.199,3977.9995
join me in my quarters I have a nice,3977.819,3.841,3979.7395
fire going,3980.099,4.74,3982.469
I'm okay here why about it oh bother I'm,3981.66,5.639,3984.4795
very grateful for a little company you,3984.839,5.401,3987.5395
see I suffer from insomnia did you ever,3987.299,6.381,3990.4895
try 40 sleeping pills,3990.24,3.44,3991.9599999999996
we have some rights Colonel why is this,4003.38,4.56,4005.6600000000003
man being taken out,4005.18,7.46,4008.91
curtains will do wonders for this park,4007.94,4.7,4010.29
you will not get them,4013.16,3.679,4014.9995
how did he ever find out about that,4025.22,3.18,4026.81
ammunition train you two must have shot,4026.72,2.76,4028.1
your miles off all the way from,4028.4,2.82,4029.81
Frankfurt to here no he didn't maybe,4029.48,3.96,4031.46
just a hint or so think hard I don't,4031.22,3.839,4033.1394999999998
have to think we didn't say anything to,4033.44,3.78,4035.33
anybody not a word not until we hit this,4035.059,4.701,4037.4095
what are you looking at me for,4056.119,5.54,4058.889
suppose some jerk's gonna say I did it,4083.0,3.92,4084.96
why don't you try it one at a time,4097.48,4.319,4099.639499999999
now there's a lot of folks around these,4113.12,4.5,4115.37
days that don't believe in Santa Claus I,4114.98,4.5,4117.23
always did and I always will,4117.62,3.54,4119.39
for a while there I thought the German,4119.48,3.96,4121.459999999999
luftwaffe had shot him down reindeer,4121.16,4.98,4123.65
slay and all but no sir come the day,4123.44,4.919,4125.8994999999995
before Christmas the Geneva man showed,4126.14,4.139,4128.2095
up with some presents for us,4128.359,3.84,4130.279
they brought us coffee a little sugar,4130.279,4.741,4132.6495
prunes and toothbrushes and of all,4132.199,6.06,4135.228999999999
things some ping pong balls there must,4135.02,4.739,4137.3895
have been a slip up someplace because,4138.259,3.781,4140.1495
suddenly we wound up with two thousand,4139.759,3.96,4141.739
ping pong balls,4142.04,4.38,4144.23
seemed pretty idiotic at the time but as,4143.719,4.801,4146.1195
it turned out those ping pong balls sure,4146.42,5.04,4148.9400000000005
came in handy oh mother did they come in,4148.52,5.36,4151.200000000001
hey Schultz,4177.02,4.319,4179.1795
you must get out of your bunk the Geneva,4181.339,4.681,4183.6795
man is coming to inspect it back,4183.56,5.1,4186.110000000001
what how do you look you had a fight how,4186.02,4.199,4188.119500000001
would you like to give fraud Schultz a,4188.66,3.36,4190.34
pair of silk stockings for Christmas you,4190.219,3.721,4192.0795
should go and see the doctor maybe I,4192.02,6.5,4195.27
could shoot stockings take them,4193.94,4.58,4196.23
maybe they have to wonder about for my,4199.12,4.96,4201.599999999999
wife but but there's a piano teacher in,4201.62,4.14,4203.69
the village and how about 200 Cigarettes,4204.08,4.619,4206.3895
for yourself 200 Cigarettes,4205.76,5.04,4208.280000000001
what is it you want from me,4208.699,5.401,4211.3994999999995
who's the guy what Guy the one you work,4210.8,4.2,4212.900000000001
who is he how do you do it I don't want,4215.0,3.179,4216.5895
those cigarettes oh yes you do I'll make,4216.679,4.081,4218.7195
it 400 no no no no no no but this one,4218.179,4.681,4220.5195
shows you better talk because I'm gonna,4220.76,4.32,4222.92
find out with you or without you I won't,4222.86,4.02,4224.87
let go for a second they'll have to kill,4225.08,3.84,4227.0
me to stop me so talk,4226.88,2.819,4228.2895
I you want a thousand no no no no,4231.679,4.701,4234.0295
gentlemen when did Geneva man comes,4246.08,4.139,4248.1494999999995
through the balance I do not want you to,4248.48,3.96,4250.459999999999
complain to him because I've always won,4250.219,4.801,4252.6195
the commandant to report everyone who,4252.44,5.06,4254.969999999999
look at him dunbar's being crucified and,4260.0,4.8,4262.4
he's trading again did you get enough,4262.88,3.779,4264.7695
last night you still itching for more,4264.8,4.62,4267.110000000001
some guys never learn here's some ice,4266.659,5.341,4269.3295
off the roof beat at your little stooge,4269.42,5.64,4272.24
go on Telecom where he stands I call the,4272.0,4.26,4274.13
