text,start,duration,time_midpoint,vader,textblob,llama3
let me see there's nothing I tell you,1984.38,5.0,1986.88,0.0,0.0,-0.7
I'll say let me see it,1985.88,3.5,1987.63,0.0,0.0,0.2
what did you get that,1992.019,4.421,1994.2295,0.0,0.0,0.3
it was given me today by a friend,1994.22,5.459,1996.9495,0.4939,0.0,0.7
his name was Fernando Pacheco but uh but,1996.44,6.0,1999.44,0.0,0.0,-0.7
Pacheco is dead huh I know you might say,1999.679,4.561,2001.9595,-0.6486,-0.2,-0.7
he bequeathed it to me it was in his,2002.44,4.2,2004.54,0.0,0.0,0.4
hand when I found him,2004.24,4.919,2006.6995,0.4939,0.0,0.5
I didn't know this Pacheco I made a,2006.64,4.56,2008.92,0.0,0.0,0.2
mistake about this medallion,2009.159,7.101,2012.7095,-0.34,0.0,-0.7
it looks like so many else does it,2011.2,5.06,2013.73,0.3612,0.5,0.2
well it's not just in here,2018.1,4.84,2020.52,0.2732,0.0,0.3
flat out of notches,2023.08,5.78,2025.97,0.0,-0.025,0.6
thanks for your hospitality,2025.419,3.441,2027.1395,0.4404,0.2,0.7
fine senior Fairfax bring him here hurry,2043.559,6.061,2046.5895,0.2023,0.4166666666666667,0.4
for the men like you a man like you,2061.0,3.78,2062.89,0.6124,0.0,0.8
that's like come to launch only to sell,2063.399,2.7,2064.749,0.3612,0.0,-0.7
why you don't tell Pepito your real,2066.099,4.32,2068.259,0.0,0.2,0.4
reason for being here I have told you,2067.839,6.0,2070.839,0.0,0.0,-1.0
lies lies nothing but lies,2070.419,4.92,2072.879,0.0511,0.0,-0.7
if you were really a fruit Peddler,2073.839,3.121,2075.3995,0.0,0.2,0.3
people will not be asking questions,2075.339,3.08,2076.879,0.0,0.0,0.4
who has been asking about me by Peter,2084.159,3.601,2085.9595,0.0,0.0,-0.7
you don't answer my questions then,2086.44,4.02,2088.4500000000003,0.0,0.0,-0.7
you're why should I show yours,2087.76,6.32,2090.92,0.0,0.0,-0.7
oh you are my friend little one,2090.46,3.62,2092.27,0.4939,-0.1875,0.7
you must trust me,2094.179,3.601,2095.9795,0.5106,0.0,0.7
have faith,2096.099,6.081,2099.1395,0.4215,0.0,0.7
let go Senor or I'll awaken Papa,2097.78,4.4,2099.98,0.0,0.0,-0.7
stop using your,2102.42,4.3,2104.57,-0.296,0.0,0.4
oh papa oh,2106.72,6.379,2109.9095,0.0,0.0,0.7
stop it it's too late to stop senorita,2117.72,5.44,2120.44,-0.5267,-0.3,0.2
and the first moment we met it was too,2120.88,5.88,2123.82,0.0,0.25,0.4
late to me again I know does this seem,2123.16,6.679,2126.4995,0.0,-0.3,-0.7
like a lie senorita,2126.76,3.079,2128.2995,0.3612,0.0,0.6
lie to me the more thing,2129.88,5.52,2132.6400000000003,0.0,0.5,0.2
first you must tell me who was asking,2133.78,2.76,2135.1600000000003,0.0,0.25,0.5
the overseer but let us not talk about,2136.54,4.5,2138.79,0.0,0.0,0.2
him now let us what,2138.94,4.919,2141.3995,0.0,0.0,0.4
did the overseer want to Peter just to,2141.04,5.1,2143.59,0.0772,0.0,0.4
know who you are and what you are doing,2143.859,5.941,2146.8295,0.0,0.0,0.7
in life was that all see no I have told,2146.14,5.88,2149.08,-0.296,0.0,-0.7
you my secrets you must tell me yours of,2149.8,4.74,2152.17,0.0,0.0,0.2
course but not tonight it is too late if,2152.02,4.38,2154.21,0.0,-0.3,0.4
you do not trust me I trust you Pepita,2154.54,3.84,2156.46,0.1526,0.0,0.4
because I told you before I do not trust,2156.4,3.24,2158.02,-0.4023,0.0,-0.7
Pedro you're not going to go see but I,2159.64,5.0,2162.14,0.0,0.0,-0.7
we have found what we lost that is good,2232.5,5.619,2235.3095,0.1531,0.7,0.7
whoever your master is he could have,2236.04,4.74,2238.41,0.0,0.0,0.4
taught you to be a little more polite,2238.119,12.381,2244.3095000000003,0.0,0.15625,0.4
nothing like a long nap after a,2270.579,3.481,2272.3195,-0.2755,-0.05,0.7
strenuous exercise,2272.32,4.7,2274.67,0.0,0.0,0.7
the it was quite unnecessary for your,2274.06,6.0,2277.06,0.0,-0.4,-0.7
Associates to go to so much trouble to,2277.02,4.18,2279.11,-0.4549,-0.2,0.4
bring me here,2280.06,3.42,2281.77,0.0,0.0,0.7
after all I am just as anxious to make,2281.2,4.02,2283.21,-0.25,-0.25,0.4
your acquaintances you are to make nine,2283.48,4.92,2285.94,0.0,0.0,0.4
send your uh send your uh my name is,2285.22,5.34,2287.89,0.0,0.0,0.2
George Fairfax,2288.4,4.8,2290.8,0.0,0.0,0.5
in my line of work one can't be too,2290.56,5.76,2293.44,0.0,0.0,0.6
careful and what exactly is your line of,2293.2,5.78,2296.09,0.1531,0.075,0.5
work senior,2296.32,2.66,2297.65,0.0,0.0,0.4
what are you doing in large senior,2299.38,3.84,2301.3,0.0,0.21428571428571427,0.2
I sell fruit Persimmons mangoes,2303.22,4.74,2305.59,0.0,0.0,0.4
pomegranates,2305.859,5.601,2308.6595,0.0,0.0,0.6
and is that all you have for sale,2307.96,3.5,2309.71,0.0,0.0,-0.7
everything,2311.74,2.599,2313.0395,0.0,0.0,0.5
I'm afraid we can't do business after,2316.18,4.86,2318.61,0.0,-0.6,-0.7
all then if the senior will excuse me I,2318.16,5.34,2320.83,0.0772,-0.05,0.2
have a sit down Morales,2321.04,4.559,2323.3195,0.0,-0.15555555555555559,0.4
you were a stranger and larger my friend,2323.5,3.78,2325.39,0.4939,0.0,0.7
and perhaps you're not aware that the,2325.599,4.26,2327.7290000000003,0.0,-0.125,0.4
laws here are very strict,2327.28,5.7,2330.13,0.0,0.2,-0.7
for instance the penalty for robbery is,2329.859,5.041,2332.3795,-0.4588,0.0,0.4
for example suppose you were to have,2334.9,5.82,2337.81,0.0,0.0,0.5
stolen something in mind a ring say or a,2337.0,6.96,2340.48,-0.4939,0.0,-0.7
timepiece or a medallion,2340.72,5.04,2343.24,0.0,0.0,0.3
and were you to be caught with it in,2343.96,2.82,2345.37,0.0,0.0,-0.7
your possession,2345.76,3.06,2347.2900000000004,0.0,0.0,0.4
I could have you hanged,2346.78,4.079,2348.8195,0.0,0.0,-0.8
it's a very harsh law,2348.82,4.68,2351.1600000000003,-0.4927,-0.26,-0.7
sometimes a useful one,2350.859,5.821,2353.7695,0.4404,0.3,0.4
and uh what is the penalty for murder in,2353.5,4.98,2355.99,-0.8271,0.0,0.2
larger well that depends on whether or,2356.68,4.5,2358.93,0.2732,0.0,0.2
not the murder is caught,2358.48,4.74,2360.85,0.5773,0.0,0.6
for example there was a regrettable,2361.18,5.1,2363.73,-0.5106,0.0,-0.7
death of a local shopkeeper the ship's,2363.22,5.96,2366.2,-0.5994,0.0,0.2
Chandler just yesterday,2366.28,5.46,2369.01,0.0,0.0,0.6
became too talkative,2369.18,5.14,2371.75,0.0,0.0,-0.5
he had to have been almost no questions,2371.74,4.379,2373.9295,-0.228,0.0,0.4
about his death,2374.32,5.64,2377.1400000000003,-0.5994,0.0,-0.7
and I do not think there will be any,2376.119,7.021,2379.6295,0.0,0.0,-0.7
incidentally if I should shoot rather in,2379.96,4.44,2382.18,-0.34,0.0,0.3
my quarters,2383.14,3.18,2384.73,0.0,0.0,0.3
if you happen to be armed there'd be,2384.4,4.56,2386.6800000000003,0.0,0.0,-0.7
even less trouble with the authorities,2386.32,4.92,2388.78,-0.3415,-0.18333333333333335,-0.7
but how would I be expected to know that,2388.96,6.88,2392.4,0.0,-0.1,0.2
he was holding an unloaded pistol,2391.24,8.119,2395.2995,0.0,0.0,-0.7
Muslim however is loaded,2399.94,8.07,2403.975,0.0,0.0,-0.5
what are you doing here George we must,2420.579,4.561,2422.8595,0.0,0.0,0.4
leave later now tonight we can't the,2422.98,3.66,2424.81,-0.0516,0.0,-0.7
center pool is ready to sail she wasn't,2425.14,3.6,2426.94,0.3612,0.05,0.2
as badly damaged as they thought and the,2426.64,3.719,2428.4995,-0.7184,-0.6999999999999998,-0.7
Marquee doesn't trust his niece alone in,2428.74,3.42,2430.45,-0.5722,0.0,-0.7
the city tomorrow morning I'm being sent,2430.359,3.72,2432.219,0.0,0.0,0.2
to a Convent I'm sorry as a Believer but,2432.16,4.08,2434.2,-0.0387,-0.5,0.2
I don't see how we can impossible but we,2434.079,5.101,2436.6295,0.0,-0.6666666666666666,-0.7
must we must look these will buy us a,2436.24,4.56,2438.52,0.0,0.0,0.4
boat and whatever else we need,2439.18,4.8,2441.58,0.0,0.0,0.25
please George please,2440.8,4.92,2443.26,0.5574,0.0,0.8
all right we leave,2445.72,2.899,2447.1695,-0.0516,0.2857142857142857,0.4
God's followed with her,2463.48,4.94,2465.95,0.0,0.0,0.5
our writers like to return to senorita,2482.32,4.32,2484.48,0.3612,0.0,0.6
to the residencia,2484.119,5.701,2486.9695,0.0,0.0,0.4
and my sword SI senor,2486.64,5.84,2489.56,0.0,0.0,0.7
really well,2489.82,2.66,2491.15,0.3384,0.2,0.7
come and take it,2494.14,14.27,2501.275,0.0,0.0,0.6
I'll be all right,2512.32,2.96,2513.8,0.0,0.2857142857142857,0.7
there are three more guards coming up,2517.78,3.71,2519.635,0.0,0.5,0.3
the stairs,2519.28,27.549,2533.0545,0.0,0.0,0.2
I'll go and go fast,2571.9,8.41,2576.105,0.0,0.2,0.7
he's badly hurt we must get out of here,2585.78,4.18,2587.8700000000003,-0.7579,-0.6999999999999998,-0.7
before those four guards are replaced by,2588.7,3.72,2590.56,0.0,0.0,0.4
40. I know a place near the key where,2589.96,3.6,2591.76,0.0,0.05,0.6
we'll be safe,2592.42,3.3,2594.07,0.4404,0.5,0.2
as it is you will be well enough to,2625.9,5.699,2628.7495,0.2732,0.0,0.7
fight another Duo tomorrow open up,2627.52,7.099,2631.0695,-0.3818,0.0,0.4
open up I say,2631.599,3.02,2633.1090000000004,0.0,0.0,0.3
open in the name of the Marquis,2634.72,5.34,2637.39,0.0,0.0,0.6
it's the god,2637.98,4.42,2640.19,0.2732,0.0,0.8
I know that I've gotta let him in a,2640.06,3.72,2641.92,0.0,0.0,0.5
little break-in I'm aware of that too,2642.4,4.04,2644.42,0.0,0.03125,0.2
senior brag,2643.78,2.66,2645.11,0.0,0.0,0.6
I'm coming,2658.54,4.659,2660.8695,0.0,0.0,0.7
I'm coming,2670.42,4.259,2672.5495,0.0,0.0,0.7
the way I do for you gentlemen meet,2675.7,3.96,2677.68,0.0,0.0,0.7
Evans clouds for the night we do not,2677.68,4.08,2679.72,0.0,0.0,-0.7
want your rotten liquor in keeper we're,2679.66,4.199,2681.7595,-0.4588,0.0,-0.7
hunting for the Marquis nice and two men,2681.76,4.319,2683.9195000000004,0.4215,0.6,0.4
who attacked our guard the Marquis niece,2683.859,4.921,2686.3195,-0.4588,0.0,-0.7
in Billy Bragg's place,2686.079,4.5,2688.329,0.0,0.0,0.3
that's a rich one we're searching,2688.78,5.539,2691.5495,0.5574,0.375,0.5
everywhere the Marquis orders,2690.579,3.74,2692.449,0.0,0.0,0.5
upstairs go Gentlemen please walk,2694.599,6.781,2697.9895,0.3182,0.0,0.3
quietly customers are asleep oh no no,2697.599,6.901,2701.0495,0.2235,0.0,-0.7
Lieutenant not in there please stand to,2701.38,5.81,2704.2850000000003,-0.2411,0.0,0.2
one side I didn't keep her,2704.5,5.869,2707.4345,0.0,0.0,-0.7
get out your pain,2720.099,2.661,2721.4295,-0.5106,0.0,-0.7
would you like to see Lieutenant oh no,2723.48,5.139,2726.0495,0.0772,0.0,-0.7
no no no no no no fine ladies at Billy,2726.16,4.5,2728.41,0.7048,-0.20833333333333334,-0.7
Branch you know this being a soldier is,2728.619,3.841,2730.5395000000003,0.0,0.0,0.4
a risky business ain't it see you speak,2730.66,5.48,2733.4,-0.2023,0.0,0.4
the truth come along man come on,2732.46,3.68,2734.3,0.3182,0.0,0.7
you're a man of many talents that I am,2751.14,3.88,2753.08,0.4588,0.5,0.6
this is a night for genius in your,2755.02,5.4,2757.72,0.0,0.0,0.7
Morales and then give it to an actor and,2757.599,5.641,2760.4195,0.0,0.0,0.5
a flute Peddler who is both doctor and,2760.42,4.74,2762.79,0.0,0.0,0.8
fencing Master you seem to forget saying,2763.24,4.2,2765.34,-0.2263,0.0,-0.7
your Fairfax that you owe me your life,2765.16,4.919,2767.6195,0.0,0.0,0.8
at that I'm a little wish to collect,2767.44,4.62,2769.75,0.3415,-0.1875,0.7
At Your Service,2770.079,4.201,2772.1795,0.0,0.0,0.3
Senor Morales were deeply great,2774.28,4.14,2776.3500000000004,0.659,0.8,0.8
both of us,2776.92,4.14,2778.99,0.0,0.0,0.8
yes how can we ever repay you,2778.42,4.5,2780.67,0.4019,0.0,0.7
we're my jewels,2782.92,4.82,2785.33,0.4588,0.0,0.8
I do with them,2784.48,3.26,2786.11,0.0,0.0,0.6
I must have left them on the key,2788.079,4.381,2790.2695000000003,0.0,0.0,-0.5
I remember now I put them down when you,2790.72,3.42,2792.43,0.0,-0.15555555555555559,-0.7
were wounded,2792.46,4.2,2794.56,0.0,0.0,-0.7
it doesn't matter doesn't matter,2794.14,4.32,2796.3,-0.005,0.0,0.0
you spill Jewels worth thirty thousand,2796.66,3.0,2798.16,0.5994,0.3,-0.8
of balloons of the dirt and say it,2798.46,3.56,2800.24,-0.34,0.0,0.0
doesn't matter,2799.66,2.36,2800.84,-0.0191,0.0,0.2
yes George you're right,2803.079,6.721,2806.4395,0.4019,0.2857142857142857,0.7
my jaws do matter,2806.68,5.52,2809.44,0.0258,0.0,0.8
they matter a great deal,2809.8,4.26,2811.9300000000003,0.6369,0.8,0.4
you see Kitty though I wanted to go to,2812.2,4.2,2814.3,0.0,0.0,0.4
Spain with you but without my Jewels,2814.06,4.38,2816.25,-0.4973,0.0,0.3
we'd be porpers wouldn't we and that,2816.4,3.36,2818.08,0.0,0.0,0.2
would be frightful wouldn't it,2818.44,3.54,2820.21,-0.5106,0.0,-0.7
visibility to stop it I didn't mean this,2819.76,5.88,2822.7000000000003,-0.296,-0.3125,-0.7
I know exactly what you meant,2821.98,7.8,2825.88,0.0,0.25,0.7
but isabelita you should dress senor,2825.64,6.179,2828.7295,0.0,0.0,0.4
perhaps you would like a glass of wine,2829.78,3.96,2831.76,0.3612,0.0,0.4
bother me if I get one for myself,2833.74,3.5,2835.49,-0.34,0.0,0.3
but I stay with the senor,2839.38,7.34,2843.05,0.0,0.0,0.2
perhaps he might need something hi Isaac,2842.44,4.28,2844.58,0.0,0.0,0.2
is this by any chance what you were,2854.74,6.24,2857.86,0.25,0.0,0.2
missing senorita I found it on the key,2856.42,7.22,2860.03,-0.296,-0.1,0.4
everything is all right huh you don't,2863.64,5.199,2866.2395,0.0,0.2857142857142857,0.4
send your Fairfax County Lope,2866.319,5.04,2868.839,0.0,0.0,-0.7
you deliberately hid my jaws,2868.839,4.561,2871.1195,-0.1027,0.0,-0.7
you wanted me to quarrel with George of,2871.359,5.48,2874.099,0.0,0.0,0.4
course I did why,2873.4,3.439,2875.1195,0.0,0.0,0.5
are you in love with him,2877.3,2.96,2878.78,0.6369,0.5,0.6
I don't know I I'm not sure,2880.54,4.62,2882.85,-0.2411,-0.25,0.2
I suppose I thought he'd take me away,2883.42,3.72,2885.28,0.0,0.0,-0.7
from this horrible place,2885.16,3.48,2886.9,-0.5423,-1.0,-0.8
it's unfortunate you picked the wrong,2887.14,2.64,2888.46,-0.7269,-0.5,-0.7
I could have told you that,2889.78,4.02,2891.7900000000004,0.0,0.0,-0.7
what would a fruit Peddler know about,2893.8,5.279,2896.4395000000004,0.0,0.0,0.2
or are you a pairless in your,2896.8,4.14,2898.8700000000003,0.0,0.0,0.2
you no longer talk like one who are you,2899.079,3.78,2900.969,0.0772,0.0,0.4
the moment I found it convenient to be a,2900.94,3.72,2902.8,0.0,0.0,-0.7
peddler my uncle would have ways of,2902.859,4.561,2905.1395,0.0,0.0,0.3
discovering your true identity,2904.66,5.159,2907.2395,0.4215,0.35,0.8
I don't doubt it for a minute,2907.42,5.22,2910.03,0.2755,0.0,0.7
but uh but if he were to take up my time,2909.819,5.52,2912.579,0.0,0.0,-0.7
how could I be of service to you,2912.64,5.699,2915.4895,0.0,0.0,0.7
service yes,2915.339,4.621,2917.6495,0.4019,0.0,0.8
I've had business dealings with Mr,2918.339,3.48,2920.079,0.0,0.0,0.2
Fairfax and I began to suspect his true,2919.96,4.139,2922.0295,0.1531,0.35,0.3
nature so I left my ship in the Cove on,2921.819,3.601,2923.6195,0.0,0.0,0.4
the other side of the island and came,2924.099,4.26,2926.2290000000003,0.0,-0.125,0.4
here in disguised to uh who uh should we,2925.42,4.74,2927.79,-0.2732,0.0,-0.7
say investigate,2928.359,3.661,2930.1895,0.0,0.0,0.4
and what has all this got to do with me,2930.16,3.84,2932.08,0.0,0.0,-0.7
well you're anxious to leave later and I,2932.02,3.9,2933.97,-0.0258,-0.125,-0.7
have a boat so uh you could take me away,2934.0,4.46,2936.23,0.0,0.0,0.7
from the island,2935.92,2.54,2937.19,0.0,0.0,0.6
Oporto Spain,2939.16,3.84,2941.08,0.0,0.0,0.4
how can I ever thank you enough,2944.619,3.98,2946.609,0.3612,0.0,0.9
you might try throwing me another Pearl,2948.599,4.5,2950.849,0.0,0.0,0.6
because I do deserve that,2954.52,4.62,2956.83,0.0,0.0,0.7
will not let this one slip through your,2957.22,2.94,2958.69,0.0,0.0,0.7
have no fear I didn't know you know how,2960.16,5.04,2962.68,0.3875,0.0,0.4
to be more careful,2963.22,4.5,2965.47,0.2247,0.2,0.6
you're Gallant whoever you are,2965.2,4.379,2967.3895,0.4019,0.0,0.7
my fashion,2967.72,4.56,2970.0,0.0,0.0,0.6
I'll send you back the residential,2969.579,4.26,2971.7090000000003,0.0,0.0,0.2
as it is if we were to set foot on the,2972.28,2.819,2973.6895000000004,0.0,0.0,0.4
waterfront the guards would send you,2973.839,2.76,2975.219,0.0,0.0,0.5
back to the Marquee and meet at the,2975.099,3.301,2976.7495000000004,0.0,0.0,0.2
Pearl Fisheries you must go back to your,2976.599,3.601,2978.3995,0.0,0.0,0.2
uncle at once,2978.4,4.14,2980.4700000000003,0.0,0.0,0.4
what can I say to you he'll send me to,2980.2,3.54,2981.97,0.0,0.0,0.2
the convent,2982.54,2.46,2983.77,0.0,0.0,0.2
not if you were to tell him that you've,2983.74,3.48,2985.48,0.0,0.0,0.3
discovered Mr fairfax's true colors and,2985.0,4.319,2987.1595,0.4215,0.35,-0.7
beg him to forgive you and pardon the,2987.22,4.08,2989.26,0.5267,0.0,0.3
poor fruit Peddler,2989.319,3.241,2990.9395,-0.4767,-0.4,0.7
yes of course welcome to the residents,2992.56,4.08,2994.6,0.6908,0.8,-0.7
here tomorrow for the pardon and if it's,2994.96,4.5,2997.21,0.3182,0.0,0.3
safe we can go very well,2996.64,4.199,2998.7395,0.6478,0.35,0.2
I know nothing about you and yet I do,3000.839,5.161,3003.4195,0.0,0.0,0.7
perhaps because you have no choice,3006.0,3.72,3007.86,-0.296,0.0,-0.7
oh I don't know,3008.099,3.541,3009.8695,0.0,0.0,-0.5
you are different,3009.72,6.18,3012.81,0.0,0.0,0.8
save a man's life or take it like that,3011.64,6.36,3014.82,0.6908,0.0,0.5
perhaps I'm not,3015.9,5.84,3018.82,0.0,0.0,-0.7
sure if you know nothing about me,3018.0,3.74,3019.87,0.3182,0.5,0.3
Port Royal Tortuga that's who he is,3034.28,7.36,3037.96,0.0,0.0,0.7
Captain blood blood I Billy Bragg still,3037.74,6.119,3040.7995,0.0,0.0,0.5
got his two eyes hasn't he,3041.64,4.08,3043.68,0.0,0.0,0.3
how come you're traveling with him Mr,3043.859,4.26,3045.989,0.0,0.0,0.2
Fairfax and don't now,3045.72,6.48,3048.96,0.0,0.0,0.2
the ward of 50 000 Pieces Of Eight,3048.119,5.521,3050.8795,0.0,0.0,0.7
I Billy Bragg we've turned some good,3052.2,3.119,3053.7595,0.4404,0.7,0.7
deals in our time this is the biggest,3053.64,3.9,3055.59,0.0,0.0,0.7
one of all get to the Marquee as fast as,3055.319,4.52,3057.579,0.0,0.2,0.7
I have something for you to do,3060.42,4.439,3062.6395,0.0,0.0,0.4
you take the senorita to the residencia,3062.88,4.86,3065.31,0.0,0.0,0.8
but I can't leave sir,3064.859,4.921,3067.3195,0.0572,0.0,0.2
go to the Presidents yeah I'll be all,3067.74,4.379,3069.9295,0.296,0.0,0.4
right you'll stay here with me won't you,3069.78,4.26,3071.9100000000003,0.0,0.2857142857142857,0.7
send your Morales you may be sure of,3072.119,4.281,3074.2595,0.3182,0.5,0.6
that thing,3074.04,2.36,3075.22,0.0,0.0,0.2
is you're safe at home I said but I've,3098.54,5.86,3101.47,0.2382,0.5,0.2
got something more important to tell you,3102.66,4.04,3104.68,0.2716,0.45,0.4
Captain Blood,3104.4,5.219,3107.0095,0.0,0.0,0.7
I mentioned tortugi Captain Red Lion,3106.7,6.28,3109.84,0.0,0.0,0.5
Tavern you remember Billy Bragg I I know,3109.619,5.281,3112.2595,0.0,0.0,0.7
I'll put on a bit of weight but you,3112.98,5.54,3115.75,0.0,0.0,0.3
remember Billy Bragg,3114.9,3.62,3116.71,0.0,0.0,0.7
Billy Bragg,3118.68,4.139,3120.7495,0.0,0.0,0.7
I finally stole enough money to get a,3120.78,3.9,3122.73,0.0,0.0,-0.7
place in my own but if you're charging,3122.819,3.901,3124.7695,0.0,0.6,0.2
for these accommodations you're still,3124.68,4.2,3126.78,0.0,0.0,0.4
engaged in piracy at least twice Captain,3126.72,3.96,3128.7,0.4019,-0.3,-0.7
I'm too much of a Buccaneer to Everton,3128.88,3.12,3130.44,0.0,0.2,0.6
I'd not accused you of it I but your,3132.0,4.92,3134.46,0.1139,0.0,-0.7
friend Mr Fairfax put me up to it that's,3134.339,4.801,3136.7395,0.4939,0.0,0.4
why he wanted me to go with a girl so I,3136.92,4.08,3138.96,0.0,0.0,-0.7
turn you in and we'd split the reward,3139.14,4.38,3141.33,0.5719,0.0,-0.7
that adds another count against him,3141.0,5.4,3143.7,0.0,0.0,-0.7
another yes,3143.52,6.18,3146.61,0.4019,0.0,0.8
he murdered a man who used to supply us,3146.4,6.419,3149.6095,-0.6597,0.0,-0.8
and so six of my crew into slavery would,3149.7,5.639,3152.5195,-0.7003,0.0,-0.7
you like me to dispose of this Fairfax,3152.819,4.201,3154.9195,0.3612,0.0,0.4
Captain not yet,3155.339,3.541,3157.1095,0.0,0.0,0.2
I may have use for him,3157.02,3.36,3158.7,0.0,0.0,0.6
The Avengers on the far side of the,3158.88,2.4,3160.08,0.0,0.1,0.4
I may be back for friend Fairfax before,3161.28,5.16,3163.86,0.4939,0.0,0.4
we sail you'll be here,3163.2,5.22,3165.81,0.0,0.0,0.7
I'ma surrender myself to the Marquee,3166.44,5.82,3169.35,0.0,0.0,0.6
what oh not as Peter blood but as a as a,3168.42,5.28,3171.06,0.0,0.0,0.4
fruit Peddler who served the Marquis,3172.26,3.18,3173.8500000000004,0.0,0.0,0.4
niece and who were,3173.7,4.139,3175.7695,0.0,0.0,0.4
who earned her confidence why take such,3175.44,4.02,3177.4500000000003,0.5106,0.0,0.4
a risk captain,3177.839,3.181,3179.4295,-0.2732,0.0,0.7
Billy if I have to get my men out of,3179.46,3.78,3181.35,0.0,0.0,0.4
prison I must first get myself into the,3181.02,3.9,3182.97,-0.5106,0.25,0.4
residencia,3183.24,5.78,3186.13,0.0,0.0,0.4
Pedro Morales Morales,3184.92,4.1,3186.9700000000003,0.0,0.0,0.4
Excellency,3190.98,3.44,3192.7,0.5423,0.0,0.8
my niece tells me that you have proved,3194.42,4.96,3196.9,0.0,0.0,0.6
an invaluable friend the senorita is,3196.859,5.401,3199.5595,0.4939,0.0,0.8
most generous Excellency but perhaps,3199.38,5.04,3201.9,0.5698,0.5,0.5
and yet I can't help wondering if she,3202.26,3.18,3203.8500000000004,-0.3089,0.0,0.3
might not have been returned to the,3204.42,2.699,3205.7695,0.0,0.0,-0.7
residency or without her invaluable,3205.44,3.899,3207.3895,0.0,0.0,0.8
assistance and without costing me the,3207.119,4.74,3209.489,0.0,0.0,0.7
lives of my gods I apologize to my,3209.339,4.321,3211.4995,0.1027,0.0,0.4
enthusiasm Excellency,3211.859,3.24,3213.479,0.7506,0.0,0.9
you have been of some assistance,3215.099,3.681,3216.9395,0.0,0.0,0.4
you are free to go,3219.359,4.2,3221.459,0.5106,0.4,0.7
I'm Morales,3221.3,4.66,3223.63,0.0,0.0,0.7
in the future try to curb your,3223.559,5.28,3226.199,0.0,0.0,-0.7
enthusiasms another time you may not,3225.96,5.28,3228.6,0.4588,0.0,0.8
find me so lenient excellent if your,3228.839,4.141,3230.9095,0.773,0.75,0.7
Excellency will seal the order for the,3231.24,4.4,3233.44,0.5423,0.0,0.7
prisoner's release,3232.98,2.66,3234.31,0.0,0.0,0.4
this is the wrong seal the square one is,3244.619,6.5,3247.869,-0.4767,-0.5,0.6
the order for release pardon Excellency,3247.319,3.8,3249.219,0.7003,0.0,-0.7
ER as well as a thief senior,3366.26,6.059,3369.2895000000003,-0.3182,0.0,0.4
it's hardly murder,3369.48,2.839,3370.8995,-0.6605,-0.2916666666666667,-0.7
was watching you from the corridor,3373.079,3.381,3374.7695000000003,0.0,0.0,-0.7
manager steal from the courtroom all,3376.619,5.22,3379.2290000000003,-0.4939,0.0,-0.7
right I took a pass to to help us Escape,3378.359,5.401,3381.0595,0.5267,0.2857142857142857,0.7
I'm not as stupid as that,3383.76,3.599,3385.5595000000003,0.4168,-0.7999999999999999,-0.7
you were planning to leave without me,3385.859,2.76,3387.239,-0.0516,0.0,0.4
well this is hardly the place to explain,3387.359,3.601,3389.1595,0.2732,-0.2916666666666667,-0.7
come with me I'm not going anywhere,3388.619,4.141,3390.6895,0.0,0.0,-0.7
and neither are you,3390.96,3.96,3392.94,0.0,0.0,-0.7
there are Gods to prevent that I was,3392.76,3.9,3394.71,0.0258,0.0,-0.7
sending me to wait,3394.92,3.659,3396.7495,0.0,0.0,0.6
you're right I wasn't going to take you,3396.66,3.78,3398.55,0.0,0.2857142857142857,0.4
with me I told you I was I'd have a,3398.579,4.821,3400.9895,0.0,0.0,0.4
chance to steal this pass,3400.44,2.96,3401.92,-0.296,0.0,0.7
You Must Believe Me,3403.74,3.18,3405.33,0.0,0.0,0.7
I only came here to help some friends,3405.54,3.0,3407.04,0.7003,0.0,0.7
escape from larger,3406.92,4.08,3408.96,0.1779,0.0,0.4
I've listened to enough of your stories,3408.54,4.98,3411.03,0.0,0.0,0.2
you can tell this one to my uncle he may,3411.0,6.18,3414.09,0.0,0.0,-0.7
be more interested than I wait please,3413.52,6.24,3416.64,0.6478,0.375,0.7
isabelita you want to,3417.18,4.8,3419.58,0.0772,0.0,0.5
be friends in the dungeons compare your,3419.76,3.66,3421.59,0.4767,0.0,0.7
reasons for escape with those of men,3421.98,3.3,3423.63,0.1779,0.0,0.4
living in slavery you came,3423.42,4.98,3425.91,-0.7003,0.0,-0.8
criminals Escape they're not criminals,3425.28,4.38,3427.4700000000003,-0.0005,0.0,-0.7
The Men Who were trapped and sold into,3428.4,3.6,3430.2000000000003,-0.5267,-0.2,0.8
slavery by your friend Fairfax,3429.66,3.72,3431.52,-0.3818,0.0,-0.8
I know what it's like to be an innocent,3432.0,3.24,3433.62,0.5994,0.5,-0.7
man and live as a prisoner I was a slave,3433.38,4.219,3435.4895,-0.5423,0.13636363636363635,0.4
once myself,3435.24,2.359,3436.4195,0.0,0.0,-0.8
and there was no reason for that no,3437.7,3.899,3439.6495,-0.5267,0.0,-0.7
reason except as a doctor I treated a,3439.859,2.941,3441.3295,0.0,0.0,0.3
dying patient,3441.599,2.641,3442.9195,0.0,0.0,-0.8
for that I was sentenced to a life of,3442.8,3.6,3444.6000000000004,-0.0258,0.0,-0.7
